country,scenario,year,olefins_activity,h2_intensity,h2_demand_t_per_yr,scope
BE,decarbo-eu,2050,381854.0557196344,0.016,6109.66489151415,petrochem_olefins
BG,decarbo-eu,2019,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2020,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2021,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2022,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2023,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2024,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2025,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2026,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2027,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2028,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2029,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2030,0.0,0.02,0.0,petrochem_olefins
BG,decarbo-eu,2031,0.0,0.0198,0.0,petrochem_olefins
BG,decarbo-eu,2032,0.0,0.0196,0.0,petrochem_olefins
BG,decarbo-eu,2033,0.0,0.0194,0.0,petrochem_olefins
BG,decarbo-eu,2034,0.0,0.0192,0.0,petrochem_olefins
BG,decarbo-eu,2035,0.0,0.019,0.0,petrochem_olefins
BG,decarbo-eu,2036,0.0,0.0188,0.0,petrochem_olefins
BG,decarbo-eu,2037,0.0,0.018600000000000002,0.0,petrochem_olefins
BG,decarbo-eu,2038,0.0,0.0184,0.0,petrochem_olefins
BG,decarbo-eu,2039,0.0,0.0182,0.0,petrochem_olefins
BG,decarbo-eu,2040,0.0,0.018000000000000002,0.0,petrochem_olefins
BG,decarbo-eu,2041,0.0,0.0178,0.0,petrochem_olefins
BG,decarbo-eu,2042,0.0,0.0176,0.0,petrochem_olefins
BG,decarbo-eu,2043,0.0,0.0174,0.0,petrochem_olefins
BG,decarbo-eu,2044,0.0,0.017200000000000003,0.0,petrochem_olefins
BG,decarbo-eu,2045,0.0,0.017,0.0,petrochem_olefins
BG,decarbo-eu,2046,0.0,0.016800000000000002,0.0,petrochem_olefins
BG,decarbo-eu,2047,0.0,0.0166,0.0,petrochem_olefins
BG,decarbo-eu,2048,0.0,0.0164,0.0,petrochem_olefins
BG,decarbo-eu,2049,0.0,0.016200000000000003,0.0,petrochem_olefins
BG,decarbo-eu,2050,0.0,0.016,0.0,petrochem_olefins
CY,decarbo-eu,2019,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2020,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2021,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2022,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2023,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2024,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2025,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2026,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2027,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2028,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2029,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2030,0.0,0.02,0.0,petrochem_olefins
CY,decarbo-eu,2031,0.0,0.0198,0.0,petrochem_olefins
CY,decarbo-eu,2032,0.0,0.0196,0.0,petrochem_olefins
CY,decarbo-eu,2033,0.0,0.0194,0.0,petrochem_olefins
CY,decarbo-eu,2034,0.0,0.0192,0.0,petrochem_olefins
CY,decarbo-eu,2035,0.0,0.019,0.0,petrochem_olefins
CY,decarbo-eu,2036,0.0,0.0188,0.0,petrochem_olefins
CY,decarbo-eu,2037,0.0,0.018600000000000002,0.0,petrochem_olefins
CY,decarbo-eu,2038,0.0,0.0184,0.0,petrochem_olefins
CY,decarbo-eu,2039,0.0,0.0182,0.0,petrochem_olefins
CY,decarbo-eu,2040,0.0,0.018000000000000002,0.0,petrochem_olefins
CY,decarbo-eu,2041,0.0,0.0178,0.0,petrochem_olefins
CY,decarbo-eu,2042,0.0,0.0176,0.0,petrochem_olefins
CY,decarbo-eu,2043,0.0,0.0174,0.0,petrochem_olefins
CY,decarbo-eu,2044,0.0,0.017200000000000003,0.0,petrochem_olefins
CY,decarbo-eu,2045,0.0,0.017,0.0,petrochem_olefins
CY,decarbo-eu,2046,0.0,0.016800000000000002,0.0,petrochem_olefins
CY,decarbo-eu,2047,0.0,0.0166,0.0,petrochem_olefins
CY,decarbo-eu,2048,0.0,0.0164,0.0,petrochem_olefins
CY,decarbo-eu,2049,0.0,0.016200000000000003,0.0,petrochem_olefins
CY,decarbo-eu,2050,0.0,0.016,0.0,petrochem_olefins
CZ,decarbo-eu,2019,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,decarbo-eu,2020,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,decarbo-eu,2021,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,decarbo-eu,2022,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,decarbo-eu,2023,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,decarbo-eu,2024,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,decarbo-eu,2025,620279.5473735752,0.02,12405.590947471503,petrochem_olefins
CZ,decarbo-eu,2026,586142.4518900076,0.02,11722.849037800152,petrochem_olefins
CZ,decarbo-eu,2027,552005.3564064401,0.02,11040.107128128802,petrochem_olefins
CZ,decarbo-eu,2028,517868.2609228724,0.02,10357.365218457448,petrochem_olefins
CZ,decarbo-eu,2029,483731.16543930495,0.02,9674.6233087861,petrochem_olefins
CZ,decarbo-eu,2030,449594.0699557374,0.02,8991.881399114747,petrochem_olefins
CZ,decarbo-eu,2031,421841.10846976424,0.0198,8352.453947701333,petrochem_olefins
CZ,decarbo-eu,2032,394088.1469837911,0.0196,7724.127680882305,petrochem_olefins
CZ,decarbo-eu,2033,366335.18549781776,0.0194,7106.902598657664,petrochem_olefins
CZ,decarbo-eu,2034,338582.2240118447,0.0192,6500.778701027418,petrochem_olefins
CZ,decarbo-eu,2035,310829.2625258715,0.019,5905.755987991559,petrochem_olefins
CZ,decarbo-eu,2036,283076.30103989824,0.0188,5321.834459550088,petrochem_olefins
CZ,decarbo-eu,2037,255323.3395539251,0.018600000000000002,4749.0141157030075,petrochem_olefins
CZ,decarbo-eu,2038,227570.37806795185,0.0184,4187.294956450314,petrochem_olefins
CZ,decarbo-eu,2039,199817.41658197873,0.0182,3636.676981792013,petrochem_olefins
CZ,decarbo-eu,2040,172064.4550960055,0.018000000000000002,3097.160191728099,petrochem_olefins
CZ,decarbo-eu,2041,161052.75609171874,0.0178,2866.7390584325935,petrochem_olefins
CZ,decarbo-eu,2042,150041.057087432,0.0176,2640.7226047388035,petrochem_olefins
CZ,decarbo-eu,2043,139029.35808314531,0.0174,2419.110830646728,petrochem_olefins
CZ,decarbo-eu,2044,128017.65907885862,0.017200000000000003,2201.9037361563687,petrochem_olefins
CZ,decarbo-eu,2045,117005.96007457192,0.017,1989.1013212677228,petrochem_olefins
CZ,decarbo-eu,2046,105994.26107028517,0.016800000000000002,1780.703585980791,petrochem_olefins
CZ,decarbo-eu,2047,94982.56206599844,0.0166,1576.7105302955742,petrochem_olefins
CZ,decarbo-eu,2048,83970.86306171173,0.0164,1377.1221542120725,petrochem_olefins
CZ,decarbo-eu,2049,72959.16405742503,0.016200000000000003,1181.9384577302858,petrochem_olefins
CZ,decarbo-eu,2050,61947.46505313829,0.016,991.1594408502126,petrochem_olefins
DE,decarbo-eu,2019,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,decarbo-eu,2020,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,decarbo-eu,2021,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,decarbo-eu,2022,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,decarbo-eu,2023,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,decarbo-eu,2024,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,decarbo-eu,2025,10446148.098874439,0.02,208922.96197748877,petrochem_olefins
DE,decarbo-eu,2026,9871244.159841293,0.02,197424.88319682586,petrochem_olefins
DE,decarbo-eu,2027,9296340.22080815,0.02,185926.804416163,petrochem_olefins
DE,decarbo-eu,2028,8721436.281775003,0.02,174428.72563550007,petrochem_olefins
DE,decarbo-eu,2029,8146532.342741859,0.02,162930.6468548372,petrochem_olefins
DE,decarbo-eu,2030,7571628.403708715,0.02,151432.5680741743,petrochem_olefins
DE,decarbo-eu,2031,7104239.873662231,0.0198,140663.94949851217,petrochem_olefins
DE,decarbo-eu,2032,6636851.343615746,0.0196,130082.28633486862,petrochem_olefins
DE,decarbo-eu,2033,6169462.81356926,0.0194,119687.57858324364,petrochem_olefins
DE,decarbo-eu,2034,5702074.283522776,0.0192,109479.82624363729,petrochem_olefins
DE,decarbo-eu,2035,5234685.753476291,0.019,99459.02931604952,petrochem_olefins
DE,decarbo-eu,2036,4767297.223429805,0.0188,89625.18780048033,petrochem_olefins
DE,decarbo-eu,2037,4299908.69338332,0.018600000000000002,79978.30169692976,petrochem_olefins
DE,decarbo-eu,2038,3832520.1633368353,0.0184,70518.37100539777,petrochem_olefins
DE,decarbo-eu,2039,3365131.633290351,0.0182,61245.39572588439,petrochem_olefins
DE,decarbo-eu,2040,2897743.1032438646,0.018000000000000002,52159.37585838957,petrochem_olefins
DE,decarbo-eu,2041,2712294.720968368,0.0178,48278.84603323695,petrochem_olefins
DE,decarbo-eu,2042,2526846.3386928695,0.0176,44472.4955609945,petrochem_olefins
DE,decarbo-eu,2043,2341397.956417373,0.0174,40740.324441662284,petrochem_olefins
DE,decarbo-eu,2044,2155949.5741418763,0.017200000000000003,37082.33267524028,petrochem_olefins
DE,decarbo-eu,2045,1970501.1918663788,0.017,33498.520261728445,petrochem_olefins
DE,decarbo-eu,2046,1785052.809590881,0.016800000000000002,29988.887201126807,petrochem_olefins
DE,decarbo-eu,2047,1599604.4273153835,0.0166,26553.433493435365,petrochem_olefins
DE,decarbo-eu,2048,1414156.045039886,0.0164,23192.15913865413,petrochem_olefins
DE,decarbo-eu,2049,1228707.6627643888,0.016200000000000003,19905.0641367831,petrochem_olefins
DE,decarbo-eu,2050,1043259.2804888914,0.016,16692.14848782226,petrochem_olefins
DK,decarbo-eu,2019,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2020,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2021,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2022,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2023,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2024,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2025,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2026,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2027,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2028,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2029,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2030,0.0,0.02,0.0,petrochem_olefins
DK,decarbo-eu,2031,0.0,0.0198,0.0,petrochem_olefins
DK,decarbo-eu,2032,0.0,0.0196,0.0,petrochem_olefins
DK,decarbo-eu,2033,0.0,0.0194,0.0,petrochem_olefins
DK,decarbo-eu,2034,0.0,0.0192,0.0,petrochem_olefins
DK,decarbo-eu,2035,0.0,0.019,0.0,petrochem_olefins
DK,decarbo-eu,2036,0.0,0.0188,0.0,petrochem_olefins
DK,decarbo-eu,2037,0.0,0.018600000000000002,0.0,petrochem_olefins
DK,decarbo-eu,2038,0.0,0.0184,0.0,petrochem_olefins
DK,decarbo-eu,2039,0.0,0.0182,0.0,petrochem_olefins
DK,decarbo-eu,2040,0.0,0.018000000000000002,0.0,petrochem_olefins
DK,decarbo-eu,2041,0.0,0.0178,0.0,petrochem_olefins
DK,decarbo-eu,2042,0.0,0.0176,0.0,petrochem_olefins
DK,decarbo-eu,2043,0.0,0.0174,0.0,petrochem_olefins
DK,decarbo-eu,2044,0.0,0.017200000000000003,0.0,petrochem_olefins
DK,decarbo-eu,2045,0.0,0.017,0.0,petrochem_olefins
DK,decarbo-eu,2046,0.0,0.016800000000000002,0.0,petrochem_olefins
DK,decarbo-eu,2047,0.0,0.0166,0.0,petrochem_olefins
DK,decarbo-eu,2048,0.0,0.0164,0.0,petrochem_olefins
DK,decarbo-eu,2049,0.0,0.016200000000000003,0.0,petrochem_olefins
DK,decarbo-eu,2050,0.0,0.016,0.0,petrochem_olefins
EE,decarbo-eu,2019,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2020,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2021,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2022,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2023,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2024,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2025,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2026,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2027,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2028,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2029,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2030,0.0,0.02,0.0,petrochem_olefins
EE,decarbo-eu,2031,0.0,0.0198,0.0,petrochem_olefins
EE,decarbo-eu,2032,0.0,0.0196,0.0,petrochem_olefins
EE,decarbo-eu,2033,0.0,0.0194,0.0,petrochem_olefins
EE,decarbo-eu,2034,0.0,0.0192,0.0,petrochem_olefins
EE,decarbo-eu,2035,0.0,0.019,0.0,petrochem_olefins
EE,decarbo-eu,2036,0.0,0.0188,0.0,petrochem_olefins
EE,decarbo-eu,2037,0.0,0.018600000000000002,0.0,petrochem_olefins
EE,decarbo-eu,2038,0.0,0.0184,0.0,petrochem_olefins
EE,decarbo-eu,2039,0.0,0.0182,0.0,petrochem_olefins
EE,decarbo-eu,2040,0.0,0.018000000000000002,0.0,petrochem_olefins
EE,decarbo-eu,2041,0.0,0.0178,0.0,petrochem_olefins
EE,decarbo-eu,2042,0.0,0.0176,0.0,petrochem_olefins
EE,decarbo-eu,2043,0.0,0.0174,0.0,petrochem_olefins
EE,decarbo-eu,2044,0.0,0.017200000000000003,0.0,petrochem_olefins
EE,decarbo-eu,2045,0.0,0.017,0.0,petrochem_olefins
EE,decarbo-eu,2046,0.0,0.016800000000000002,0.0,petrochem_olefins
EE,decarbo-eu,2047,0.0,0.0166,0.0,petrochem_olefins
EE,decarbo-eu,2048,0.0,0.0164,0.0,petrochem_olefins
EE,decarbo-eu,2049,0.0,0.016200000000000003,0.0,petrochem_olefins
EE,decarbo-eu,2050,0.0,0.016,0.0,petrochem_olefins
ES,decarbo-eu,2019,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,decarbo-eu,2020,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,decarbo-eu,2021,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,decarbo-eu,2022,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,decarbo-eu,2023,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,decarbo-eu,2024,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,decarbo-eu,2025,1706798.4604363206,0.02,34135.96920872641,petrochem_olefins
ES,decarbo-eu,2026,1612864.7780154983,0.02,32257.295560309965,petrochem_olefins
ES,decarbo-eu,2027,1518931.0955946762,0.02,30378.621911893526,petrochem_olefins
ES,decarbo-eu,2028,1424997.4131738537,0.02,28499.948263477072,petrochem_olefins
ES,decarbo-eu,2029,1331063.7307530316,0.02,26621.274615060633,petrochem_olefins
ES,decarbo-eu,2030,1237130.0483322092,0.02,24742.600966644186,petrochem_olefins
ES,decarbo-eu,2031,1160763.3324903299,0.0198,22983.113983308533,petrochem_olefins
ES,decarbo-eu,2032,1084396.6166484503,0.0196,21254.173686309623,petrochem_olefins
ES,decarbo-eu,2033,1008029.9008065702,0.0194,19555.78007564746,petrochem_olefins
ES,decarbo-eu,2034,931663.1849646909,0.0192,17887.933151322064,petrochem_olefins
ES,decarbo-eu,2035,855296.4691228113,0.019,16250.632913333415,petrochem_olefins
ES,decarbo-eu,2036,778929.7532809314,0.0188,14643.879361681511,petrochem_olefins
ES,decarbo-eu,2037,702563.0374390518,0.018600000000000002,13067.672496366364,petrochem_olefins
ES,decarbo-eu,2038,626196.3215971721,0.0184,11522.012317387966,petrochem_olefins
ES,decarbo-eu,2039,549829.6057552926,0.0182,10006.898824746326,petrochem_olefins
ES,decarbo-eu,2040,473462.8899134128,0.018000000000000002,8522.332018441432,petrochem_olefins
ES,decarbo-eu,2041,443162.43750145345,0.0178,7888.291387525871,petrochem_olefins
ES,decarbo-eu,2042,412861.9850894939,0.0176,7266.370937575093,petrochem_olefins
ES,decarbo-eu,2043,382561.5326775346,0.0174,6656.570668589102,petrochem_olefins
ES,decarbo-eu,2044,352261.08026557526,0.017200000000000003,6058.890580567896,petrochem_olefins
ES,decarbo-eu,2045,321960.62785361585,0.017,5473.33067351147,petrochem_olefins
ES,decarbo-eu,2046,291660.17544165644,0.016800000000000002,4899.890947419829,petrochem_olefins
ES,decarbo-eu,2047,261359.723029697,0.0166,4338.571402292971,petrochem_olefins
ES,decarbo-eu,2048,231059.27061773755,0.0164,3789.3720381308963,petrochem_olefins
ES,decarbo-eu,2049,200758.8182057782,0.016200000000000003,3252.2928549336075,petrochem_olefins
ES,decarbo-eu,2050,170458.36579381872,0.016,2727.3338527010997,petrochem_olefins
FI,decarbo-eu,2019,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,decarbo-eu,2020,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,decarbo-eu,2021,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,decarbo-eu,2022,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,decarbo-eu,2023,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,decarbo-eu,2024,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,decarbo-eu,2025,720413.6176262855,0.02,14408.272352525712,petrochem_olefins
FI,decarbo-eu,2026,680765.6418761528,0.02,13615.312837523057,petrochem_olefins
FI,decarbo-eu,2027,641117.6661260201,0.02,12822.353322520403,petrochem_olefins
FI,decarbo-eu,2028,601469.6903758872,0.02,12029.393807517745,petrochem_olefins
FI,decarbo-eu,2029,561821.7146257546,0.02,11236.434292515092,petrochem_olefins
FI,decarbo-eu,2030,522173.73887562164,0.02,10443.474777512432,petrochem_olefins
FI,decarbo-eu,2031,489940.511988469,0.0198,9700.822137371686,petrochem_olefins
FI,decarbo-eu,2032,457707.2851013162,0.0196,8971.062787985798,petrochem_olefins
FI,decarbo-eu,2033,425474.05821416323,0.0194,8254.196729354768,petrochem_olefins
FI,decarbo-eu,2034,393240.83132701035,0.0192,7550.2239614785985,petrochem_olefins
FI,decarbo-eu,2035,361007.60443985765,0.019,6859.144484357295,petrochem_olefins
FI,decarbo-eu,2036,328774.37755270465,0.0188,6180.958297990847,petrochem_olefins
FI,decarbo-eu,2037,296541.15066555183,0.018600000000000002,5515.665402379264,petrochem_olefins
FI,decarbo-eu,2038,264307.92377839895,0.0184,4863.26579752254,petrochem_olefins
FI,decarbo-eu,2039,232074.6968912462,0.0182,4223.759483420681,petrochem_olefins
FI,decarbo-eu,2040,199841.4700040933,0.018000000000000002,3597.14646007368,petrochem_olefins
FI,decarbo-eu,2041,187052.11083614998,0.0178,3329.5275728834695,petrochem_olefins
FI,decarbo-eu,2042,174262.75166820665,0.0176,3067.0244293604374,petrochem_olefins
FI,decarbo-eu,2043,161473.39250026332,0.0174,2809.6370295045817,petrochem_olefins
FI,decarbo-eu,2044,148684.03333232005,0.017200000000000003,2557.3653733159053,petrochem_olefins
FI,decarbo-eu,2045,135894.67416437675,0.017,2310.209460794405,petrochem_olefins
FI,decarbo-eu,2046,123105.31499643342,0.016800000000000002,2068.1692919400816,petrochem_olefins
FI,decarbo-eu,2047,110315.9558284901,0.0166,1831.2448667529356,petrochem_olefins
FI,decarbo-eu,2048,97526.59666054677,0.0164,1599.436185232967,petrochem_olefins
FI,decarbo-eu,2049,84737.23749260348,0.016200000000000003,1372.7432473801766,petrochem_olefins
FI,decarbo-eu,2050,71947.87832466015,0.016,1151.1660531945624,petrochem_olefins
FR,decarbo-eu,2019,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
FR,decarbo-eu,2020,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
FR,decarbo-eu,2021,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
