country,base_scenario,tech_scenario,year,ch4_share,h2_share,dri_total,steel_production,dri_share_of_steel
AT,GA,intermerdiary,2019,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2020,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2021,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2022,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2023,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2024,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2025,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2026,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2027,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2028,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2029,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2030,,,0.0,7592214.0,0.0
AT,GA,intermerdiary,2031,1.0,0.0,184471.20738967744,7592214.0,0.02429741935483871
AT,GA,intermerdiary,2032,1.0,0.0,362511.07479096774,7592214.0,0.047747741935483874
AT,GA,intermerdiary,2033,1.0,0.0,534119.602203871,7592214.0,0.07035096774193549
AT,GA,intermerdiary,2034,1.0,0.0,699296.7896283872,7592214.0,0.09210709677419356
AT,GA,intermerdiary,2035,1.0,0.0,858042.6370645162,7592214.0,0.11301612903225808
AT,GA,intermerdiary,2036,0.9333333333333333,0.06666666666666667,1010357.1445122581,7592214.0,0.13307806451612905
AT,GA,intermerdiary,2037,0.8666666666666667,0.13333333333333333,1156240.3119716127,7592214.0,0.15229290322580644
AT,GA,intermerdiary,2038,0.8,0.2,1295692.1394425805,7592214.0,0.17066064516129031
AT,GA,intermerdiary,2039,0.7333333333333334,0.26666666666666666,1428712.6269251616,7592214.0,0.18818129032258069
AT,GA,intermerdiary,2040,0.6666666666666667,0.3333333333333333,1555301.774419355,7592214.0,0.20485483870967744
AT,GA,intermerdiary,2041,0.6,0.4,1675459.5819251614,7592214.0,0.22068129032258066
AT,GA,intermerdiary,2042,0.5333333333333333,0.4666666666666667,1789186.0494425807,7592214.0,0.23566064516129032
AT,GA,intermerdiary,2043,0.4666666666666667,0.5333333333333333,1896481.1769716132,7592214.0,0.2497929032258065
AT,GA,intermerdiary,2044,0.4,0.6,1997344.9645122583,7592214.0,0.2630780645161291
AT,GA,intermerdiary,2045,0.33333333333333337,0.6666666666666666,2091777.4120645165,7592214.0,0.2755161290322581
AT,GA,intermerdiary,2046,0.2666666666666667,0.7333333333333333,2179778.5196283874,7592214.0,0.2871070967741936
AT,GA,intermerdiary,2047,0.19999999999999996,0.8,2261348.2872038707,7592214.0,0.2978509677419354
AT,GA,intermerdiary,2048,0.1333333333333333,0.8666666666666667,2336486.714790968,7592214.0,0.30774774193548393
AT,GA,intermerdiary,2049,0.06666666666666665,0.9333333333333333,2405193.802389677,7592214.0,0.3167974193548387
AT,GA,intermerdiary,2050,0.0,1.0,2467469.5500000003,7592214.0,0.325
BE,GA,intermerdiary,2019,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2020,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2021,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2022,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2023,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2024,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2025,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2026,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2027,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2028,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2029,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2030,,,0.0,7759543.0,0.0
BE,GA,intermerdiary,2031,1.0,0.0,153141.46457056454,7759543.0,0.019735887096774197
BE,GA,intermerdiary,2032,1.0,0.0,303435.67747580644,7759543.0,0.03910483870967742
BE,GA,intermerdiary,2033,1.0,0.0,450882.63871572586,7759543.0,0.058106854838709684
BE,GA,intermerdiary,2034,1.0,0.0,595482.3482903226,7759543.0,0.07674193548387097
BE,GA,intermerdiary,2035,1.0,0.0,737234.8061995968,7759543.0,0.0950100806451613
BE,GA,intermerdiary,2036,0.9333333333333333,0.06666666666666667,876140.0124435484,7759543.0,0.11291129032258065
BE,GA,intermerdiary,2037,0.8666666666666667,0.13333333333333333,1012197.9670221773,7759543.0,0.13044556451612901
BE,GA,intermerdiary,2038,0.8,0.2,1145408.6699354837,7759543.0,0.14761290322580642
BE,GA,intermerdiary,2039,0.7333333333333334,0.26666666666666666,1275772.121183468,7759543.0,0.16441330645161295
BE,GA,intermerdiary,2040,0.6666666666666667,0.3333333333333333,1403288.320766129,7759543.0,0.1808467741935484
BE,GA,intermerdiary,2041,0.6,0.4,1527957.2686834678,7759543.0,0.1969133064516129
BE,GA,intermerdiary,2042,0.5333333333333333,0.4666666666666667,1649778.964935484,7759543.0,0.21261290322580648
BE,GA,intermerdiary,2043,0.4666666666666667,0.5333333333333333,1768753.4095221777,7759543.0,0.22794556451612907
BE,GA,intermerdiary,2044,0.4,0.6,1884880.6024435484,7759543.0,0.24291129032258066
BE,GA,intermerdiary,2045,0.33333333333333337,0.6666666666666666,1998160.543699597,7759543.0,0.25751008064516134
BE,GA,intermerdiary,2046,0.2666666666666667,0.7333333333333333,2108593.2332903226,7759543.0,0.271741935483871
BE,GA,intermerdiary,2047,0.19999999999999996,0.8,2216178.671215726,7759543.0,0.28560685483870973
BE,GA,intermerdiary,2048,0.1333333333333333,0.8666666666666667,2320916.857475807,7759543.0,0.29910483870967747
BE,GA,intermerdiary,2049,0.06666666666666665,0.9333333333333333,2422807.7920705643,7759543.0,0.3122358870967742
BE,GA,intermerdiary,2050,0.0,1.0,2521851.475,7759543.0,0.325
BG,GA,intermerdiary,2019,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2020,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2021,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2022,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2023,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2024,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2025,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2026,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2027,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2028,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2029,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2030,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2031,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2032,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2033,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2034,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2035,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2036,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2037,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2038,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2039,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2040,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2041,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2042,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2043,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2044,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2045,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2046,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2047,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2048,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2049,,,0.0,565900.0,0.0
BG,GA,intermerdiary,2050,,,0.0,565900.0,0.0
CY,GA,intermerdiary,2019,,,0.0,0.0,
CY,GA,intermerdiary,2020,,,0.0,0.0,
CY,GA,intermerdiary,2021,,,0.0,0.0,
CY,GA,intermerdiary,2022,,,0.0,0.0,
CY,GA,intermerdiary,2023,,,0.0,0.0,
CY,GA,intermerdiary,2024,,,0.0,0.0,
CY,GA,intermerdiary,2025,,,0.0,0.0,
CY,GA,intermerdiary,2026,,,0.0,0.0,
CY,GA,intermerdiary,2027,,,0.0,0.0,
CY,GA,intermerdiary,2028,,,0.0,0.0,
CY,GA,intermerdiary,2029,,,0.0,0.0,
CY,GA,intermerdiary,2030,,,0.0,0.0,
CY,GA,intermerdiary,2031,,,0.0,0.0,
CY,GA,intermerdiary,2032,,,0.0,0.0,
CY,GA,intermerdiary,2033,,,0.0,0.0,
CY,GA,intermerdiary,2034,,,0.0,0.0,
CY,GA,intermerdiary,2035,,,0.0,0.0,
CY,GA,intermerdiary,2036,,,0.0,0.0,
CY,GA,intermerdiary,2037,,,0.0,0.0,
CY,GA,intermerdiary,2038,,,0.0,0.0,
CY,GA,intermerdiary,2039,,,0.0,0.0,
CY,GA,intermerdiary,2040,,,0.0,0.0,
CY,GA,intermerdiary,2041,,,0.0,0.0,
CY,GA,intermerdiary,2042,,,0.0,0.0,
CY,GA,intermerdiary,2043,,,0.0,0.0,
CY,GA,intermerdiary,2044,,,0.0,0.0,
CY,GA,intermerdiary,2045,,,0.0,0.0,
CY,GA,intermerdiary,2046,,,0.0,0.0,
CY,GA,intermerdiary,2047,,,0.0,0.0,
CY,GA,intermerdiary,2048,,,0.0,0.0,
CY,GA,intermerdiary,2049,,,0.0,0.0,
CY,GA,intermerdiary,2050,,,0.0,0.0,
CZ,GA,intermerdiary,2019,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2020,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2021,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2022,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2023,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2024,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2025,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2026,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2027,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2028,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2029,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2030,,,0.0,4436832.0,0.0
CZ,GA,intermerdiary,2031,1.0,0.0,111603.85744258064,4436832.0,0.025153951612903225
CZ,GA,intermerdiary,2032,1.0,0.0,219049.25831225805,4436832.0,0.04937064516129032
CZ,GA,intermerdiary,2033,1.0,0.0,322336.2026090323,4436832.0,0.07265008064516129
CZ,GA,intermerdiary,2034,1.0,0.0,421464.69033290324,4436832.0,0.09499225806451612
CZ,GA,intermerdiary,2035,1.0,0.0,516434.721483871,4436832.0,0.11639717741935485
CZ,GA,intermerdiary,2036,0.9333333333333333,0.06666666666666667,607246.2960619355,4436832.0,0.13686483870967742
CZ,GA,intermerdiary,2037,0.8666666666666667,0.13333333333333333,693899.4140670968,4436832.0,0.15639524193548388
CZ,GA,intermerdiary,2038,0.8,0.2,776394.0754993547,4436832.0,0.17498838709677417
CZ,GA,intermerdiary,2039,0.7333333333333334,0.26666666666666666,854730.2803587097,4436832.0,0.1926442741935484
CZ,GA,intermerdiary,2040,0.6666666666666667,0.3333333333333333,928908.0286451613,4436832.0,0.20936290322580645
CZ,GA,intermerdiary,2041,0.6,0.4,998927.3203587098,4436832.0,0.2251442741935484
CZ,GA,intermerdiary,2042,0.5333333333333333,0.4666666666666667,1064788.155499355,4436832.0,0.23998838709677422
CZ,GA,intermerdiary,2043,0.4666666666666667,0.5333333333333333,1126490.534067097,4436832.0,0.2538952419354839
CZ,GA,intermerdiary,2044,0.4,0.6,1184034.4560619355,4436832.0,0.2668648387096774
CZ,GA,intermerdiary,2045,0.33333333333333337,0.6666666666666666,1237419.9214838708,4436832.0,0.2788971774193548
CZ,GA,intermerdiary,2046,0.2666666666666667,0.7333333333333333,1286646.9303329033,4436832.0,0.2899922580645161
CZ,GA,intermerdiary,2047,0.19999999999999996,0.8,1331715.4826090324,4436832.0,0.30015008064516135
CZ,GA,intermerdiary,2048,0.1333333333333333,0.8666666666666667,1372625.5783122582,4436832.0,0.30937064516129037
CZ,GA,intermerdiary,2049,0.06666666666666665,0.9333333333333333,1409377.2174425803,4436832.0,0.31765395161290316
CZ,GA,intermerdiary,2050,0.0,1.0,1441970.4000000001,4436832.0,0.325
DE,GA,intermerdiary,2019,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2020,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2021,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2022,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2023,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2024,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2025,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2026,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2027,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2028,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2029,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2030,,,0.0,39627347.0,0.0
DE,GA,intermerdiary,2031,1.0,0.0,801814.6259919354,39627347.0,0.020233870967741933
DE,GA,intermerdiary,2032,1.0,0.0,1587011.3322741936,39627347.0,0.0400483870967742
DE,GA,intermerdiary,2033,1.0,0.0,2355590.118846774,39627347.0,0.05944354838709677
DE,GA,intermerdiary,2034,1.0,0.0,3107550.9857096775,39627347.0,0.07841935483870968
DE,GA,intermerdiary,2035,1.0,0.0,3842893.932862903,39627347.0,0.0969758064516129
DE,GA,intermerdiary,2036,0.9333333333333333,0.06666666666666667,4561618.960306452,39627347.0,0.11511290322580646
