country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
ES,2038,more-molecule,constant-demand,18707.912887959723,52494.78772194763,18707.912887959723,33786.87483398791,72497.46509604441,13774.518368248438,0.41600000000000004
ES,2039,more-molecule,constant-demand,16639.138053799183,52494.78772194763,16639.138053799183,35855.64966814844,76936.49451406726,14617.93395767278,0.44800000000000006
ES,2040,more-molecule,constant-demand,14570.363219638644,52494.78772194763,14570.363219638644,37924.42450230898,81375.52393209013,15461.349547097125,0.48
ES,2041,more-molecule,constant-demand,13604.735659763128,52494.78772194763,13604.735659763128,38890.0520621845,83447.49864599388,15855.024742738837,0.512
ES,2042,more-molecule,constant-demand,12639.108099887617,52494.78772194763,12639.108099887617,39855.67962206001,85519.4733598976,16248.699938380545,0.544
ES,2043,more-molecule,constant-demand,11673.4805400121,52494.78772194763,11673.4805400121,40821.307181935525,87591.44807380135,16642.375134022255,0.5760000000000001
ES,2044,more-molecule,constant-demand,10707.852980136588,52494.78772194763,10707.852980136588,41786.93474181104,89663.4227877051,17036.05032966397,0.6080000000000001
ES,2045,more-molecule,constant-demand,9742.225420261077,52494.78772194763,9742.225420261077,42752.56230168655,91735.39750160884,17429.72552530568,0.64
ES,2046,more-molecule,constant-demand,8776.597860385562,52494.78772194763,8776.597860385562,43718.18986156207,93807.37221551257,17823.40072094739,0.672
ES,2047,more-molecule,constant-demand,7810.97030051005,52494.78772194763,7810.97030051005,44683.817421437576,95879.34692941631,18217.0759165891,0.7040000000000001
ES,2048,more-molecule,constant-demand,6845.342740634536,52494.78772194763,6845.342740634536,45649.44498131309,97951.32164332006,18610.75111223081,0.7360000000000001
ES,2049,more-molecule,constant-demand,5879.715180759025,52494.78772194763,5879.715180759025,46615.0725411886,100023.2963572238,19004.42630787252,0.7680000000000001
ES,2050,more-molecule,constant-demand,4914.0876208835125,52494.78772194763,4914.0876208835125,47580.70010106412,102095.27107112753,19398.10150351423,0.8
FI,2025,more-molecule,constant-demand,67471.51665927384,67471.51665927384,67471.51665927384,0.0,0.0,0.0,0.0
FI,2026,more-molecule,constant-demand,63040.65891816831,67471.51665927384,63040.65891816831,4430.85774110553,9507.418369105837,1806.4094901301091,0.032
FI,2027,more-molecule,constant-demand,58609.80117706276,67471.51665927384,58609.80117706276,8861.715482211075,19014.836738211703,3612.8189802602237,0.064
FI,2028,more-molecule,constant-demand,54178.943435957204,67471.51665927384,54178.943435957204,13292.573223316635,28522.255107317604,5419.228470390345,0.09600000000000002
FI,2029,more-molecule,constant-demand,49748.08569485167,67471.51665927384,49748.08569485167,17723.430964422172,38029.67347642346,7225.6379605204565,0.128
