country,scenario,year,naphta_total,naphta_domestic,naphta_imported,electricity_demand_from_naphta,ch4_demand_from_naphta,h2_demand_from_naphta,demand_factor,import_share
BE,intermediary-eu-naphta,2033,45775141.8482558,42887402.96628804,2887738.8819677606,2515775.058002456,682767.4552233056,383413.38251861505,0.8105381469368004,0.06308530712019615
BE,intermediary-eu-naphta,2034,44859639.01129068,41819506.63242746,3040132.3788632154,2453132.2590581947,665766.5455882451,373866.3892939015,0.7943273839980644,0.06776988058459515
BE,intermediary-eu-naphta,2035,43962446.23106486,40778200.91728002,3184245.313784845,2392049.265807646,649188.9586030979,364557.11620048335,0.778440836318103,0.07243103118167217
BE,intermediary-eu-naphta,2036,42643572.84413291,39357080.6153128,3286492.228820108,2308686.3488942487,626564.7233957797,351852.3007008964,0.7550876112285598,0.07706887602576383
BE,intermediary-eu-naphta,2037,41364265.658808924,37985486.35586915,3378779.3029397726,2228228.629635284,604728.9427854369,339590.2480214702,0.7324349828917031,0.08168353164563502
BE,intermediary-eu-naphta,2038,40123337.689044654,36661692.15636711,3461645.532677546,2150574.8618924944,583654.1391293644,327755.52787792194,0.7104619334049519,0.08627511398740688
BE,intermediary-eu-naphta,2039,38919637.55837332,35384032.184717715,3535605.3736556023,2075627.327955541,563313.792380706,316333.2477313764,0.6891480754028034,0.0908437384174699
BE,intermediary-eu-naphta,2040,33557376.3836641,30356354.36718249,3201022.016481612,1780703.7471789247,483273.16152554523,271385.80804261146,0.5941987850139727,0.09538951972538251
BE,intermediary-eu-naphta,2041,32550655.09215418,29298435.417486183,3252219.6746679954,1718646.2215897394,466431.09184638003,261928.01263232648,0.5763728214635535,0.0999125721267555
BE,intermediary-eu-naphta,2042,31574135.439389553,28277384.94318679,3296750.496202763,1658751.400767337,450175.9682955337,252799.8213920899,0.5590816368196468,0.10441300926612171
BE,intermediary-eu-naphta,2043,30626911.376207866,27291918.077916726,3334993.2982911393,1600943.9144505952,434487.3358004343,243989.74761657554,0.5423091877150574,0.1088909442197912
BE,intermediary-eu-naphta,2044,29708104.034921627,26340794.732901327,3367309.3020203,1545151.0190319917,419345.4521477891,235486.70491213788,0.5260399120836057,0.11334648949869222
BE,intermediary-eu-naphta,2045,28816860.913873978,25422818.036459714,3394042.877414264,1491302.5060187269,404731.26314043865,227279.99324594985,0.5102587147210975,0.11777975705119881
BE,intermediary-eu-naphta,2046,27808270.781888388,24410354.308157705,3397916.4737306833,1431911.3837165309,388612.84058587067,218228.5675149299,0.4923996597058591,0.12219085826594284
BE,intermediary-eu-naphta,2047,26834981.3045223,23438211.94783533,3396769.3566869684,1374885.5128600204,373136.3342095385,209537.61481364784,0.4751656716161541,0.12657990397461302
BE,intermediary-eu-naphta,2048,25895756.95886402,22504785.15701279,3390971.801851228,1320130.6973103702,358276.17969964363,201192.77930369435,0.4585348731095887,0.1309470044547399
BE,intermediary-eu-naphta,2049,24989405.465303775,21608532.08813475,3380873.377169024,1267556.4922899844,344007.8308431052,193180.27686792467,0.4424861525507531,0.1352922694324663
BE,intermediary-eu-naphta,2050,24114776.274018142,20747972.297724783,3366803.976293359,1217076.0549845358,330307.7189797786,185486.87234165956,0.4269991372114767,0.139615808085304
BG,intermediary-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BG,intermediary-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0
BG,intermediary-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.992016,0.0
BG,intermediary-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.988047936,0.0
BG,intermediary-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.984095744256,0.0
BG,intermediary-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.980159361278976,0.0
BG,intermediary-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.97623872383386,0.0
BG,intermediary-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9723337689385245,0.0
BG,intermediary-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9684444338627705,0.0
BG,intermediary-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9645706561273194,0.0
BG,intermediary-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.9607123735028101,0.0
BG,intermediary-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.861182571607919,0.0
BG,intermediary-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8439589201757606,0.0
BG,intermediary-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.8270797417722453,0.0
BG,intermediary-eu-naphta,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.8105381469368004,0.0
BG,intermediary-eu-naphta,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.7943273839980644,0.0
BG,intermediary-eu-naphta,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.778440836318103,0.0
BG,intermediary-eu-naphta,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.7550876112285598,0.0
BG,intermediary-eu-naphta,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.7324349828917031,0.0
BG,intermediary-eu-naphta,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.7104619334049519,0.0
BG,intermediary-eu-naphta,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.6891480754028034,0.0
BG,intermediary-eu-naphta,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.5941987850139727,0.0
BG,intermediary-eu-naphta,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.5763728214635535,0.0
BG,intermediary-eu-naphta,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.5590816368196468,0.0
BG,intermediary-eu-naphta,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.5423091877150574,0.0
BG,intermediary-eu-naphta,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.5260399120836057,0.0
BG,intermediary-eu-naphta,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.5102587147210975,0.0
BG,intermediary-eu-naphta,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.4923996597058591,0.0
BG,intermediary-eu-naphta,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.4751656716161541,0.0
BG,intermediary-eu-naphta,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.4585348731095887,0.0
BG,intermediary-eu-naphta,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.4424861525507531,0.0
BG,intermediary-eu-naphta,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.4269991372114767,0.0
CY,intermediary-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,intermediary-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0
CY,intermediary-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.992016,0.0
CY,intermediary-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.988047936,0.0
CY,intermediary-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.984095744256,0.0
CY,intermediary-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.980159361278976,0.0
CY,intermediary-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.97623872383386,0.0
CY,intermediary-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9723337689385245,0.0
CY,intermediary-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9684444338627705,0.0
CY,intermediary-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9645706561273194,0.0
CY,intermediary-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.9607123735028101,0.0
CY,intermediary-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.861182571607919,0.0
CY,intermediary-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8439589201757606,0.0
CY,intermediary-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.8270797417722453,0.0
CY,intermediary-eu-naphta,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.8105381469368004,0.0
CY,intermediary-eu-naphta,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.7943273839980644,0.0
CY,intermediary-eu-naphta,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.778440836318103,0.0
CY,intermediary-eu-naphta,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.7550876112285598,0.0
CY,intermediary-eu-naphta,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.7324349828917031,0.0
CY,intermediary-eu-naphta,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.7104619334049519,0.0
CY,intermediary-eu-naphta,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.6891480754028034,0.0
CY,intermediary-eu-naphta,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.5941987850139727,0.0
CY,intermediary-eu-naphta,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.5763728214635535,0.0
CY,intermediary-eu-naphta,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.5590816368196468,0.0
CY,intermediary-eu-naphta,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.5423091877150574,0.0
CY,intermediary-eu-naphta,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.5260399120836057,0.0
CY,intermediary-eu-naphta,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.5102587147210975,0.0
CY,intermediary-eu-naphta,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.4923996597058591,0.0
CY,intermediary-eu-naphta,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.4751656716161541,0.0
CY,intermediary-eu-naphta,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.4585348731095887,0.0
CY,intermediary-eu-naphta,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.4424861525507531,0.0
CY,intermediary-eu-naphta,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.4269991372114767,0.0
CZ,intermediary-eu-naphta,2019,9161832.999999998,9161832.999999998,0.0,537433.1237799999,145856.38135999997,81906.78701999999,1.0,0.0
CZ,intermediary-eu-naphta,2020,9125185.667999998,9125185.667999998,0.0,535283.3912848799,145272.95583455995,81579.15987191998,0.996,0.0
CZ,intermediary-eu-naphta,2021,9088684.925327998,9043241.500701359,45443.42462663911,530476.5464311417,143968.40469116563,80846.57901627015,0.992016,0.004999999999999904
CZ,intermediary-eu-naphta,2022,9052330.185626686,8962033.19202506,90296.99360162579,525712.86704419,142675.56841703894,80120.57673670404,0.988047936,0.009974999999999956
CZ,intermediary-eu-naphta,2023,9016120.86488418,8881554.133960675,134566.73092350364,520991.9654981332,141394.34181265396,79401.09395760843,0.984095744256,0.014925124999999905
CZ,intermediary-eu-naphta,2024,8980056.381424643,8801797.777837709,178258.6035869345,516313.45764795993,140124.62062317634,78688.07213386912,0.980159361278976,0.019850499374999987
CZ,intermediary-eu-naphta,2025,8944136.155898944,8722757.633792724,221378.52210621908,511676.96279828117,138866.30152998018,77981.45324610696,0.97623872383386,0.024751246878125046
CZ,intermediary-eu-naphta,2026,8908359.611275347,8644427.270241266,263932.34103408083,507082.1036723526,137619.28214224096,77281.17979595692,0.9723337689385245,0.029627490643734294
CZ,intermediary-eu-naphta,2027,8872726.172830246,8566800.3133545,305925.85947574675,502528.5063813749,136383.46098860365,76587.19480138923,0.9684444338627705,0.034479353190515705
CZ,intermediary-eu-naphta,2028,8837235.268138925,8489870.446540575,347364.82159834914,498015.8003940701,135158.73750892596,75899.44179207274,0.9645706561273194,0.039306956424563125
CZ,intermediary-eu-naphta,2029,8801886.32706637,8413631.40993064,388254.9171357285,493543.61850653135,133945.0120460958,75217.86480477994,0.9607123735028101,0.04411042164244039
CZ,intermediary-eu-naphta,2030,7890010.903582294,7504269.299882518,385741.6036997754,440200.4371311085,119467.96725412969,67088.16754094971,0.861182571607919,0.04888986953422809
CZ,intermediary-eu-naphta,2031,7732210.6855106475,7317412.994315443,414797.69119520485,429239.44624654384,116493.21486950184,65417.672169180056,0.8439589201757606,0.053645420186557026
CZ,intermediary-eu-naphta,2032,7577566.471800434,7135209.4107569875,442357.0610434469,418551.3840350049,113592.53381925124,63788.77213216747,0.8270797417722453,0.05837719308562431
CZ,intermediary-eu-naphta,2033,7426015.142364425,6957542.696429138,468472.4459352866,408129.4545725332,110764.07972715188,62200.431706076495,0.8105381469368004,0.06308530712019611
CZ,intermediary-eu-naphta,2034,7277494.839517136,6784299.883288053,493194.95622908324,397967.03115367715,108006.0541419458,60651.64095659519,0.7943273839980644,0.06776988058459509
CZ,intermediary-eu-naphta,2035,7131944.942726794,6615370.81619418,516574.1265326133,388057.6520779506,105316.70339381136,59141.41509677597,0.778440836318103,0.07243103118167214
CZ,intermediary-eu-naphta,2036,6917986.594444988,6384825.143249812,533161.4511951767,374533.84290303395,101646.416280537,57080.33678065331,0.7550876112285598,0.0770688760257638
CZ,intermediary-eu-naphta,2037,6710446.996611639,6162313.987007556,548133.0096040834,361481.3384778632,98104.03867316029,55091.08704384755,0.7324349828917031,0.08168353164563504
CZ,intermediary-eu-naphta,2038,6509133.586713289,5947557.344560342,561576.242152947,348883.71383190964,94685.11292540064,53171.16266036946,0.7104619334049519,0.0862751139874068
CZ,intermediary-eu-naphta,2039,6313859.579111892,5740284.971102415,573574.6080094771,336725.1164048676,91385.33673995044,51318.14764165559,0.6891480754028034,0.09084373841746987
CZ,intermediary-eu-naphta,2040,5443950.0371009195,4924654.257652884,519295.7794480352,288880.2187539182,78400.49578183392,44026.40906341679,0.5941987850139727,0.09538951972538254
CZ,intermediary-eu-naphta,2041,5280631.535987892,4753030.056773682,527601.4792142101,278812.7431303442,75668.23850383703,42492.088707556715,0.5763728214635535,0.09991257212675551
CZ,intermediary-eu-naphta,2042,5122212.589908254,4587386.959295118,534825.6306131361,269096.11903225165,73031.20039197829,41011.23941609836,0.5590816368196468,0.10441300926612176
CZ,intermediary-eu-naphta,2043,4968546.212211006,4427516.523763683,541029.6884473236,259718.1192839776,70486.06305831783,39581.997722447326,0.5423091877150574,0.10889094421979122
CZ,intermediary-eu-naphta,2044,4819489.825844676,4273217.572910518,546272.2529341578,250666.942826931,68029.62376073546,38202.56510182004,0.5260399120836057,0.11334648949869228
CZ,intermediary-eu-naphta,2045,4674905.131069336,4124295.940494587,550609.1905747489,241931.19986941246,65658.79137267383,36871.20570802161,0.5102587147210975,0.11777975705119877
CZ,intermediary-eu-naphta,2046,4511283.4514819095,3960045.8546643904,551237.596817519,232296.28983461313,63043.9300062571,35402.80994069965,0.4923996597058591,0.12219085826594275
CZ,intermediary-eu-naphta,2047,4353388.530680043,3802337.028502381,551051.5021776618,223045.09009194965,60533.2054937579,33992.893034811284,0.4751656716161541,0.12657990397461308
CZ,intermediary-eu-naphta,2048,4201019.932106242,3650908.9563422743,550110.9757639673,214162.3193790378,58122.47058496901,32639.126069699934,0.4585348731095887,0.13094700445473992
CZ,intermediary-eu-naphta,2049,4053984.234482523,3505511.5071559427,548472.7273265803,205633.3050097676,55807.74319392261,31339.27287397413,0.4424861525507531,0.13529226943246633
CZ,intermediary-eu-naphta,2050,3912094.7862756345,3365904.5113834576,546190.274892177,197443.95863775362,53585.19982122465,30091.18633176811,0.4269991372114767,0.1396158080853039
DE,intermediary-eu-naphta,2019,154294728.53070617,154294728.53070617,0.0,9050928.775611224,2456372.0782088423,1379394.873064513,1.0,0.0
DE,intermediary-eu-naphta,2020,153677549.61658335,153677549.61658335,0.0,9014725.060508778,2446546.589896007,1373877.2935722552,0.996,0.0
DE,intermediary-eu-naphta,2021,153062839.41811702,152297525.22102642,765314.197090596,8933772.82946541,2424576.6015187404,1361539.8754759762,0.992016,0.005000000000000071
DE,intermediary-eu-naphta,2022,152450588.06044453,150929893.4445416,1520694.6159029305,8853547.54945681,2402803.9036371023,1349313.247394202,0.988047936,0.009974999999999975
DE,intermediary-eu-naphta,2023,151840785.70820275,149574543.00140962,2266242.7067931294,8774042.692462688,2381226.724582441,1337196.414432602,0.984095744256,0.014925124999999933
DE,intermediary-eu-naphta,2024,151233422.56536993,148231363.60525694,3002058.960112989,8695251.789084371,2359843.3085956904,1325188.390630997,0.980159361278976,0.019850499375000014
DE,intermediary-eu-naphta,2025,150628488.87510845,146900245.96008173,3728242.9150267243,8617168.428018393,2338651.915684501,1313288.1988831307,0.97623872383386,0.024751246878125067
DE,intermediary-eu-naphta,2026,150025974.91960803,145581081.7513602,4444893.168247819,8539786.255534789,2317650.8214816544,1301494.8708571603,0.9723337689385245,0.029627490643734402
DE,intermediary-eu-naphta,2027,149425871.0199296,144273763.637233,5152107.382696599,8463098.974960087,2296838.3171047494,1289807.4469168629,0.9684444338627705,0.03447935319051571
DE,intermediary-eu-naphta,2028,148828167.53584987,142978185.23977062,5849982.296079248,8387100.346164945,2276212.7090171482,1278224.9760435494,0.9645706561273194,0.03930695642456324
DE,intermediary-eu-naphta,2029,148232854.86570647,141694241.1363175,6538613.729388982,8311784.185056384,2255772.3188901744,1266746.5157586783,0.9607123735028101,0.044110421642440376
DE,intermediary-eu-naphta,2030,132875931.10161929,126379644.16582203,6496286.935797259,7413429.92676712,2011963.9351198866,1129834.018842449,0.861182571607919,0.04888986953422818
DE,intermediary-eu-naphta,2031,130218412.4795869,123232791.02609305,6985621.453493848,7228835.521590618,1961866.0331354013,1101701.1517732718,0.8439589201757606,0.05364542018655709
DE,intermediary-eu-naphta,2032,127614044.22999515,120164294.52954333,7449749.700451821,7048837.517103011,1913015.5689103298,1074268.7930941174,0.8270797417722453,0.05837719308562426
DE,intermediary-eu-naphta,2033,125061763.34539524,117172203.5957577,7889559.749637544,6873321.462927146,1865381.4812444625,1047519.5001460738,0.8105381469368004,0.06308530712019612
DE,intermediary-eu-naphta,2034,122560528.07848734,114254615.72622333,8305912.352264002,6702175.75850026,1818933.4823614755,1021436.2645924366,0.7943273839980644,0.0677698805845951
DE,intermediary-eu-naphta,2035,120109317.51691757,111409675.79464035,8699641.722277224,6535291.582113602,1773642.0386506743,996002.5016040847,0.778440836318103,0.0724310311816722
DE,intermediary-eu-naphta,2036,116506037.99141003,107527048.59319712,8978989.39821291,6307536.670476943,1711830.613603698,961291.8144231823,0.7550876112285598,0.07706887602576382
DE,intermediary-eu-naphta,2037,113010856.85166773,103779730.9497242,9231125.901943535,6087719.017510821,1652173.3167196093,927790.7946905344,0.7324349828917031,0.08168353164563506
DE,intermediary-eu-naphta,2038,109620531.1461177,100163007.32612632,9457523.81999138,5875562.00975057,1594595.0766319311,895457.2854955693,0.7104619334049519,0.08627511398740678
DE,intermediary-eu-naphta,2039,106331915.21173418,96672326.52081081,9659588.690923363,5670798.673710762,1539023.438211308,864250.5990960486,0.6891480754028034,0.09084373841746986
DE,intermediary-eu-naphta,2040,91681740.22700636,82936263.05916494,8745477.16784142,4865041.191050615,1320345.3079019058,741450.1917489346,0.5941987850139727,0.09538951972538252
DE,intermediary-eu-naphta,2041,88931288.02019615,80045934.29155304,8885353.72864312,4695494.505542501,1274331.2739215244,715610.6525664842,0.5763728214635535,0.09991257212675554
DE,intermediary-eu-naphta,2042,86263349.37959027,77256333.48149242,9007015.898097858,4531856.522024345,1229920.8290253594,690671.6213245422,0.5590816368196468,0.10441300926612176
DE,intermediary-eu-naphta,2043,83675448.89820255,74563950.25966239,9111498.638540164,4373921.322231796,1187058.0881338252,666601.7153213818,0.5423091877150574,0.1088909442197912
DE,intermediary-eu-naphta,2044,81165185.43125647,71965396.59311315,9199788.838143319,4221490.164152018,1145689.1137623615,643370.6455424316,0.5260399120836057,0.11334648949869222
DE,intermediary-eu-naphta,2045,78730229.86831878,69457402.52184317,9272827.346475616,4074371.23193132,1105761.8481477431,620949.1785452779,0.5102587147210975,0.11777975705119874
DE,intermediary-eu-naphta,2046,75974671.82292762,66691261.466410756,9283410.356516868,3912109.397619655,1061724.8825452593,596219.8775097121,0.4923996597058591,0.12219085826594281
DE,intermediary-eu-naphta,2047,73315558.30912517,64035281.97851096,9280276.33061421,3756309.6408594525,1019441.6890978945,572475.420887888,0.4751656716161541,0.12657990397461308
DE,intermediary-eu-naphta,2048,70749513.76830578,61485076.87371676,9264436.894589022,3606714.609412225,978842.4238295708,549676.5872510278,0.4585348731095887,0.13094700445473995
DE,intermediary-eu-naphta,2049,68273280.78641509,59036433.68722099,9236847.099194095,3463077.200092383,939860.0243005581,527785.7171637557,0.4424861525507531,0.1352922694324663
DE,intermediary-eu-naphta,2050,65883715.95889055,56685307.71562741,9198408.24326314,3325160.150598704,902430.0988327884,506766.65097770904,0.4269991372114767,0.13961580808530397
DK,intermediary-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DK,intermediary-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0
DK,intermediary-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.992016,0.0
DK,intermediary-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.988047936,0.0
DK,intermediary-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.984095744256,0.0
DK,intermediary-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.980159361278976,0.0
DK,intermediary-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.97623872383386,0.0
DK,intermediary-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9723337689385245,0.0
DK,intermediary-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9684444338627705,0.0
DK,intermediary-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9645706561273194,0.0
DK,intermediary-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.9607123735028101,0.0
DK,intermediary-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.861182571607919,0.0
DK,intermediary-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8439589201757606,0.0
DK,intermediary-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.8270797417722453,0.0
DK,intermediary-eu-naphta,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.8105381469368004,0.0
DK,intermediary-eu-naphta,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.7943273839980644,0.0
DK,intermediary-eu-naphta,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.778440836318103,0.0
DK,intermediary-eu-naphta,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.7550876112285598,0.0
DK,intermediary-eu-naphta,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.7324349828917031,0.0
DK,intermediary-eu-naphta,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.7104619334049519,0.0
DK,intermediary-eu-naphta,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.6891480754028034,0.0
DK,intermediary-eu-naphta,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.5941987850139727,0.0
DK,intermediary-eu-naphta,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.5763728214635535,0.0
DK,intermediary-eu-naphta,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.5590816368196468,0.0
DK,intermediary-eu-naphta,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.5423091877150574,0.0
DK,intermediary-eu-naphta,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.5260399120836057,0.0
DK,intermediary-eu-naphta,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.5102587147210975,0.0
DK,intermediary-eu-naphta,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.4923996597058591,0.0
DK,intermediary-eu-naphta,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.4751656716161541,0.0
DK,intermediary-eu-naphta,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.4585348731095887,0.0
DK,intermediary-eu-naphta,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.4424861525507531,0.0
DK,intermediary-eu-naphta,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.4269991372114767,0.0
EE,intermediary-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EE,intermediary-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0
EE,intermediary-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.992016,0.0
EE,intermediary-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.988047936,0.0
EE,intermediary-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.984095744256,0.0
EE,intermediary-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.980159361278976,0.0
EE,intermediary-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.97623872383386,0.0
EE,intermediary-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9723337689385245,0.0
EE,intermediary-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9684444338627705,0.0
EE,intermediary-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9645706561273194,0.0
EE,intermediary-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.9607123735028101,0.0
EE,intermediary-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.861182571607919,0.0
EE,intermediary-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8439589201757606,0.0
EE,intermediary-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.8270797417722453,0.0
EE,intermediary-eu-naphta,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.8105381469368004,0.0
EE,intermediary-eu-naphta,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.7943273839980644,0.0
EE,intermediary-eu-naphta,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.778440836318103,0.0
EE,intermediary-eu-naphta,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.7550876112285598,0.0
EE,intermediary-eu-naphta,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.7324349828917031,0.0
EE,intermediary-eu-naphta,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.7104619334049519,0.0
EE,intermediary-eu-naphta,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.6891480754028034,0.0
EE,intermediary-eu-naphta,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.5941987850139727,0.0
EE,intermediary-eu-naphta,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.5763728214635535,0.0
EE,intermediary-eu-naphta,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.5590816368196468,0.0
EE,intermediary-eu-naphta,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.5423091877150574,0.0
EE,intermediary-eu-naphta,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.5260399120836057,0.0
EE,intermediary-eu-naphta,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.5102587147210975,0.0
EE,intermediary-eu-naphta,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.4923996597058591,0.0
EE,intermediary-eu-naphta,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.4751656716161541,0.0
EE,intermediary-eu-naphta,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.4585348731095887,0.0
EE,intermediary-eu-naphta,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.4424861525507531,0.0
EE,intermediary-eu-naphta,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.4269991372114767,0.0
ES,intermediary-eu-naphta,2019,25210250.0,25210250.0,0.0,1478833.265,401347.18,225379.635,1.0,0.0
