country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
AT,2041,223.36350072484257,223.36350072484257,777.1022150270871,553.7387143022446,387.6171000115712,55.37387143022446,110.74774286044892,11.168175036242129,189.86593035995364,201.03410539619577,max-electron,growth-3pct
AT,2042,205.30732041405264,205.30732041405264,800.4152814778997,595.1079610638471,416.575572744693,59.51079610638472,119.02159221276943,10.265366020702633,204.05061768957188,214.3159837102745,max-electron,growth-3pct
AT,2043,187.25114010326257,187.25114010326257,824.4277399222368,637.1765998189742,446.0236198732819,63.71765998189742,127.43531996379484,9.36255700516313,218.47511254592987,227.837669551093,max-electron,growth-3pct
AT,2044,169.19495979247256,169.19495979247256,849.1605721199038,679.9656123274312,475.97592862920186,67.99656123274313,135.99312246548627,8.459747989623628,233.1466091548296,241.60635714445323,max-electron,growth-3pct
AT,2045,151.13877948168255,151.13877948168255,874.635389283501,723.4966098018185,506.4476268612729,72.34966098018185,144.6993219603637,7.556938974084128,248.07251756884753,255.62945654293165,max-electron,growth-3pct
AT,2046,133.0825991708925,133.0825991708925,900.874450962006,767.7918517911135,537.4542962537794,76.77918517911135,153.5583703582227,6.654129958544626,263.26047014213697,269.9146001006816,max-electron,growth-3pct
AT,2047,115.0264188601025,115.0264188601025,927.9006844908663,812.8742656307638,569.0119859415346,81.2874265630764,162.5748531261528,5.751320943005125,278.7183281994762,284.46964914248133,max-electron,growth-3pct
AT,2048,96.97023854931246,96.97023854931246,955.7377050255923,858.7674664762799,601.1372265333958,85.876746647628,171.753493295256,4.848511927465623,294.4541889053868,299.3027008328524,max-electron,growth-3pct
AT,2049,78.91405823852243,78.91405823852243,984.40983617636,905.4957779378376,633.8470445564863,90.54957779378377,181.09915558756754,3.9457029119261215,310.47639233932574,314.42209525125185,max-electron,growth-3pct
AT,2050,60.85787792773239,60.85787792773239,1013.9421312616508,953.0842533339185,667.1589773337429,95.30842533339185,190.6168506667837,3.0428938963866194,326.7935287831339,329.8364226795205,max-electron,growth-3pct
BE,2025,4802.815050762782,4802.815050762782,4802.815050762782,0.0,0.0,0.0,0.0,240.14075253813914,0.0,240.14075253813914,max-electron,growth-3pct
BE,2026,4372.997605506705,4372.997605506705,4946.899502285666,573.9018967789607,401.73132774527244,57.390189677896075,114.78037935579215,218.64988027533528,196.77948236757,415.4293626429053,max-electron,growth-3pct
BE,2027,3943.1801602506275,3943.1801602506275,5095.306487354235,1152.1263271036078,806.4884289725254,115.21263271036078,230.42526542072156,197.1590080125314,395.041075037285,592.2000830498164,max-electron,growth-3pct
BE,2028,3513.3627149945496,3513.3627149945496,5248.165681974863,1734.8029669803136,1214.3620768862195,173.48029669803137,346.96059339606273,175.6681357497275,594.8292413182099,770.4973770679375,max-electron,growth-3pct
BE,2029,3083.545269738473,3083.545269738473,5405.610652434109,2322.0653826956363,1625.4457678869453,232.20653826956365,464.4130765391273,154.17726348692366,796.1897784186797,950.3670419056034,max-electron,growth-3pct
BE,2030,2653.7278244823956,2653.7278244823956,5567.778972007132,2914.0511475247367,2039.8358032673157,291.4051147524737,582.8102295049474,132.68639122411977,999.1698574632816,1131.8562486874014,max-electron,growth-3pct
BE,2031,2627.78913146114,2627.78913146114,5734.812341167347,3107.0232097062067,2174.9162467943447,310.7023209706207,621.4046419412414,131.389456573057,1065.3361181440641,1196.7255747171212,max-electron,growth-3pct
BE,2032,2601.850438439883,2601.850438439883,5906.856711402367,3305.006272962484,2313.5043910737386,330.50062729624847,661.0012545924969,130.09252192199415,1133.2205508733764,1263.3130727953705,max-electron,growth-3pct
BE,2033,2575.911745418626,2575.911745418626,6084.062412744439,3508.1506673258127,2455.705467128069,350.8150667325813,701.6301334651625,128.79558727093132,1202.8747008126745,1331.6702880836058,max-electron,growth-3pct
BE,2034,2549.9730523973703,2549.9730523973703,6266.584285126773,3716.611232729402,2601.6278629105814,371.66112327294024,743.3222465458805,127.49865261986852,1274.3516594782573,1401.8503120981259,max-electron,growth-3pct
BE,2035,2524.0343593761136,2524.0343593761136,6454.581813680576,3930.547454304462,2751.383218013123,393.05474543044625,786.1094908608925,126.20171796880568,1347.7061111319135,1473.9078291007193,max-electron,growth-3pct
BE,2036,2498.095666354857,2498.095666354857,6648.219268090993,4150.123601736136,2905.0865212152953,415.0123601736136,830.0247203472272,124.90478331774284,1422.9943805632863,1547.8991638810292,max-electron,growth-3pct
BE,2037,2472.1569733336,2472.1569733336,6847.665846133722,4375.508872800122,3062.8562109600853,437.5508872800122,875.1017745600244,123.60784866668001,1500.2744823057058,1623.8823309723857,max-electron,growth-3pct
