country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
BG,2031,max-electron,growth-3pct,6110.201876999816,11730.983629239701,6110.201876999816,5620.7817522398855,12060.672403047392,2291.5277565790047,0.19200000000000003
BG,2032,max-electron,growth-3pct,5727.569668622491,12082.913138116892,5727.569668622491,6355.343469494401,13636.842519970398,2591.0000787943754,0.22400000000000003
BG,2033,max-electron,growth-3pct,5344.937460245166,12445.4005322604,5344.937460245166,7100.4630720152345,15235.666993721132,2894.776728807015,0.256
BG,2034,max-electron,growth-3pct,4962.3052518678405,12818.762548228213,4962.3052518678405,7856.457296360372,16857.82545500442,3202.9868364508397,0.28800000000000003
BG,2035,max-electron,growth-3pct,4579.673043490514,13203.325424675058,4579.673043490514,8623.652381184544,18504.017923446234,3515.7634054547843,0.32
BG,2036,max-electron,growth-3pct,4197.040835113189,13599.42518741531,4197.040835113189,9402.38435230212,20174.965419261334,3833.2434296596534,0.35200000000000004
BG,2037,max-electron,growth-3pct,3814.408626735864,14007.40794303777,3814.408626735864,10192.999316301906,21871.410593270924,4155.5680127214755,0.38400000000000006
BG,2038,max-electron,growth-3pct,3431.776418358538,14427.630181328905,3431.776418358538,10995.853762970366,23594.118375820835,4482.882491405959,0.41600000000000004
BG,2039,max-electron,growth-3pct,3049.1442099812134,14860.459086768773,3049.1442099812134,11811.31487678756,25343.876645167275,4815.336562581782,0.44800000000000006
BG,2040,max-electron,growth-3pct,2666.5120016038877,15306.272859371835,2666.5120016038877,12639.760857767948,27121.49691591414,5153.084414023687,0.48
BG,2041,max-electron,growth-3pct,2504.979540008698,15765.46104515299,2504.979540008698,13260.481505144291,28453.39498842519,5406.1450478007855,0.512
BG,2042,max-electron,growth-3pct,2343.4470784135087,16238.42487650758,2343.4470784135087,13894.977798094073,29814.851858221955,5664.821853062172,0.544
