country,scenario,year,steel_production,eaf_production,dri_network_gas_production,dri_hydrogen_production,blastfurnace_bof_production,blastfurnace_bof_ccs_production,h2_demand,ch4_demand
LV,GA|full-bf-bof-ccus,2019,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2020,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2021,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2022,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2023,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2024,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2025,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2026,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2027,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2028,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2029,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2030,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2031,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2032,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2033,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2034,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2035,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2036,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2037,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2038,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2039,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2040,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2041,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2042,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2043,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2044,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2045,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2046,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2047,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2048,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2049,0.0,0.0,,,0.0,0.0,,
LV,GA|full-bf-bof-ccus,2050,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2019,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2020,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2021,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2022,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2023,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2024,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2025,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2026,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2027,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2028,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2029,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2030,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2031,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2032,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2033,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2034,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2035,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2036,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2037,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2038,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2039,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2040,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2041,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2042,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2043,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2044,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2045,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2046,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2047,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2048,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2049,0.0,0.0,,,0.0,0.0,,
MT,GA|full-bf-bof-ccus,2050,0.0,0.0,,,0.0,0.0,,
NL,GA|full-bf-bof-ccus,2019,6656866.0,0.0,,,6656866.0,0.0,,
NL,GA|full-bf-bof-ccus,2020,6656866.0,107368.8064516129,,,6549497.193548387,0.0,,
NL,GA|full-bf-bof-ccus,2021,6656866.0,214737.6129032258,,,6442128.387096774,0.0,,
NL,GA|full-bf-bof-ccus,2022,6656866.0,322106.4193548387,,,6334759.580645162,0.0,,
NL,GA|full-bf-bof-ccus,2023,6656866.0,429475.2258064516,,,6227390.774193549,0.0,,
NL,GA|full-bf-bof-ccus,2024,6656866.0,536844.0322580645,,,6120021.9677419355,0.0,,
NL,GA|full-bf-bof-ccus,2025,6656866.0,644212.8387096775,,,6012653.161290322,0.0,,
NL,GA|full-bf-bof-ccus,2026,6656866.0,751581.6451612903,,,5905284.354838709,0.0,,
NL,GA|full-bf-bof-ccus,2027,6656866.0,858950.4516129032,,,5797915.548387097,0.0,,
NL,GA|full-bf-bof-ccus,2028,6656866.0,966319.2580645162,,,5690546.741935484,0.0,,
NL,GA|full-bf-bof-ccus,2029,6656866.0,1073688.064516129,,,5583177.935483871,0.0,,
NL,GA|full-bf-bof-ccus,2030,6656866.0,1181056.870967742,,,5475809.129032258,0.0,,
NL,GA|full-bf-bof-ccus,2031,6656866.0,1288425.677419355,,,5368440.322580645,0.0,,
NL,GA|full-bf-bof-ccus,2032,6656866.0,1395794.4838709678,,,5261071.516129032,0.0,,
NL,GA|full-bf-bof-ccus,2033,6656866.0,1503163.2903225806,,,5153702.70967742,0.0,,
NL,GA|full-bf-bof-ccus,2034,6656866.0,1610532.0967741937,,,5046333.903225807,0.0,,
NL,GA|full-bf-bof-ccus,2035,6656866.0,1717900.9032258063,,,4938965.096774193,0.0,,
NL,GA|full-bf-bof-ccus,2036,6656866.0,1825269.7096774192,112737.24677419355,0.0,4404268.440645162,314590.6029032258,0.0,25715.36598919355
NL,GA|full-bf-bof-ccus,2037,6656866.0,1932638.5161290325,220463.94924731177,0.0,3903261.730007168,600501.8046164874,0.0,50287.826823311814
NL,GA|full-bf-bof-ccus,2038,6656866.0,2040007.322580645,323180.10741935484,0.0,3434942.856,858735.7140000002,0.0,73717.38250235484
NL,GA|full-bf-bof-ccus,2039,6656866.0,2147376.129032258,420885.72129032254,0.0,2998309.7097634412,1090294.4399139786,0.0,96004.03302632258
NL,GA|full-bf-bof-ccus,2040,6656866.0,2254744.935483871,513580.79086021497,0.0,2592360.182437276,1296180.0912186378,0.0,117147.77839521503
NL,GA|full-bf-bof-ccus,2041,6656866.0,2362113.741935484,541138.784516129,60126.53161290322,2216092.16516129,1477394.7767741936,4629.742934193548,123433.75674812902
NL,GA|full-bf-bof-ccus,2042,6656866.0,2469482.5483870967,547151.4376774194,136787.85941935485,1868503.5490752687,1634940.6054408601,10532.665175290324,124805.24293421936
NL,GA|full-bf-bof-ccus,2043,6656866.0,2576851.35483871,533121.9136344085,228480.82012903222,1548592.2253189962,1769819.686078853,17593.02314993548,121605.10850000857
NL,GA|full-bf-bof-ccus,2044,6656866.0,2684220.1612903224,500553.3756774193,333702.2504516129,1255356.0850322582,1883034.1275483873,25695.073284774197,114176.22499201934
NL,GA|full-bf-bof-ccus,2045,6656866.0,2791588.9677419355,450948.98709677416,450948.98709677416,987793.0193548389,1975586.0387096773,34723.072006451606,102861.46395677418
NL,GA|full-bf-bof-ccus,2046,6656866.0,2898957.7741935486,385811.91118279565,578717.8667741935,744900.9194265234,2048477.528422939,44561.275741612895,88003.6969407957
NL,GA|full-bf-bof-ccus,2047,6656866.0,3006326.580645161,306645.3112258065,715505.7261935483,525677.6763870968,2102710.705548387,55093.940916903215,69945.79549060646
NL,GA|full-bf-bof-ccus,2048,6656866.0,3113695.387096774,214952.350516129,859809.4020645162,329121.18137634406,2139287.6789462366,66205.32395896775,49030.63115272902
NL,GA|full-bf-bof-ccus,2049,6656866.0,3221064.1935483874,112236.19234408598,1010125.7310967741,154229.32553405035,2159210.557476702,77779.6812944516,25601.07547368601
NL,GA|full-bf-bof-ccus,2050,6656866.0,3328433.0,0.0,1164951.5499999998,0.0,2163481.45,89701.26934999999,0.0
PL,GA|full-bf-bof-ccus,2019,8956063.0,4039184.412991044,,,4916878.587008956,0.0,,
PL,GA|full-bf-bof-ccus,2020,8956063.0,4053340.7706364943,,,4902722.229363506,0.0,,
PL,GA|full-bf-bof-ccus,2021,8956063.0,4067497.128281945,,,4888565.871718055,0.0,,
PL,GA|full-bf-bof-ccus,2022,8956063.0,4081653.4859273946,,,4874409.514072605,0.0,,
PL,GA|full-bf-bof-ccus,2023,8956063.0,4095809.843572845,,,4860253.156427154,0.0,,
PL,GA|full-bf-bof-ccus,2024,8956063.0,4109966.2012182954,,,4846096.798781704,0.0,,
PL,GA|full-bf-bof-ccus,2025,8956063.0,4124122.558863745,,,4831940.441136255,0.0,,
PL,GA|full-bf-bof-ccus,2026,8956063.0,4138278.9165091957,,,4817784.083490804,0.0,,
PL,GA|full-bf-bof-ccus,2027,8956063.0,4152435.274154646,,,4803627.725845354,0.0,,
PL,GA|full-bf-bof-ccus,2028,8956063.0,4166591.631800096,,,4789471.3681999035,0.0,,
PL,GA|full-bf-bof-ccus,2029,8956063.0,4180747.989445546,,,4775315.010554453,0.0,,
PL,GA|full-bf-bof-ccus,2030,8956063.0,4194904.347090996,,,4761158.652909004,0.0,,
PL,GA|full-bf-bof-ccus,2031,8956063.0,4209060.704736447,,,4747002.295263553,0.0,,
PL,GA|full-bf-bof-ccus,2032,8956063.0,4223217.062381896,,,4732845.937618104,0.0,,
PL,GA|full-bf-bof-ccus,2033,8956063.0,4237373.420027346,,,4718689.579972654,0.0,,
PL,GA|full-bf-bof-ccus,2034,8956063.0,4251529.777672797,,,4704533.222327203,0.0,,
PL,GA|full-bf-bof-ccus,2035,8956063.0,4265686.135318247,,,4690376.864681753,0.0,,
PL,GA|full-bf-bof-ccus,2036,8956063.0,4279842.492963698,109111.81183084704,0.0,4262634.782191759,304473.913013697,0.0,24888.40427861621
PL,GA|full-bf-bof-ccus,2037,8956063.0,4293998.850609148,217562.99363823974,0.0,3851901.001652264,592600.1541003482,0.0,49626.118848882485
PL,GA|full-bf-bof-ccus,2038,8956063.0,4308155.208254597,325353.54542217817,0.0,3458043.39705858,864510.849264645,0.0,74213.14371079885
PL,GA|full-bf-bof-ccus,2039,8956063.0,4322311.565900048,432483.4671826621,0.0,3080929.842406012,1120338.124511277,0.0,98649.47886436523
PL,GA|full-bf-bof-ccus,2040,8956063.0,4336467.923545498,538952.7589196918,0.0,2720428.2116898736,1360214.1058449366,0.0,122935.12430958169
PL,GA|full-bf-bof-ccus,2041,8956063.0,4350624.281190949,580285.2785699405,64476.14206332672,2376406.3789054705,1584270.9192703138,4964.662938876158,132363.07204180342
PL,GA|full-bf-bof-ccus,2042,8956063.0,4364780.638836399,599927.5618587106,149981.89046467765,2048732.2180481136,1792640.6907920993,11548.605565780179,136843.47685997188
PL,GA|full-bf-bof-ccus,2043,8956063.0,4378936.996481849,598077.7977930383,256319.05619701644,1737273.6031131118,1985455.5464149846,19736.567327170265,136421.54567659204
PL,GA|full-bf-bof-ccus,2044,8956063.0,4393093.354127299,574934.1753799603,383289.4502533069,1441898.4080957738,2162847.61214366,29513.28766950463,131142.48540416895
PL,GA|full-bf-bof-ccus,2045,8956063.0,4407249.711772749,530694.8836265125,530694.8836265125,1162474.5069914088,2324949.013982817,40863.50603924146,121051.5029552075
PL,GA|full-bf-bof-ccus,2046,8956063.0,4421406.069418199,465558.11153973156,698337.1673095973,898869.7737953258,2471891.877937146,53771.96188283899,106193.80524221277
PL,GA|full-bf-bof-ccus,2047,8956063.0,4435562.4270636495,379722.0481266535,886018.1122955246,650952.0825028345,2603808.330011338,68223.39464675539,86614.59917768966
PL,GA|full-bf-bof-ccus,2048,8956063.0,4449718.7847091,273384.88239431457,1093539.5295772587,418589.3071092437,2720830.4962100834,84202.54377744893,62359.09167414315
PL,GA|full-bf-bof-ccus,2049,8956063.0,4463875.14235455,146744.80334975134,1320703.2301477625,201649.3216098626,2823090.502538074,101694.14872137771,33472.48964407828
PL,GA|full-bf-bof-ccus,2050,8956063.0,4478031.5,0.0,1567311.025,0.0,2910720.475,120682.94892499999,0.0
PT,GA|full-bf-bof-ccus,2019,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2020,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2021,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2022,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2023,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2024,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2025,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2026,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2027,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2028,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2029,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2030,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2031,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2032,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2033,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2034,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2035,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2036,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2037,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2038,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2039,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2040,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2041,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2042,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2043,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2044,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2045,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2046,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2047,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2048,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2049,2032846.0,2032846.0,,,0.0,0.0,,
PT,GA|full-bf-bof-ccus,2050,2032846.0,2032846.0,,,0.0,0.0,,
RO,GA|full-bf-bof-ccus,2019,3448322.0,1117256.327996552,,,2331065.672003448,0.0,,
RO,GA|full-bf-bof-ccus,2020,3448322.0,1136833.8980611793,,,2311488.1019388204,0.0,,
RO,GA|full-bf-bof-ccus,2021,3448322.0,1156411.4681258067,,,2291910.5318741933,0.0,,
RO,GA|full-bf-bof-ccus,2022,3448322.0,1175989.038190434,,,2272332.9618095662,0.0,,
RO,GA|full-bf-bof-ccus,2023,3448322.0,1195566.6082550616,,,2252755.3917449387,0.0,,
RO,GA|full-bf-bof-ccus,2024,3448322.0,1215144.1783196887,,,2233177.821680311,0.0,,
RO,GA|full-bf-bof-ccus,2025,3448322.0,1234721.748384316,,,2213600.251615684,0.0,,
RO,GA|full-bf-bof-ccus,2026,3448322.0,1254299.3184489436,,,2194022.6815510564,0.0,,
RO,GA|full-bf-bof-ccus,2027,3448322.0,1273876.8885135707,,,2174445.1114864293,0.0,,
RO,GA|full-bf-bof-ccus,2028,3448322.0,1293454.4585781982,,,2154867.541421802,0.0,,
RO,GA|full-bf-bof-ccus,2029,3448322.0,1313032.0286428255,,,2135289.971357174,0.0,,
RO,GA|full-bf-bof-ccus,2030,3448322.0,1332609.5987074529,,,2115712.401292547,0.0,,
RO,GA|full-bf-bof-ccus,2031,3448322.0,1352187.1687720802,,,2096134.8312279198,0.0,,
RO,GA|full-bf-bof-ccus,2032,3448322.0,1371764.7388367075,,,2076557.2611632925,0.0,,
RO,GA|full-bf-bof-ccus,2033,3448322.0,1391342.308901335,,,2056979.691098665,0.0,,
RO,GA|full-bf-bof-ccus,2034,3448322.0,1410919.8789659622,,,2037402.1210340378,0.0,,
RO,GA|full-bf-bof-ccus,2035,3448322.0,1430497.4490305898,,,2017824.5509694102,0.0,,
RO,GA|full-bf-bof-ccus,2036,3448322.0,1450075.0190952169,46625.76288777827,0.0,1821513.1368158713,130108.08120113365,0.0,10635.336514702223
RO,GA|full-bf-bof-ccus,2037,3448322.0,1469652.5891598444,92337.90583920725,0.0,1634820.6376674885,251510.86733345976,0.0,21062.276321923175
RO,GA|full-bf-bof-ccus,2038,3448322.0,1489230.1592244718,137136.42885428696,0.0,1457564.329536993,364391.08238424826,0.0,31280.819421662854
RO,GA|full-bf-bof-ccus,2039,3448322.0,1508807.729289099,181021.33193301738,0.0,1289561.4884371145,468931.45034076896,0.0,41290.96581392126
RO,GA|full-bf-bof-ccus,2040,3448322.0,1528385.2993537264,223992.61507539856,0.0,1130629.3903805835,565314.6951902916,0.0,51092.71549869841
RO,GA|full-bf-bof-ccus,2041,3448322.0,1547962.8694183538,239445.2504532874,26605.027828143044,980585.3113801294,653723.5409200863,2048.5871427670145,54617.46162839485
RO,GA|full-bf-bof-ccus,2042,3448322.0,1567540.439482981,245755.45724089048,61438.86431022262,839246.527448483,734340.7115174227,4730.792551887142,56056.81979664712
RO,GA|full-bf-bof-ccus,2043,3448322.0,1587118.0095476084,243197.32141911244,104227.42346533391,706430.3145983745,807348.9309695708,8025.511606830711,55473.309015699546
RO,GA|full-bf-bof-ccus,2044,3448322.0,1606695.5796122358,232044.9289688583,154696.6193125722,581953.9488425335,872930.9232638002,11911.63968706806,52929.448297796574
RO,GA|full-bf-bof-ccus,2045,3448322.0,1626273.1496768633,212572.36587103258,212572.36587103258,465634.70619369054,931269.412387381,16368.07217206951,48487.75665518253
RO,GA|full-bf-bof-ccus,2046,3448322.0,1645850.7197414907,185053.7181065403,277580.5771598104,357289.8626645757,982547.1223275829,21373.7044413054,42210.75310010184
RO,GA|full-bf-bof-ccus,2047,3448322.0,1665428.289806118,149763.0716562861,349447.1671980008,256736.69426791894,1026946.7770716761,26907.431874246064,34160.95664479886
RO,GA|full-bf-bof-ccus,2048,3448322.0,1685005.859870745,106974.51250117477,427898.0500046992,163792.47701645084,1064651.10060693,32948.14985036184,24400.886301517967
RO,GA|full-bf-bof-ccus,2049,3448322.0,1704583.4299353727,56962.12662211115,512659.1395990005,78274.48692290112,1095842.8169206146,39474.75374912304,12993.061082503553
RO,GA|full-bf-bof-ccus,2050,3448322.0,1724161.0,0.0,603456.35,0.0,1120704.65,46466.13895,0.0
SE,GA|full-bf-bof-ccus,2019,4720850.000000001,1595647.3,,,3125202.700000001,0.0,,
SE,GA|full-bf-bof-ccus,2020,4720850.000000001,1620317.548387097,,,3100532.4516129037,0.0,,
SE,GA|full-bf-bof-ccus,2021,4720850.000000001,1644987.7967741939,,,3075862.2032258073,0.0,,
SE,GA|full-bf-bof-ccus,2022,4720850.000000001,1669658.0451612903,,,3051191.954838711,0.0,,
SE,GA|full-bf-bof-ccus,2023,4720850.000000001,1694328.2935483872,,,3026521.7064516135,0.0,,
SE,GA|full-bf-bof-ccus,2024,4720850.000000001,1718998.541935484,,,3001851.458064517,0.0,,
SE,GA|full-bf-bof-ccus,2025,4720850.000000001,1743668.7903225808,,,2977181.20967742,0.0,,
SE,GA|full-bf-bof-ccus,2026,4720850.000000001,1768339.0387096778,,,2952510.961290323,0.0,,
SE,GA|full-bf-bof-ccus,2027,4720850.000000001,1793009.2870967744,,,2927840.7129032267,0.0,,
SE,GA|full-bf-bof-ccus,2028,4720850.000000001,1817679.5354838714,,,2903170.4645161293,0.0,,
SE,GA|full-bf-bof-ccus,2029,4720850.000000001,1842349.7838709678,,,2878500.216129033,0.0,,
SE,GA|full-bf-bof-ccus,2030,4720850.000000001,1867020.0322580647,,,2853829.9677419364,0.0,,
SE,GA|full-bf-bof-ccus,2031,4720850.000000001,1891690.2806451616,,,2829159.719354839,0.0,,
SE,GA|full-bf-bof-ccus,2032,4720850.000000001,1916360.5290322583,,,2804489.4709677426,0.0,,
SE,GA|full-bf-bof-ccus,2033,4720850.000000001,1941030.7774193552,,,2779819.2225806457,0.0,,
SE,GA|full-bf-bof-ccus,2034,4720850.000000001,1965701.0258064517,,,2755148.9741935492,0.0,,
SE,GA|full-bf-bof-ccus,2035,4720850.000000001,1990371.2741935488,,,2730478.7258064523,0.0,,
SE,GA|full-bf-bof-ccus,2036,4720850.000000001,2015041.5225806455,63135.53113978495,0.0,2466494.7498609326,176178.19641863802,0.0,14401.214652984947
SE,GA|full-bf-bof-ccus,2037,4720850.000000001,2039711.7709677422,125119.78402150539,0.0,2215215.9856759864,340802.45933476713,0.0,28539.822735305377
SE,GA|full-bf-bof-ccus,2038,4720850.000000001,2064382.019354839,185952.75864516132,0.0,1976412.1776000005,494103.04440000013,0.0,42415.824246961296
SE,GA|full-bf-bof-ccus,2039,4720850.000000001,2089052.2677419358,245634.45501075272,0.0,1749853.0699813624,636310.20726595,0.0,56029.219187952694
SE,GA|full-bf-bof-ccus,2040,4720850.000000001,2113722.5161290327,304164.8731182796,0.0,1535308.4071684591,767654.2035842296,0.0,69380.00755827958
SE,GA|full-bf-bof-ccus,2041,4720850.000000001,2138392.764516129,325389.6116709678,36154.4012967742,1332547.9335096776,888365.289006452,2783.8888998516136,74221.37042214775
SE,GA|full-bf-bof-ccus,2042,4720850.000000001,2163063.012903226,334217.4996473119,83554.37491182798,1141341.3933534054,998673.7191842297,6433.686868210754,76235.01166955185
SE,GA|full-bf-bof-ccus,2043,4720850.000000001,2187733.261290323,330993.92052473116,141854.53736774193,961458.531048029,1098809.749769176,10922.799377316129,75499.71327169117
SE,GA|full-bf-bof-ccus,2044,4720850.000000001,2212403.50967742,316064.2577806452,210709.50518709683,792669.0909419355,1189003.6364129034,16224.631899406455,72094.25719976517
SE,GA|full-bf-bof-ccus,2045,4720850.000000001,2237073.758064517,289773.8948924731,289773.8948924731,634742.8173835126,1269485.6347670252,22312.58990672043,66097.42542497312
SE,GA|full-bf-bof-ccus,2046,4720850.000000001,2261744.0064516133,252468.21533763446,378702.32300645165,487449.4547211472,1340486.0004831543,29160.07887149678,57587.99991851442
SE,GA|full-bf-bof-ccus,2047,4720850.000000001,2286414.25483871,204492.60259354842,477149.40605161287,350558.7473032258,1402234.9892129037,36740.50426597419,46644.7626515884
SE,GA|full-bf-bof-ccus,2048,4720850.000000001,2311084.5032258066,146192.4401376344,584769.7605505378,223840.43947813613,1454962.856607886,45027.27156239141,33346.49559539441
SE,GA|full-bf-bof-ccus,2049,4720850.000000001,2335754.7516129036,77913.11144731182,701218.0030258066,107064.2755942652,1498899.8583197137,53993.786232987106,17771.980721131826
SE,GA|full-bf-bof-ccus,2050,4720850.000000001,2360425.0000000005,0.0,826148.7500000001,0.0,1534276.2500000005,63613.45375000001,0.0
SI,GA|full-bf-bof-ccus,2019,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2020,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2021,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2022,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2023,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2024,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2025,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2026,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2027,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2028,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2029,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2030,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2031,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2032,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2033,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2034,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2035,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2036,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2037,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2038,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2039,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2040,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2041,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2042,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2043,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2044,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2045,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2046,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2047,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2048,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2049,623195.0,623195.0,,,0.0,0.0,,
SI,GA|full-bf-bof-ccus,2050,623195.0,623195.0,,,0.0,0.0,,
SK,GA|full-bf-bof-ccus,2019,3936731.457,271634.47052906407,,,3665096.986470936,0.0,,
