country,base_scenario,tech_scenario,year,ch4_share,h2_share,dri_total,steel_production,dri_share_of_steel
HR,GA,import-dri,2039,,,0.0,69125.0,0.0
HR,GA,import-dri,2040,,,0.0,69125.0,0.0
HR,GA,import-dri,2041,,,0.0,69125.0,0.0
HR,GA,import-dri,2042,,,0.0,69125.0,0.0
HR,GA,import-dri,2043,,,0.0,69125.0,0.0
HR,GA,import-dri,2044,,,0.0,69125.0,0.0
HR,GA,import-dri,2045,,,0.0,69125.0,0.0
HR,GA,import-dri,2046,,,0.0,69125.0,0.0
HR,GA,import-dri,2047,,,0.0,69125.0,0.0
HR,GA,import-dri,2048,,,0.0,69125.0,0.0
HR,GA,import-dri,2049,,,0.0,69125.0,0.0
HR,GA,import-dri,2050,,,0.0,69125.0,0.0
HU,GA,import-dri,2019,,,0.0,1769498.9999999998,0.0
HU,GA,import-dri,2020,,,0.0,1769498.9999999998,0.0
HU,GA,import-dri,2021,,,0.0,1769498.9999999998,0.0
HU,GA,import-dri,2022,,,0.0,1769498.9999999998,0.0
HU,GA,import-dri,2023,,,0.0,1769498.9999999998,0.0
HU,GA,import-dri,2024,,,0.0,1769498.9999999998,0.0
HU,GA,import-dri,2025,,,0.0,1769498.9999999998,0.0
HU,GA,import-dri,2026,1.0,0.0,51883.99390451612,1769498.9999999998,0.029321290322580646
HU,GA,import-dri,2027,1.0,0.0,102393.48665032256,1769498.9999999998,0.0578658064516129
HU,GA,import-dri,2028,1.0,0.0,151528.47823741933,1769498.9999999998,0.08563354838709678
HU,GA,import-dri,2029,1.0,0.0,199288.96866580643,1769498.9999999998,0.11262451612903226
HU,GA,import-dri,2030,1.0,0.0,245674.95793548386,1769498.9999999998,0.13883870967741938
HU,GA,import-dri,2031,1.0,0.0,290686.4460464516,1769498.9999999998,0.16427612903225805
HU,GA,import-dri,2032,1.0,0.0,334323.4329987097,1769498.9999999998,0.1889367741935484
HU,GA,import-dri,2033,1.0,0.0,376585.9187922581,1769498.9999999998,0.21282064516129034
HU,GA,import-dri,2034,1.0,0.0,417473.9034270968,1769498.9999999998,0.2359277419354839
HU,GA,import-dri,2035,1.0,0.0,456987.38690322574,1769498.9999999998,0.25825806451612904
HU,GA,import-dri,2036,1.0,0.0,495126.36922064517,1769498.9999999998,0.27981161290322587
HU,GA,import-dri,2037,1.0,0.0,531890.8503793547,1769498.9999999998,0.30058838709677416
HU,GA,import-dri,2038,1.0,0.0,567280.8303793548,1769498.9999999998,0.3205883870967742
HU,GA,import-dri,2039,1.0,0.0,601296.3092206451,1769498.9999999998,0.3398116129032258
HU,GA,import-dri,2040,1.0,0.0,633937.2869032256,1769498.9999999998,0.35825806451612896
HU,GA,import-dri,2041,1.0,0.0,665203.7634270967,1769498.9999999998,0.37592774193548384
HU,GA,import-dri,2042,1.0,0.0,695095.7387922581,1769498.9999999998,0.3928206451612904
HU,GA,import-dri,2043,1.0,0.0,723613.2129987096,1769498.9999999998,0.4089367741935484
HU,GA,import-dri,2044,1.0,0.0,750756.1860464514,1769498.9999999998,0.42427612903225803
HU,GA,import-dri,2045,1.0,0.0,776524.6579354838,1769498.9999999998,0.4388387096774194
HU,GA,import-dri,2046,1.0,0.0,800918.6286658064,1769498.9999999998,0.45262451612903226
HU,GA,import-dri,2047,1.0,0.0,823938.0982374193,1769498.9999999998,0.4656335483870968
HU,GA,import-dri,2048,1.0,0.0,845583.0666503225,1769498.9999999998,0.4778658064516129
HU,GA,import-dri,2049,1.0,0.0,865853.5339045159,1769498.9999999998,0.4893212903225806
HU,GA,import-dri,2050,1.0,0.0,884749.4999999999,1769498.9999999998,0.5
IE,GA,import-dri,2019,,,0.0,0.0,
IE,GA,import-dri,2020,,,0.0,0.0,
IE,GA,import-dri,2021,,,0.0,0.0,
IE,GA,import-dri,2022,,,0.0,0.0,
IE,GA,import-dri,2023,,,0.0,0.0,
IE,GA,import-dri,2024,,,0.0,0.0,
IE,GA,import-dri,2025,,,0.0,0.0,
IE,GA,import-dri,2026,,,0.0,0.0,
IE,GA,import-dri,2027,,,0.0,0.0,
IE,GA,import-dri,2028,,,0.0,0.0,
IE,GA,import-dri,2029,,,0.0,0.0,
IE,GA,import-dri,2030,,,0.0,0.0,
IE,GA,import-dri,2031,,,0.0,0.0,
IE,GA,import-dri,2032,,,0.0,0.0,
IE,GA,import-dri,2033,,,0.0,0.0,
IE,GA,import-dri,2034,,,0.0,0.0,
IE,GA,import-dri,2035,,,0.0,0.0,
IE,GA,import-dri,2036,,,0.0,0.0,
IE,GA,import-dri,2037,,,0.0,0.0,
IE,GA,import-dri,2038,,,0.0,0.0,
IE,GA,import-dri,2039,,,0.0,0.0,
IE,GA,import-dri,2040,,,0.0,0.0,
IE,GA,import-dri,2041,,,0.0,0.0,
IE,GA,import-dri,2042,,,0.0,0.0,
IE,GA,import-dri,2043,,,0.0,0.0,
IE,GA,import-dri,2044,,,0.0,0.0,
IE,GA,import-dri,2045,,,0.0,0.0,
IE,GA,import-dri,2046,,,0.0,0.0,
IE,GA,import-dri,2047,,,0.0,0.0,
IE,GA,import-dri,2048,,,0.0,0.0,
IE,GA,import-dri,2049,,,0.0,0.0,
IE,GA,import-dri,2050,,,0.0,0.0,
IT,GA,import-dri,2019,,,0.0,23190364.0,0.0
IT,GA,import-dri,2020,,,0.0,23190364.0,0.0
IT,GA,import-dri,2021,,,0.0,23190364.0,0.0
IT,GA,import-dri,2022,,,0.0,23190364.0,0.0
IT,GA,import-dri,2023,,,0.0,23190364.0,0.0
IT,GA,import-dri,2024,,,0.0,23190364.0,0.0
IT,GA,import-dri,2025,,,0.0,23190364.0,0.0
IT,GA,import-dri,2026,1.0,0.0,167898.23536,23190364.0,0.00724
IT,GA,import-dri,2027,1.0,0.0,335796.47072,23190364.0,0.01448
IT,GA,import-dri,2028,1.0,0.0,503694.7060799999,23190364.0,0.021719999999999996
IT,GA,import-dri,2029,1.0,0.0,671592.94144,23190364.0,0.02896
IT,GA,import-dri,2030,1.0,0.0,839491.1768,23190364.0,0.0362
IT,GA,import-dri,2031,1.0,0.0,1007389.4121599998,23190364.0,0.04343999999999999
IT,GA,import-dri,2032,1.0,0.0,1175287.64752,23190364.0,0.05068
IT,GA,import-dri,2033,1.0,0.0,1343185.88288,23190364.0,0.05792
IT,GA,import-dri,2034,1.0,0.0,1511084.1182399997,23190364.0,0.06516
IT,GA,import-dri,2035,1.0,0.0,1678982.3536,23190364.0,0.0724
IT,GA,import-dri,2036,1.0,0.0,1846880.5889599998,23190364.0,0.07963999999999999
IT,GA,import-dri,2037,1.0,0.0,2014778.8243199997,23190364.0,0.08687999999999999
IT,GA,import-dri,2038,1.0,0.0,2182677.05968,23190364.0,0.09412
IT,GA,import-dri,2039,1.0,0.0,2350575.29504,23190364.0,0.10136
IT,GA,import-dri,2040,1.0,0.0,2518473.5303999996,23190364.0,0.10859999999999999
IT,GA,import-dri,2041,1.0,0.0,2686371.76576,23190364.0,0.11584
IT,GA,import-dri,2042,1.0,0.0,2854270.00112,23190364.0,0.12308000000000001
IT,GA,import-dri,2043,1.0,0.0,3022168.2364799995,23190364.0,0.13032
IT,GA,import-dri,2044,1.0,0.0,3190066.47184,23190364.0,0.13756
IT,GA,import-dri,2045,1.0,0.0,3357964.7072,23190364.0,0.1448
IT,GA,import-dri,2046,1.0,0.0,3525862.9425599994,23190364.0,0.15203999999999998
IT,GA,import-dri,2047,1.0,0.0,3693761.1779199997,23190364.0,0.15927999999999998
IT,GA,import-dri,2048,1.0,0.0,3861659.41328,23190364.0,0.16652
IT,GA,import-dri,2049,1.0,0.0,4029557.6486399993,23190364.0,0.17375999999999997
IT,GA,import-dri,2050,1.0,0.0,4197455.884,23190364.0,0.181
LT,GA,import-dri,2019,,,0.0,0.0,
LT,GA,import-dri,2020,,,0.0,0.0,
LT,GA,import-dri,2021,,,0.0,0.0,
LT,GA,import-dri,2022,,,0.0,0.0,
LT,GA,import-dri,2023,,,0.0,0.0,
LT,GA,import-dri,2024,,,0.0,0.0,
LT,GA,import-dri,2025,,,0.0,0.0,
LT,GA,import-dri,2026,,,0.0,0.0,
LT,GA,import-dri,2027,,,0.0,0.0,
LT,GA,import-dri,2028,,,0.0,0.0,
LT,GA,import-dri,2029,,,0.0,0.0,
LT,GA,import-dri,2030,,,0.0,0.0,
LT,GA,import-dri,2031,,,0.0,0.0,
LT,GA,import-dri,2032,,,0.0,0.0,
LT,GA,import-dri,2033,,,0.0,0.0,
LT,GA,import-dri,2034,,,0.0,0.0,
LT,GA,import-dri,2035,,,0.0,0.0,
LT,GA,import-dri,2036,,,0.0,0.0,
LT,GA,import-dri,2037,,,0.0,0.0,
LT,GA,import-dri,2038,,,0.0,0.0,
LT,GA,import-dri,2039,,,0.0,0.0,
LT,GA,import-dri,2040,,,0.0,0.0,
LT,GA,import-dri,2041,,,0.0,0.0,
LT,GA,import-dri,2042,,,0.0,0.0,
LT,GA,import-dri,2043,,,0.0,0.0,
LT,GA,import-dri,2044,,,0.0,0.0,
LT,GA,import-dri,2045,,,0.0,0.0,
LT,GA,import-dri,2046,,,0.0,0.0,
LT,GA,import-dri,2047,,,0.0,0.0,
LT,GA,import-dri,2048,,,0.0,0.0,
LT,GA,import-dri,2049,,,0.0,0.0,
LT,GA,import-dri,2050,,,0.0,0.0,
LU,GA,import-dri,2019,,,0.0,2119284.0,0.0
LU,GA,import-dri,2020,,,0.0,2119284.0,0.0
LU,GA,import-dri,2021,,,0.0,2119284.0,0.0
LU,GA,import-dri,2022,,,0.0,2119284.0,0.0
LU,GA,import-dri,2023,,,0.0,2119284.0,0.0
LU,GA,import-dri,2024,,,0.0,2119284.0,0.0
LU,GA,import-dri,2025,,,0.0,2119284.0,0.0
LU,GA,import-dri,2026,,,0.0,2119284.0,0.0
LU,GA,import-dri,2027,,,0.0,2119284.0,0.0
LU,GA,import-dri,2028,,,0.0,2119284.0,0.0
LU,GA,import-dri,2029,,,0.0,2119284.0,0.0
LU,GA,import-dri,2030,,,0.0,2119284.0,0.0
LU,GA,import-dri,2031,,,0.0,2119284.0,0.0
LU,GA,import-dri,2032,,,0.0,2119284.0,0.0
LU,GA,import-dri,2033,,,0.0,2119284.0,0.0
LU,GA,import-dri,2034,,,0.0,2119284.0,0.0
LU,GA,import-dri,2035,,,0.0,2119284.0,0.0
LU,GA,import-dri,2036,,,0.0,2119284.0,0.0
LU,GA,import-dri,2037,,,0.0,2119284.0,0.0
LU,GA,import-dri,2038,,,0.0,2119284.0,0.0
LU,GA,import-dri,2039,,,0.0,2119284.0,0.0
LU,GA,import-dri,2040,,,0.0,2119284.0,0.0
LU,GA,import-dri,2041,,,0.0,2119284.0,0.0
LU,GA,import-dri,2042,,,0.0,2119284.0,0.0
LU,GA,import-dri,2043,,,0.0,2119284.0,0.0
LU,GA,import-dri,2044,,,0.0,2119284.0,0.0
LU,GA,import-dri,2045,,,0.0,2119284.0,0.0
LU,GA,import-dri,2046,,,0.0,2119284.0,0.0
LU,GA,import-dri,2047,,,0.0,2119284.0,0.0
LU,GA,import-dri,2048,,,0.0,2119284.0,0.0
LU,GA,import-dri,2049,,,0.0,2119284.0,0.0
LU,GA,import-dri,2050,,,0.0,2119284.0,0.0
LV,GA,import-dri,2019,,,0.0,0.0,
LV,GA,import-dri,2020,,,0.0,0.0,
LV,GA,import-dri,2021,,,0.0,0.0,
LV,GA,import-dri,2022,,,0.0,0.0,
LV,GA,import-dri,2023,,,0.0,0.0,
LV,GA,import-dri,2024,,,0.0,0.0,
LV,GA,import-dri,2025,,,0.0,0.0,
LV,GA,import-dri,2026,,,0.0,0.0,
LV,GA,import-dri,2027,,,0.0,0.0,
LV,GA,import-dri,2028,,,0.0,0.0,
LV,GA,import-dri,2029,,,0.0,0.0,
LV,GA,import-dri,2030,,,0.0,0.0,
LV,GA,import-dri,2031,,,0.0,0.0,
LV,GA,import-dri,2032,,,0.0,0.0,
LV,GA,import-dri,2033,,,0.0,0.0,
LV,GA,import-dri,2034,,,0.0,0.0,
LV,GA,import-dri,2035,,,0.0,0.0,
LV,GA,import-dri,2036,,,0.0,0.0,
LV,GA,import-dri,2037,,,0.0,0.0,
LV,GA,import-dri,2038,,,0.0,0.0,
LV,GA,import-dri,2039,,,0.0,0.0,
LV,GA,import-dri,2040,,,0.0,0.0,
LV,GA,import-dri,2041,,,0.0,0.0,
LV,GA,import-dri,2042,,,0.0,0.0,
LV,GA,import-dri,2043,,,0.0,0.0,
LV,GA,import-dri,2044,,,0.0,0.0,
LV,GA,import-dri,2045,,,0.0,0.0,
LV,GA,import-dri,2046,,,0.0,0.0,
LV,GA,import-dri,2047,,,0.0,0.0,
LV,GA,import-dri,2048,,,0.0,0.0,
LV,GA,import-dri,2049,,,0.0,0.0,
LV,GA,import-dri,2050,,,0.0,0.0,
MT,GA,import-dri,2019,,,0.0,0.0,
MT,GA,import-dri,2020,,,0.0,0.0,
MT,GA,import-dri,2021,,,0.0,0.0,
MT,GA,import-dri,2022,,,0.0,0.0,
MT,GA,import-dri,2023,,,0.0,0.0,
MT,GA,import-dri,2024,,,0.0,0.0,
MT,GA,import-dri,2025,,,0.0,0.0,
MT,GA,import-dri,2026,,,0.0,0.0,
MT,GA,import-dri,2027,,,0.0,0.0,
MT,GA,import-dri,2028,,,0.0,0.0,
MT,GA,import-dri,2029,,,0.0,0.0,
MT,GA,import-dri,2030,,,0.0,0.0,
MT,GA,import-dri,2031,,,0.0,0.0,
MT,GA,import-dri,2032,,,0.0,0.0,
MT,GA,import-dri,2033,,,0.0,0.0,
MT,GA,import-dri,2034,,,0.0,0.0,
MT,GA,import-dri,2035,,,0.0,0.0,
MT,GA,import-dri,2036,,,0.0,0.0,
MT,GA,import-dri,2037,,,0.0,0.0,
MT,GA,import-dri,2038,,,0.0,0.0,
MT,GA,import-dri,2039,,,0.0,0.0,
MT,GA,import-dri,2040,,,0.0,0.0,
MT,GA,import-dri,2041,,,0.0,0.0,
MT,GA,import-dri,2042,,,0.0,0.0,
MT,GA,import-dri,2043,,,0.0,0.0,
MT,GA,import-dri,2044,,,0.0,0.0,
MT,GA,import-dri,2045,,,0.0,0.0,
MT,GA,import-dri,2046,,,0.0,0.0,
MT,GA,import-dri,2047,,,0.0,0.0,
MT,GA,import-dri,2048,,,0.0,0.0,
MT,GA,import-dri,2049,,,0.0,0.0,
MT,GA,import-dri,2050,,,0.0,0.0,
NL,GA,import-dri,2019,,,0.0,6656866.0,0.0
NL,GA,import-dri,2020,,,0.0,6656866.0,0.0
NL,GA,import-dri,2021,,,0.0,6656866.0,0.0
NL,GA,import-dri,2022,,,0.0,6656866.0,0.0
NL,GA,import-dri,2023,,,0.0,6656866.0,0.0
NL,GA,import-dri,2024,,,0.0,6656866.0,0.0
NL,GA,import-dri,2025,,,0.0,6656866.0,0.0
NL,GA,import-dri,2026,1.0,0.0,236211.37419354837,6656866.0,0.035483870967741936
NL,GA,import-dri,2027,1.0,0.0,463833.24387096777,6656866.0,0.06967741935483872
NL,GA,import-dri,2028,1.0,0.0,682865.609032258,6656866.0,0.10258064516129031
NL,GA,import-dri,2029,1.0,0.0,893308.4696774194,6656866.0,0.1341935483870968
NL,GA,import-dri,2030,1.0,0.0,1095161.8258064517,6656866.0,0.16451612903225807
NL,GA,import-dri,2031,1.0,0.0,1288425.6774193547,6656866.0,0.19354838709677416
NL,GA,import-dri,2032,1.0,0.0,1473100.024516129,6656866.0,0.22129032258064515
NL,GA,import-dri,2033,1.0,0.0,1649184.8670967743,6656866.0,0.24774193548387097
NL,GA,import-dri,2034,1.0,0.0,1816680.2051612902,6656866.0,0.2729032258064516
NL,GA,import-dri,2035,1.0,0.0,1975586.0387096775,6656866.0,0.29677419354838713
NL,GA,import-dri,2036,1.0,0.0,2125902.367741936,6656866.0,0.31935483870967746
NL,GA,import-dri,2037,1.0,0.0,2267629.192258064,6656866.0,0.3406451612903225
NL,GA,import-dri,2038,1.0,0.0,2400766.512258065,6656866.0,0.36064516129032265
NL,GA,import-dri,2039,1.0,0.0,2525314.327741936,6656866.0,0.37935483870967746
NL,GA,import-dri,2040,1.0,0.0,2641272.6387096774,6656866.0,0.3967741935483871
NL,GA,import-dri,2041,1.0,0.0,2748641.44516129,6656866.0,0.41290322580645156
NL,GA,import-dri,2042,1.0,0.0,2847420.7470967746,6656866.0,0.427741935483871
NL,GA,import-dri,2043,1.0,0.0,2937610.544516129,6656866.0,0.44129032258064516
NL,GA,import-dri,2044,1.0,0.0,3019210.837419355,6656866.0,0.4535483870967742
NL,GA,import-dri,2045,1.0,0.0,3092221.625806452,6656866.0,0.4645161290322581
NL,GA,import-dri,2046,1.0,0.0,3156642.909677419,6656866.0,0.4741935483870967
NL,GA,import-dri,2047,1.0,0.0,3212474.689032258,6656866.0,0.4825806451612903
NL,GA,import-dri,2048,1.0,0.0,3259716.963870968,6656866.0,0.48967741935483877
NL,GA,import-dri,2049,1.0,0.0,3298369.734193548,6656866.0,0.4954838709677419
NL,GA,import-dri,2050,1.0,0.0,3328433.0,6656866.0,0.5
PL,GA,import-dri,2019,,,0.0,8956063.0,0.0
PL,GA,import-dri,2020,,,0.0,8956063.0,0.0
PL,GA,import-dri,2021,,,0.0,8956063.0,0.0
PL,GA,import-dri,2022,,,0.0,8956063.0,0.0
PL,GA,import-dri,2023,,,0.0,8956063.0,0.0
PL,GA,import-dri,2024,,,0.0,8956063.0,0.0
PL,GA,import-dri,2025,,,0.0,8956063.0,0.0
PL,GA,import-dri,2026,1.0,0.0,192711.36333963217,8956063.0,0.021517419354869675
PL,GA,import-dri,2027,1.0,0.0,384290.2180676283,8956063.0,0.04290838709683354
PL,GA,import-dri,2028,1.0,0.0,574736.5641839884,8956063.0,0.0641729032258916
PL,GA,import-dri,2029,1.0,0.0,764050.4016887125,8956063.0,0.08531096774204386
PL,GA,import-dri,2030,1.0,0.0,952231.7305818009,8956063.0,0.10632258064529033
PL,GA,import-dri,2031,1.0,0.0,1139280.5508632527,8956063.0,0.12720774193563095
PL,GA,import-dri,2032,1.0,0.0,1325196.8625330692,8956063.0,0.14796645161306582
PL,GA,import-dri,2033,1.0,0.0,1509980.6655912492,8956063.0,0.16859870967759485
PL,GA,import-dri,2034,1.0,0.0,1693631.9600377928,8956063.0,0.18910451612921803
PL,GA,import-dri,2035,1.0,0.0,1876150.7458727015,8956063.0,0.20948387096793553
PL,GA,import-dri,2036,1.0,0.0,2057537.023095973,8956063.0,0.22973677419374708
PL,GA,import-dri,2037,1.0,0.0,2237790.791707609,8956063.0,0.24986322580665285
PL,GA,import-dri,2038,1.0,0.0,2416912.0517076096,8956063.0,0.26986322580665295
PL,GA,import-dri,2039,1.0,0.0,2594900.803095973,8956063.0,0.2897367741937471
PL,GA,import-dri,2040,1.0,0.0,2771757.045872701,8956063.0,0.30948387096793545
PL,GA,import-dri,2041,1.0,0.0,2947480.780037793,8956063.0,0.32910451612921804
PL,GA,import-dri,2042,1.0,0.0,3122072.005591249,8956063.0,0.3485987096775948
PL,GA,import-dri,2043,1.0,0.0,3295530.7225330686,8956063.0,0.3679664516130658
PL,GA,import-dri,2044,1.0,0.0,3467856.930863253,8956063.0,0.38720774193563096
PL,GA,import-dri,2045,1.0,0.0,3639050.630581801,8956063.0,0.4063225806452903
PL,GA,import-dri,2046,1.0,0.0,3809111.8216887126,8956063.0,0.42531096774204386
PL,GA,import-dri,2047,1.0,0.0,3978040.5041839886,8956063.0,0.4441729032258916
PL,GA,import-dri,2048,1.0,0.0,4145836.6780676283,8956063.0,0.4629083870968335
PL,GA,import-dri,2049,1.0,0.0,4312500.343339632,8956063.0,0.4815174193548697
PL,GA,import-dri,2050,1.0,0.0,4478031.5,8956063.0,0.5
PT,GA,import-dri,2019,,,0.0,2032846.0,0.0
PT,GA,import-dri,2020,,,0.0,2032846.0,0.0
PT,GA,import-dri,2021,,,0.0,2032846.0,0.0
PT,GA,import-dri,2022,,,0.0,2032846.0,0.0
PT,GA,import-dri,2023,,,0.0,2032846.0,0.0
PT,GA,import-dri,2024,,,0.0,2032846.0,0.0
PT,GA,import-dri,2025,,,0.0,2032846.0,0.0
PT,GA,import-dri,2026,,,0.0,2032846.0,0.0
PT,GA,import-dri,2027,,,0.0,2032846.0,0.0
PT,GA,import-dri,2028,,,0.0,2032846.0,0.0
PT,GA,import-dri,2029,,,0.0,2032846.0,0.0
PT,GA,import-dri,2030,,,0.0,2032846.0,0.0
PT,GA,import-dri,2031,,,0.0,2032846.0,0.0
PT,GA,import-dri,2032,,,0.0,2032846.0,0.0
PT,GA,import-dri,2033,,,0.0,2032846.0,0.0
PT,GA,import-dri,2034,,,0.0,2032846.0,0.0
PT,GA,import-dri,2035,,,0.0,2032846.0,0.0
PT,GA,import-dri,2036,,,0.0,2032846.0,0.0
PT,GA,import-dri,2037,,,0.0,2032846.0,0.0
PT,GA,import-dri,2038,,,0.0,2032846.0,0.0
PT,GA,import-dri,2039,,,0.0,2032846.0,0.0
PT,GA,import-dri,2040,,,0.0,2032846.0,0.0
PT,GA,import-dri,2041,,,0.0,2032846.0,0.0
PT,GA,import-dri,2042,,,0.0,2032846.0,0.0
PT,GA,import-dri,2043,,,0.0,2032846.0,0.0
PT,GA,import-dri,2044,,,0.0,2032846.0,0.0
PT,GA,import-dri,2045,,,0.0,2032846.0,0.0
PT,GA,import-dri,2046,,,0.0,2032846.0,0.0
PT,GA,import-dri,2047,,,0.0,2032846.0,0.0
PT,GA,import-dri,2048,,,0.0,2032846.0,0.0
PT,GA,import-dri,2049,,,0.0,2032846.0,0.0
PT,GA,import-dri,2050,,,0.0,2032846.0,0.0
RO,GA,import-dri,2019,,,0.0,3448322.0,0.0
RO,GA,import-dri,2020,,,0.0,3448322.0,0.0
RO,GA,import-dri,2021,,,0.0,3448322.0,0.0
RO,GA,import-dri,2022,,,0.0,3448322.0,0.0
RO,GA,import-dri,2023,,,0.0,3448322.0,0.0
RO,GA,import-dri,2024,,,0.0,3448322.0,0.0
RO,GA,import-dri,2025,,,0.0,3448322.0,0.0
RO,GA,import-dri,2026,1.0,0.0,87760.90726204227,3448322.0,0.025450322580676126
RO,GA,import-dri,2027,1.0,0.0,173955.60891891434,3448322.0,0.05044645161296258
RO,GA,import-dri,2028,1.0,0.0,258584.1049706162,3448322.0,0.07498838709685934
RO,GA,import-dri,2029,1.0,0.0,341646.3954171479,3448322.0,0.09907612903236644
RO,GA,import-dri,2030,1.0,0.0,423142.48025850946,3448322.0,0.12270967741948387
RO,GA,import-dri,2031,1.0,0.0,503072.35949470074,3448322.0,0.1458890322582116
RO,GA,import-dri,2032,1.0,0.0,581436.033125722,3448322.0,0.1686141935485497
RO,GA,import-dri,2033,1.0,0.0,658233.5011515728,3448322.0,0.19088516129049804
RO,GA,import-dri,2034,1.0,0.0,733464.7635722535,3448322.0,0.21270193548405675
RO,GA,import-dri,2035,1.0,0.0,807129.8203877641,3448322.0,0.2340645161292258
RO,GA,import-dri,2036,1.0,0.0,879228.6715981045,3448322.0,0.25497290322600513
RO,GA,import-dri,2037,1.0,0.0,949761.3172032746,3448322.0,0.2754270967743948
RO,GA,import-dri,2038,1.0,0.0,1018727.7572032748,3448322.0,0.2954270967743948
RO,GA,import-dri,2039,1.0,0.0,1086127.9915981046,3448322.0,0.3149729032260052
RO,GA,import-dri,2040,1.0,0.0,1151962.020387764,3448322.0,0.3340645161292258
RO,GA,import-dri,2041,1.0,0.0,1216229.8435722536,3448322.0,0.35270193548405676
RO,GA,import-dri,2042,1.0,0.0,1278931.4611515729,3448322.0,0.3708851612904981
RO,GA,import-dri,2043,1.0,0.0,1340066.873125722,3448322.0,0.3886141935485497
RO,GA,import-dri,2044,1.0,0.0,1399636.0794947008,3448322.0,0.4058890322582116
RO,GA,import-dri,2045,1.0,0.0,1457639.0802585094,3448322.0,0.42270967741948384
RO,GA,import-dri,2046,1.0,0.0,1514075.8754171478,3448322.0,0.4390761290323664
RO,GA,import-dri,2047,1.0,0.0,1568946.4649706162,3448322.0,0.45498838709685935
RO,GA,import-dri,2048,1.0,0.0,1622250.8489189146,3448322.0,0.47044645161296267
RO,GA,import-dri,2049,1.0,0.0,1673989.0272620423,3448322.0,0.4854503225806761
RO,GA,import-dri,2050,1.0,0.0,1724161.0,3448322.0,0.5
SE,GA,import-dri,2019,,,0.0,4720850.000000001,0.0
SE,GA,import-dri,2020,,,0.0,4720850.000000001,0.0
SE,GA,import-dri,2021,,,0.0,4720850.000000001,0.0
SE,GA,import-dri,2022,,,0.0,4720850.000000001,0.0
SE,GA,import-dri,2023,,,0.0,4720850.000000001,0.0
SE,GA,import-dri,2024,,,0.0,4720850.000000001,0.0
SE,GA,import-dri,2025,,,0.0,4720850.000000001,0.0
SE,GA,import-dri,2026,1.0,0.0,118100.43845161294,4720850.000000001,0.025016774193548388
SE,GA,import-dri,2027,1.0,0.0,234227.25703225815,4720850.000000001,0.04961548387096775
SE,GA,import-dri,2028,1.0,0.0,348380.4557419355,4720850.000000001,0.07379612903225806
SE,GA,import-dri,2029,1.0,0.0,460560.03458064527,4720850.000000001,0.09755870967741936
SE,GA,import-dri,2030,1.0,0.0,570765.9935483873,4720850.000000001,0.12090322580645163
SE,GA,import-dri,2031,1.0,0.0,678998.3326451613,4720850.000000001,0.14382967741935482
SE,GA,import-dri,2032,1.0,0.0,785257.051870968,4720850.000000001,0.16633806451612904
SE,GA,import-dri,2033,1.0,0.0,889542.1512258067,4720850.000000001,0.1884283870967742
SE,GA,import-dri,2034,1.0,0.0,991853.6307096777,4720850.000000001,0.21010064516129034
SE,GA,import-dri,2035,1.0,0.0,1092191.490322581,4720850.000000001,0.23135483870967746
SE,GA,import-dri,2036,1.0,0.0,1190555.7300645164,4720850.000000001,0.2521909677419355
SE,GA,import-dri,2037,1.0,0.0,1286946.3499354841,4720850.000000001,0.2726090322580645
SE,GA,import-dri,2038,1.0,0.0,1381363.3499354844,4720850.000000001,0.29260903225806456
SE,GA,import-dri,2039,1.0,0.0,1473806.7300645167,4720850.000000001,0.31219096774193555
SE,GA,import-dri,2040,1.0,0.0,1564276.4903225808,4720850.000000001,0.3313548387096774
SE,GA,import-dri,2041,1.0,0.0,1652772.630709678,4720850.000000001,0.35010064516129036
SE,GA,import-dri,2042,1.0,0.0,1739295.151225807,4720850.000000001,0.3684283870967742
SE,GA,import-dri,2043,1.0,0.0,1823844.051870968,4720850.000000001,0.386338064516129
SE,GA,import-dri,2044,1.0,0.0,1906419.3326451615,4720850.000000001,0.4038296774193548
SE,GA,import-dri,2045,1.0,0.0,1987020.9935483874,4720850.000000001,0.4209032258064516
SE,GA,import-dri,2046,1.0,0.0,2065649.0345806456,4720850.000000001,0.4375587096774194
SE,GA,import-dri,2047,1.0,0.0,2142303.455741936,4720850.000000001,0.4537961290322581
SE,GA,import-dri,2048,1.0,0.0,2216984.257032259,4720850.000000001,0.46961548387096785
SE,GA,import-dri,2049,1.0,0.0,2289691.4384516133,4720850.000000001,0.4850167741935484
SE,GA,import-dri,2050,1.0,0.0,2360425.0000000005,4720850.000000001,0.5
SI,GA,import-dri,2019,,,0.0,623195.0,0.0
SI,GA,import-dri,2020,,,0.0,623195.0,0.0
SI,GA,import-dri,2021,,,0.0,623195.0,0.0
SI,GA,import-dri,2022,,,0.0,623195.0,0.0
SI,GA,import-dri,2023,,,0.0,623195.0,0.0
SI,GA,import-dri,2024,,,0.0,623195.0,0.0
SI,GA,import-dri,2025,,,0.0,623195.0,0.0
SI,GA,import-dri,2026,,,0.0,623195.0,0.0
SI,GA,import-dri,2027,,,0.0,623195.0,0.0
SI,GA,import-dri,2028,,,0.0,623195.0,0.0
SI,GA,import-dri,2029,,,0.0,623195.0,0.0
SI,GA,import-dri,2030,,,0.0,623195.0,0.0
SI,GA,import-dri,2031,,,0.0,623195.0,0.0
