country,scenario,year,naphta_total,naphta_domestic,naphta_imported,electricity_demand_from_naphta,ch4_demand_from_naphta,h2_demand_from_naphta,demand_factor,import_share
BG,decarbo-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BG,decarbo-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.0
BG,decarbo-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.990025,0.0
BG,decarbo-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.985074875,0.0
BG,decarbo-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.9801495006250001,0.0
BG,decarbo-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.9752487531218751,0.0
BG,decarbo-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.9703725093562657,0.0
BG,decarbo-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9509650591691404,0.0
BG,decarbo-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9319457579857576,0.0
BG,decarbo-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9133068428260425,0.0
BG,decarbo-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.8950407059695216,0.0
BG,decarbo-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.8681894847904359,0.0
BG,decarbo-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8421438002467228,0.0
BG,decarbo-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.816879486239321,0.0
BG,decarbo-eu-naphta,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.7923731016521414,0.0
BG,decarbo-eu-naphta,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.7686019086025772,0.0
BG,decarbo-eu-naphta,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.737857832258474,0.0
BG,decarbo-eu-naphta,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.7083435189681351,0.0
BG,decarbo-eu-naphta,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.6800097782094097,0.0
BG,decarbo-eu-naphta,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.6528093870810333,0.0
BG,decarbo-eu-naphta,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.626697011597792,0.0
BG,decarbo-eu-naphta,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.6016291311338803,0.0
BG,decarbo-eu-naphta,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.5775639658885251,0.0
BG,decarbo-eu-naphta,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.5544614072529841,0.0
BG,decarbo-eu-naphta,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.5322829509628647,0.0
BG,decarbo-eu-naphta,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.5109916329243501,0.0
BG,decarbo-eu-naphta,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.4854420512781326,0.0
BG,decarbo-eu-naphta,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.46116994871422595,0.0
BG,decarbo-eu-naphta,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.43811145127851464,0.0
BG,decarbo-eu-naphta,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.41620587871458886,0.0
BG,decarbo-eu-naphta,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.3953955847788594,0.0
BG,decarbo-eu-naphta,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.3756258055399164,0.0
CY,decarbo-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,decarbo-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.0
CY,decarbo-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.990025,0.0
CY,decarbo-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.985074875,0.0
CY,decarbo-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.9801495006250001,0.0
CY,decarbo-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.9752487531218751,0.0
CY,decarbo-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.9703725093562657,0.0
CY,decarbo-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9509650591691404,0.0
CY,decarbo-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9319457579857576,0.0
CY,decarbo-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9133068428260425,0.0
CY,decarbo-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.8950407059695216,0.0
CY,decarbo-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.8681894847904359,0.0
CY,decarbo-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8421438002467228,0.0
CY,decarbo-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.816879486239321,0.0
CY,decarbo-eu-naphta,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.7923731016521414,0.0
CY,decarbo-eu-naphta,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.7686019086025772,0.0
CY,decarbo-eu-naphta,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.737857832258474,0.0
CY,decarbo-eu-naphta,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.7083435189681351,0.0
CY,decarbo-eu-naphta,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.6800097782094097,0.0
CY,decarbo-eu-naphta,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.6528093870810333,0.0
CY,decarbo-eu-naphta,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.626697011597792,0.0
CY,decarbo-eu-naphta,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.6016291311338803,0.0
CY,decarbo-eu-naphta,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.5775639658885251,0.0
CY,decarbo-eu-naphta,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.5544614072529841,0.0
CY,decarbo-eu-naphta,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.5322829509628647,0.0
CY,decarbo-eu-naphta,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.5109916329243501,0.0
CY,decarbo-eu-naphta,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.4854420512781326,0.0
CY,decarbo-eu-naphta,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.46116994871422595,0.0
CY,decarbo-eu-naphta,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.43811145127851464,0.0
CY,decarbo-eu-naphta,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.41620587871458886,0.0
CY,decarbo-eu-naphta,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.3953955847788594,0.0
CY,decarbo-eu-naphta,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.3756258055399164,0.0
CZ,decarbo-eu-naphta,2019,9161832.999999998,9161832.999999998,0.0,537433.1237799999,145856.38135999997,81906.78701999999,1.0,0.0
CZ,decarbo-eu-naphta,2020,9116023.834999999,9116023.834999999,0.0,534745.9581610999,145127.09945319997,81497.25308489999,0.995,0.0
CZ,decarbo-eu-naphta,2021,9070443.715824999,9070443.715824999,0.0,532072.2283702944,144401.46395593398,81089.7668194755,0.990025,0.0
CZ,decarbo-eu-naphta,2022,9025091.497245872,9025091.497245872,0.0,529411.8672284428,143679.4566361543,80684.3179853781,0.985074875,0.0
CZ,decarbo-eu-naphta,2023,8979966.039759645,8979966.039759645,0.0,526764.8078923008,142961.05935297356,80280.89639545123,0.9801495006250001,0.0
CZ,decarbo-eu-naphta,2024,8935066.209560847,8935066.209560847,0.0,524130.9838528393,142246.25405620868,79879.49191347398,0.9752487531218751,0.0
CZ,decarbo-eu-naphta,2025,8890390.878513042,8890390.878513042,0.0,521510.328933575,141535.02278592763,79480.0944539066,0.9703725093562657,0.0
CZ,decarbo-eu-naphta,2026,8712583.060942782,8712583.060942782,0.0,511080.12235490355,138704.3223302091,77890.49256482847,0.9509650591691404,0.0
CZ,decarbo-eu-naphta,2027,8538331.399723927,8538331.399723927,0.0,500858.5199078055,135930.2358836049,76332.6827135319,0.9319457579857576,0.0
CZ,decarbo-eu-naphta,2028,8367564.771729447,8367564.771729447,0.0,490841.3495096493,133211.6311659328,74806.02905926126,0.9133068428260425,0.0
CZ,decarbo-eu-naphta,2029,8200213.476294858,8200213.476294858,0.0,481024.52251945634,130547.39854261414,73309.90847807603,0.8950407059695216,0.0
CZ,decarbo-eu-naphta,2030,7954207.072006012,7954207.072006012,0.0,466593.78684387263,126630.97658633572,71110.61122373375,0.8681894847904359,0.0
CZ,decarbo-eu-naphta,2031,7715580.859845831,7715580.859845831,0.0,452595.9732385564,122832.04728874563,68977.29288702173,0.8421438002467228,0.0
CZ,decarbo-eu-naphta,2032,7484113.434050456,7484113.434050456,0.0,439018.0940413997,119147.08587008326,66907.97410041107,0.816879486239321,0.0
CZ,decarbo-eu-naphta,2033,7259590.031028942,7259590.031028942,0.0,425847.5512201577,115572.67329398076,64900.73487739875,0.7923731016521414,0.0
CZ,decarbo-eu-naphta,2034,7041802.330098074,7041802.330098074,0.0,413072.124683553,112105.49309516134,62953.71283107678,0.7686019086025772,0.0
CZ,decarbo-eu-naphta,2035,6760130.23689415,6760130.23689415,0.0,396549.23969621083,107621.27337135487,60435.564317833705,0.737857832258474,0.0
CZ,decarbo-eu-naphta,2036,6489725.027418384,6489725.027418384,0.0,380687.2701083624,103316.42243650068,58018.14174512036,0.7083435189681351,0.0
CZ,decarbo-eu-naphta,2037,6230136.02632165,6230136.02632165,0.0,365459.77930402796,99183.76553904066,55697.416075315545,0.6800097782094097,0.0
CZ,decarbo-eu-naphta,2038,5980930.585268783,5980930.585268783,0.0,350841.3881318668,95216.41491747904,53469.51943230292,0.6528093870810333,0.0
CZ,decarbo-eu-naphta,2039,5741693.361858033,5741693.361858033,0.0,336807.7326065922,91407.75832077987,51330.73865501081,0.626697011597792,0.0
CZ,decarbo-eu-naphta,2040,5512025.627383711,5512025.627383711,0.0,323335.42330232845,87751.44798794868,49277.50910881037,0.6016291311338803,0.0
CZ,decarbo-eu-naphta,2041,5291544.602288363,5291544.602288363,0.0,310402.00637023535,84241.39006843073,47306.40874445796,0.5775639658885251,0.0
CZ,decarbo-eu-naphta,2042,5079882.818196828,5079882.818196828,0.0,297985.9261154259,80871.7344656935,45414.15239467964,0.5544614072529841,0.0
CZ,decarbo-eu-naphta,2043,4876687.505468954,4876687.505468954,0.0,286066.48907080886,77636.86508706576,43597.58629889245,0.5322829509628647,0.0
CZ,decarbo-eu-naphta,2044,4681620.005250197,4681620.005250197,0.0,274623.82950797654,74531.39048358313,41853.68284693676,0.5109916329243501,0.0
CZ,decarbo-eu-naphta,2045,4447539.004987687,4447539.004987687,0.0,260892.6380325777,70804.82095940398,39760.99870458992,0.4854420512781326,0.0
CZ,decarbo-eu-naphta,2046,4225162.054738302,4225162.054738302,0.0,247848.00613094878,67264.57991143377,37772.94876936042,0.46116994871422595,0.0
CZ,decarbo-eu-naphta,2047,4013903.952001387,4013903.952001387,0.0,235455.60582440134,63901.35091586208,35884.3013308924,0.43811145127851464,0.0
CZ,decarbo-eu-naphta,2048,3813208.754401317,3813208.754401317,0.0,223682.82553318123,60706.283370068966,34090.086264347774,0.41620587871458886,0.0
CZ,decarbo-eu-naphta,2049,3622548.316681251,3622548.316681251,0.0,212498.68425652216,57670.96920156552,32385.58195113038,0.3953955847788594,0.0
CZ,decarbo-eu-naphta,2050,3441420.900847188,3441420.900847188,0.0,201873.75004369605,54787.420741487236,30766.302853573863,0.3756258055399164,0.0
DE,decarbo-eu-naphta,2019,154294728.53070617,154294728.53070617,0.0,9050928.775611224,2456372.0782088423,1379394.873064513,1.0,0.0
DE,decarbo-eu-naphta,2020,153523254.88805264,153523254.88805264,0.0,9005674.131733168,2444090.2178177983,1372497.8986991907,0.995,0.0
DE,decarbo-eu-naphta,2021,152755638.61361238,152755638.61361238,0.0,8960645.761074502,2431869.766728709,1365635.4092056947,0.990025,0.0
DE,decarbo-eu-naphta,2022,151991860.42054433,151991860.42054433,0.0,8915842.53226913,2419710.4178950656,1358807.2321596663,0.985074875,0.0
DE,decarbo-eu-naphta,2023,151231901.1184416,151231901.1184416,0.0,8871263.319607785,2407611.8658055905,1352013.195998868,0.9801495006250001,0.0
DE,decarbo-eu-naphta,2024,150475741.61284938,150475741.61284938,0.0,8826907.003009744,2395573.8064765623,1345253.1300188736,0.9752487531218751,0.0
DE,decarbo-eu-naphta,2025,149723362.90478516,149723362.90478516,0.0,8782772.467994697,2383595.93744418,1338526.8643687794,0.9703725093562657,0.0
DE,decarbo-eu-naphta,2026,146728895.64668944,146728895.64668944,0.0,8607117.018634802,2335924.018695296,1311756.3270814037,0.9509650591691404,0.0
DE,decarbo-eu-naphta,2027,143794317.73375565,143794317.73375565,0.0,8434974.678262105,2289205.53832139,1285521.2005397754,0.9319457579857576,0.0
DE,decarbo-eu-naphta,2028,140918431.37908053,140918431.37908053,0.0,8266275.184696863,2243421.427554962,1259810.77652898,0.9133068428260425,0.0
DE,decarbo-eu-naphta,2029,138100062.75149894,138100062.75149894,0.0,8100949.681002927,2198552.999003863,1234614.5609984004,0.8950407059695216,0.0
DE,decarbo-eu-naphta,2030,133957060.86895396,133957060.86895396,0.0,7857921.190572839,2132596.409033747,1197576.1241684484,0.8681894847904359,0.0
DE,decarbo-eu-naphta,2031,129938349.04288533,129938349.04288533,0.0,7622183.554855653,2068618.5167627346,1161648.8404433948,0.8421438002467228,0.0
DE,decarbo-eu-naphta,2032,126040198.57159877,126040198.57159877,0.0,7393518.048209983,2006559.9612598524,1126799.375230093,0.816879486239321,0.0
DE,decarbo-eu-naphta,2033,122258992.6144508,122258992.6144508,0.0,7171712.506763684,1946363.1624220568,1092995.39397319,0.7923731016521414,0.0
DE,decarbo-eu-naphta,2034,118591222.83601728,118591222.83601728,0.0,6956561.131560774,1887972.267549395,1060205.5321539945,0.7686019086025772,0.0
DE,decarbo-eu-naphta,2035,113847573.92257658,113847573.92257658,0.0,6678298.6862983415,1812453.3768474192,1017797.3108678346,0.737857832258474,0.0
DE,decarbo-eu-naphta,2036,109293670.96567352,109293670.96567352,0.0,6411166.738846408,1739955.2417735225,977085.4184331213,0.7083435189681351,0.0
DE,decarbo-eu-naphta,2037,104921924.12704657,104921924.12704657,0.0,6154720.069292552,1670357.0321025813,938002.0016957964,0.6800097782094097,0.0
DE,decarbo-eu-naphta,2038,100725047.16196471,100725047.16196471,0.0,5908531.266520849,1603542.7508184782,900481.9216279646,0.6528093870810333,0.0
DE,decarbo-eu-naphta,2039,96696045.27548613,96696045.27548613,0.0,5672190.0158600155,1539401.0407857392,864462.644762846,0.626697011597792,0.0
DE,decarbo-eu-naphta,2040,92828203.46446668,92828203.46446668,0.0,5445302.415225615,1477824.9991543095,829884.1389723321,0.6016291311338803,0.0
DE,decarbo-eu-naphta,2041,89115075.32588802,89115075.32588802,0.0,5227490.318616591,1418711.9991881372,796688.7734134389,0.5775639658885251,0.0
DE,decarbo-eu-naphta,2042,85550472.3128525,85550472.3128525,0.0,5018390.705871928,1361963.5192206118,764821.2224769014,0.5544614072529841,0.0
DE,decarbo-eu-naphta,2043,82128453.42033839,82128453.42033839,0.0,4817655.077637049,1307484.9784517873,734228.3735778253,0.5322829509628647,0.0
DE,decarbo-eu-naphta,2044,78843315.28352486,78843315.28352486,0.0,4624948.874531568,1255185.5793137157,704859.2386347122,0.5109916329243501,0.0
DE,decarbo-eu-naphta,2045,74901149.51934862,74901149.51934862,0.0,4393701.43080499,1192426.3003480302,669616.2767029767,0.4854420512781326,0.0
DE,decarbo-eu-naphta,2046,71156092.04338118,71156092.04338118,0.0,4174016.3592647403,1132804.9853306285,636135.4628678277,0.46116994871422595,0.0
DE,decarbo-eu-naphta,2047,67598287.44121212,67598287.44121212,0.0,3965315.5413015024,1076164.736064097,604328.6897244364,0.43811145127851464,0.0
DE,decarbo-eu-naphta,2048,64218373.069151506,64218373.069151506,0.0,3767049.764236427,1022356.4992608919,574112.2552382145,0.41620587871458886,0.0
DE,decarbo-eu-naphta,2049,61007454.415693924,61007454.415693924,0.0,3578697.2760246056,971238.6742978473,545406.6424763037,0.3953955847788594,0.0
DE,decarbo-eu-naphta,2050,57957081.69490923,57957081.69490923,0.0,3399762.4122233754,922676.740582955,518136.31035248854,0.3756258055399164,0.0
DK,decarbo-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DK,decarbo-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.0
DK,decarbo-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.990025,0.0
DK,decarbo-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.985074875,0.0
DK,decarbo-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.9801495006250001,0.0
DK,decarbo-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.9752487531218751,0.0
DK,decarbo-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.9703725093562657,0.0
DK,decarbo-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9509650591691404,0.0
DK,decarbo-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9319457579857576,0.0
DK,decarbo-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9133068428260425,0.0
DK,decarbo-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.8950407059695216,0.0
DK,decarbo-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.8681894847904359,0.0
DK,decarbo-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8421438002467228,0.0
DK,decarbo-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.816879486239321,0.0
