country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
AT,2038,246.65044079140466,246.65044079140466,484.2644087996007,237.61396800819603,166.3297776057372,23.761396800819604,47.52279360163921,12.332522039570234,81.47307735065024,93.80559939022048,max-electron,constant-demand
AT,2039,244.0350609135187,244.0350609135187,484.2644087996007,240.229347886082,168.1605435202574,24.0229347886082,48.0458695772164,12.201753045675936,82.36983880317979,94.57159184885572,max-electron,constant-demand
AT,2040,241.41968103563264,241.41968103563264,484.2644087996007,242.84472776396805,169.99130943477763,24.284472776396807,48.568945552793615,12.070984051781632,83.26660025570936,95.337584307491,max-electron,constant-demand
AT,2041,223.36350072484257,223.36350072484257,484.2644087996007,260.90090807475815,182.63063565233068,26.090090807475818,52.180181614951636,11.168175036242129,89.45770336067305,100.62587839691518,max-electron,constant-demand
AT,2042,205.30732041405264,205.30732041405264,484.2644087996007,278.95708838554805,195.26996186988362,27.895708838554807,55.791417677109614,10.265366020702633,95.64880646563671,105.91417248633934,max-electron,constant-demand
AT,2043,187.25114010326257,187.25114010326257,484.2644087996007,297.0132686963381,207.90928808743666,29.701326869633814,59.40265373926763,9.36255700516313,101.8399095706004,111.20246657576352,max-electron,constant-demand
AT,2044,169.19495979247256,169.19495979247256,484.2644087996007,315.0694490071281,220.54861430498968,31.506944900712814,63.01388980142563,8.459747989623628,108.03101267556409,116.49076066518771,max-electron,constant-demand
AT,2045,151.13877948168255,151.13877948168255,484.2644087996007,333.12562931791814,233.18794052254268,33.31256293179182,66.62512586358363,7.556938974084128,114.22211578052776,121.77905475461189,max-electron,constant-demand
AT,2046,133.0825991708925,133.0825991708925,484.2644087996007,351.18180962870815,245.8272667400957,35.11818096287082,70.23636192574163,6.654129958544626,120.41321888549145,127.06734884403608,max-electron,constant-demand
AT,2047,115.0264188601025,115.0264188601025,484.2644087996007,369.2379899394982,258.46659295764874,36.92379899394982,73.84759798789965,5.751320943005125,126.60432199045515,132.35564293346027,max-electron,constant-demand
AT,2048,96.97023854931246,96.97023854931246,484.2644087996007,387.29417025028823,271.10591917520173,38.72941702502882,77.45883405005765,4.848511927465623,132.79542509541884,137.64393702288447,max-electron,constant-demand
AT,2049,78.91405823852243,78.91405823852243,484.2644087996007,405.35035056107824,283.7452453927547,40.53503505610783,81.07007011221566,3.9457029119261215,138.98652820038248,142.9322311123086,max-electron,constant-demand
AT,2050,60.85787792773239,60.85787792773239,484.2644087996007,423.4065308718683,296.3845716103078,42.34065308718684,84.68130617437367,3.0428938963866194,145.17763130534618,148.2205252017328,max-electron,constant-demand
BE,2025,4802.815050762782,4802.815050762782,4802.815050762782,0.0,0.0,0.0,0.0,240.14075253813914,0.0,240.14075253813914,max-electron,constant-demand
BE,2026,4372.997605506705,4372.997605506705,4802.815050762782,429.817445256077,300.8722116792539,42.9817445256077,85.9634890512154,218.64988027533528,147.3758056294037,366.02568590473896,max-electron,constant-demand
BE,2027,3943.1801602506275,3943.1801602506275,4802.815050762782,859.6348905121549,601.7444233585084,85.9634890512155,171.926978102431,197.1590080125314,294.7516112588076,491.910619271339,max-electron,constant-demand
BE,2028,3513.3627149945496,3513.3627149945496,4802.815050762782,1289.4523357682328,902.6166350377629,128.94523357682328,257.89046715364657,175.6681357497275,442.12741688821166,617.7955526379392,max-electron,constant-demand
BE,2029,3083.545269738473,3083.545269738473,4802.815050762782,1719.2697810243094,1203.4888467170165,171.92697810243095,343.8539562048619,154.17726348692366,589.5032225176151,743.6804860045388,max-electron,constant-demand
BE,2030,2653.7278244823956,2653.7278244823956,4802.815050762782,2149.087226280387,1504.3610583962707,214.9087226280387,429.8174452560774,132.68639122411977,736.879028147019,869.5654193711388,max-electron,constant-demand
BE,2031,2627.78913146114,2627.78913146114,4802.815050762782,2175.0259193016423,1522.5181435111494,217.50259193016424,435.0051838603285,131.389456573057,745.772887210147,877.162343783204,max-electron,constant-demand
BE,2032,2601.850438439883,2601.850438439883,4802.815050762782,2200.9646123228995,1540.6752286260296,220.09646123228995,440.1929224645799,130.09252192199415,754.6667462732757,884.7592681952699,max-electron,constant-demand
BE,2033,2575.911745418626,2575.911745418626,4802.815050762782,2226.9033053441563,1558.8323137409093,222.69033053441564,445.3806610688313,128.79558727093132,763.5606053364043,892.3561926073355,max-electron,constant-demand
BE,2034,2549.9730523973703,2549.9730523973703,4802.815050762782,2252.841998365412,1576.9893988557883,225.28419983654123,450.56839967308247,127.49865261986852,772.4544643995323,899.9531170194008,max-electron,constant-demand
BE,2035,2524.0343593761136,2524.0343593761136,4802.815050762782,2278.780691386669,1595.1464839706682,227.8780691386669,455.7561382773338,126.20171796880568,781.348323462661,907.5500414314668,max-electron,constant-demand
BE,2036,2498.095666354857,2498.095666354857,4802.815050762782,2304.7193844079256,1613.303569085548,230.47193844079257,460.94387688158514,124.90478331774284,790.2421825257895,915.1469658435324,max-electron,constant-demand
BE,2037,2472.1569733336,2472.1569733336,4802.815050762782,2330.6580774291824,1631.4606542004276,233.06580774291825,466.1316154858365,123.60784866668001,799.1360415889179,922.743890255598,max-electron,constant-demand
BE,2038,2446.2182803123437,2446.2182803123437,4802.815050762782,2356.5967704504387,1649.617739315307,235.65967704504388,471.31935409008776,122.31091401561719,808.0299006520464,930.3408146676636,max-electron,constant-demand
BE,2039,2420.2795872910874,2420.2795872910874,4802.815050762782,2382.535463471695,1667.7748244301865,238.2535463471695,476.507092694339,121.01397936455437,816.9237597151748,937.9377390797292,max-electron,constant-demand
BE,2040,2394.3408942698306,2394.3408942698306,4802.815050762782,2408.474156492952,1685.9319095450662,240.8474156492952,481.6948312985904,119.71704471349153,825.8176187783033,945.5346634917948,max-electron,constant-demand
BE,2041,2215.2641482192325,2215.2641482192325,4802.815050762782,2587.55090254355,1811.285631780485,258.755090254355,517.51018050871,110.76320741096163,887.2194534641322,997.9826608750939,max-electron,constant-demand
BE,2042,2036.1874021686353,2036.1874021686353,4802.815050762782,2766.627648594147,1936.6393540159029,276.6627648594147,553.3255297188294,101.80937010843178,948.6212881499612,1050.430658258393,max-electron,constant-demand
BE,2043,1857.1106561180377,1857.1106561180377,4802.815050762782,2945.7043946447448,2061.9930762513213,294.5704394644745,589.140878928949,92.85553280590189,1010.02312283579,1102.878655641692,max-electron,constant-demand
BE,2044,1678.0339100674396,1678.0339100674396,4802.815050762782,3124.781140695343,2187.3467984867398,312.4781140695343,624.9562281390686,83.90169550337198,1071.424957521619,1155.326653024991,max-electron,constant-demand
BE,2045,1498.9571640168422,1498.9571640168422,4802.815050762782,3303.85788674594,2312.7005207221578,330.38578867459404,660.7715773491881,74.9478582008421,1132.8267922074479,1207.77465040829,max-electron,constant-demand
BE,2046,1319.8804179662443,1319.8804179662443,4802.815050762782,3482.934632796538,2438.0542429575767,348.29346327965385,696.5869265593077,65.99402089831221,1194.228626893277,1260.2226477915892,max-electron,constant-demand
BE,2047,1140.8036719156464,1140.8036719156464,4802.815050762782,3662.0113788471363,2563.407965192995,366.20113788471366,732.4022757694273,57.040183595782324,1255.630461579106,1312.6706451748883,max-electron,constant-demand
BE,2048,961.7269258650484,961.7269258650484,4802.815050762782,3841.088124897734,2688.7616874284136,384.1088124897734,768.2176249795468,48.086346293252426,1317.0322962649348,1365.1186425581873,max-electron,constant-demand
BE,2049,782.650179814451,782.650179814451,4802.815050762782,4020.1648709483316,2814.115409663832,402.01648709483317,804.0329741896663,39.132508990722556,1378.4341309507638,1417.5666399414863,max-electron,constant-demand
BE,2050,603.5734337638531,603.5734337638531,4802.815050762782,4199.241616998929,2939.4691318992504,419.9241616998929,839.8483233997858,30.178671688192658,1439.8359656365928,1470.0146373247856,max-electron,constant-demand
BG,2025,674.7455029901736,674.7455029901736,674.7455029901736,0.0,0.0,0.0,0.0,33.73727514950868,0.0,33.73727514950868,max-electron,constant-demand
BG,2026,614.3606276143868,614.3606276143868,674.7455029901736,60.384875375786805,42.26941276305076,6.038487537578681,12.076975075157362,30.71803138071934,20.70476606884978,51.42279744956912,max-electron,constant-demand
BG,2027,553.9757522386002,553.9757522386002,674.7455029901736,120.76975075157338,84.53882552610136,12.076975075157339,24.153950150314678,27.698787611930012,41.40953213769948,69.10831974962949,max-electron,constant-demand
BG,2028,493.5908768628134,493.5908768628134,674.7455029901736,181.1546261273602,126.80823828915213,18.11546261273602,36.23092522547204,24.67954384314067,62.11429820654925,86.79384204968991,max-electron,constant-demand
BG,2029,433.2060014870268,433.2060014870268,674.7455029901736,241.53950150314677,169.07765105220273,24.153950150314678,48.307900300629356,21.66030007435134,82.81906427539896,104.4793643497503,max-electron,constant-demand
BG,2030,372.82112611124,372.82112611124,674.7455029901736,301.9243768789336,211.34706381525348,30.19243768789336,60.38487537578672,18.641056305562,103.52383034424872,122.16488664981073,max-electron,constant-demand
BG,2031,369.17700984097985,369.17700984097985,674.7455029901736,305.5684931491937,213.8979452044356,30.556849314919376,61.11369862983875,18.45885049204899,104.77332493099553,123.23217542304452,max-electron,constant-demand
BG,2032,365.5328935707196,365.5328935707196,674.7455029901736,309.212609419454,216.44882659361778,30.921260941945402,61.842521883890804,18.27664467853598,106.02281951774238,124.29946419627836,max-electron,constant-demand
BG,2033,361.8887773004594,361.8887773004594,674.7455029901736,312.85672568971415,218.9997079827999,31.285672568971417,62.571345137942835,18.094438865022973,107.27231410448918,125.36675296951216,max-electron,constant-demand
BG,2034,358.2446610301991,358.2446610301991,674.7455029901736,316.5008419599745,221.5505893719821,31.65008419599745,63.3001683919949,17.912233051509954,108.52180869123603,126.43404174274599,max-electron,constant-demand
BG,2035,354.6005447599389,354.6005447599389,674.7455029901736,320.1449582302347,224.10147076116428,32.01449582302347,64.02899164604695,17.730027237996946,109.77130327798285,127.5013305159798,max-electron,constant-demand
BG,2036,350.9564284896786,350.9564284896786,674.7455029901736,323.78907450049496,226.65235215034645,32.378907450049496,64.75781490009899,17.54782142448393,111.0207978647297,128.56861928921364,max-electron,constant-demand
BG,2037,347.31231221941835,347.31231221941835,674.7455029901736,327.43319077075523,229.20323353952864,32.743319077075526,65.48663815415105,17.365615610970917,112.27029245147654,129.63590806244744,max-electron,constant-demand
BG,2038,343.6681959491581,343.6681959491581,674.7455029901736,331.0773070410155,231.75411492871083,33.10773070410155,66.2154614082031,17.183409797457905,113.51978703822338,130.7031968356813,max-electron,constant-demand
BG,2039,340.0240796788979,340.0240796788979,674.7455029901736,334.72142331127566,234.30499631789294,33.472142331127564,66.94428466225513,17.001203983944897,114.76928162497019,131.7704856089151,max-electron,constant-demand
BG,2040,336.3799634086376,336.3799634086376,674.7455029901736,338.365539581536,236.85587770707517,33.8365539581536,67.6731079163072,16.81899817043188,116.01877621171704,132.83777438214892,max-electron,constant-demand
BG,2041,311.22154531203324,311.22154531203324,674.7455029901736,363.52395767814033,254.46677037469823,36.35239576781404,72.70479153562808,15.561077265601662,124.64509460868074,140.2061718742824,max-electron,constant-demand
BG,2042,286.0631272154289,286.0631272154289,674.7455029901736,388.6823757747447,272.07766304232126,38.868237577474474,77.73647515494895,14.303156360771446,133.27141300564443,147.5745693664159,max-electron,constant-demand
BG,2043,260.9047091188246,260.9047091188246,674.7455029901736,413.840793871349,289.68855570994424,41.3840793871349,82.7681587742698,13.045235455941231,141.89773140260812,154.94296685854934,max-electron,constant-demand
BG,2044,235.74629102222022,235.74629102222022,674.7455029901736,438.99921196795333,307.29944837756733,43.89992119679533,87.79984239359067,11.787314551111011,150.52404979957183,162.31136435068285,max-electron,constant-demand
BG,2045,210.58787292561584,210.58787292561584,674.7455029901736,464.15763006455774,324.9103410451904,46.41576300645578,92.83152601291155,10.529393646280793,159.15036819653557,169.67976184281636,max-electron,constant-demand
BG,2046,185.42945482901155,185.42945482901155,674.7455029901736,489.31604816116203,342.5212337128134,48.931604816116206,97.86320963223241,9.271472741450578,167.77668659349922,177.0481593349498,max-electron,constant-demand
BG,2047,160.2710367324071,160.2710367324071,674.7455029901736,514.4744662577665,360.13212638043655,51.44744662577665,102.8948932515533,8.013551836620357,176.40300499046296,184.41655682708333,max-electron,constant-demand
BG,2048,135.1126186358028,135.1126186358028,674.7455029901736,539.6328843543708,377.7430190480596,53.963288435437086,107.92657687087417,6.75563093179014,185.02932338742667,191.7849543192168,max-electron,constant-demand
BG,2049,109.95420053919845,109.95420053919845,674.7455029901736,564.7913024509751,395.35391171568256,56.47913024509751,112.95826049019502,5.497710026959923,193.65564178439033,199.15335181135026,max-electron,constant-demand
BG,2050,84.79578244259407,84.79578244259407,674.7455029901736,589.9497205475795,412.96480438330565,58.99497205475796,117.98994410951592,4.239789122129704,202.28196018135407,206.52174930348377,max-electron,constant-demand
CY,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CY,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,constant-demand
CZ,2025,351.1487543208634,351.1487543208634,351.1487543208634,0.0,0.0,0.0,0.0,17.55743771604317,0.0,17.55743771604317,max-electron,constant-demand
CZ,2026,319.72346334217445,319.72346334217445,351.1487543208634,31.425290978688963,21.99770368508227,3.1425290978688967,6.285058195737793,15.986173167108724,10.77510377077287,26.761276937881593,max-electron,constant-demand
CZ,2027,288.2981723634854,288.2981723634854,351.1487543208634,62.85058195737804,43.99540737016463,6.285058195737804,12.570116391475608,14.41490861817427,21.55020754154578,35.965116159720054,max-electron,constant-demand
CZ,2028,256.87288138479636,256.87288138479636,351.1487543208634,94.27587293606706,65.99311105524694,9.427587293606706,18.855174587213412,12.843644069239819,32.325311312318675,45.16895538155849,max-electron,constant-demand
CZ,2029,225.4475904061074,225.4475904061074,351.1487543208634,125.70116391475602,87.99081474032921,12.570116391475603,25.140232782951205,11.272379520305371,43.10041508309155,54.37279460339692,max-electron,constant-demand
CZ,2030,194.02229942741837,194.02229942741837,351.1487543208634,157.12645489344504,109.98851842541153,15.712645489344505,31.42529097868901,9.70111497137092,53.875518853864435,63.576633825235355,max-electron,constant-demand
CZ,2031,192.12584086158648,192.12584086158648,351.1487543208634,159.02291345927694,111.31603942149385,15.902291345927694,31.804582691855387,9.606292043079325,54.525776566916875,64.1320686099962,max-electron,constant-demand
CZ,2032,190.2293822957546,190.2293822957546,351.1487543208634,160.91937202510883,112.64356041757617,16.091937202510884,32.18387440502177,9.51146911478773,55.17603427996931,64.68750339475704,max-electron,constant-demand
CZ,2033,188.3329237299226,188.3329237299226,351.1487543208634,162.8158305909408,113.97108141365855,16.281583059094082,32.563166118188164,9.41664618649613,55.826291993021776,65.2429381795179,max-electron,constant-demand
CZ,2034,186.43646516409072,186.43646516409072,351.1487543208634,164.7122891567727,115.29860240974088,16.47122891567727,32.94245783135454,9.321823258204537,56.476549706074216,65.79837296427876,max-electron,constant-demand
CZ,2035,184.54000659825886,184.54000659825886,351.1487543208634,166.60874772260456,116.62612340582318,16.660874772260456,33.32174954452091,9.227000329912943,57.12680741912665,66.35380774903959,max-electron,constant-demand
CZ,2036,182.6435480324269,182.6435480324269,351.1487543208634,168.5052062884365,117.95364440190555,16.85052062884365,33.7010412576873,9.132177401621346,57.777065132179104,66.90924253380045,max-electron,constant-demand
CZ,2037,180.74708946659496,180.74708946659496,351.1487543208634,170.40166485426846,119.28116539798792,17.040166485426848,34.080332970853696,9.037354473329748,58.427322845231565,67.46467731856131,max-electron,constant-demand
CZ,2038,178.8506309007631,178.8506309007631,351.1487543208634,172.29812342010032,120.60868639407022,17.22981234201003,34.45962468402006,8.942531545038156,59.07758055828399,68.02011210332215,max-electron,constant-demand
CZ,2039,176.9541723349312,176.9541723349312,351.1487543208634,174.19458198593222,121.93620739015255,17.419458198593222,34.838916397186445,8.84770861674656,59.72783827133644,68.575546888083,max-electron,constant-demand
CZ,2040,175.05771376909925,175.05771376909925,351.1487543208634,176.09104055176417,123.2637283862349,17.609104055176417,35.21820811035283,8.752885688454963,60.37809598438889,69.13098167284386,max-electron,constant-demand
CZ,2041,161.964855593452,161.964855593452,351.1487543208634,189.18389872741142,132.428729109188,18.91838987274114,37.83677974548228,8.098242779672601,64.86737519565482,72.96561797532742,max-electron,constant-demand
CZ,2042,148.87199741780483,148.87199741780483,351.1487543208634,202.27675690305858,141.593729832141,20.22767569030586,40.45535138061172,7.443599870890242,69.35665440692073,76.80025427781096,max-electron,constant-demand
CZ,2043,135.77913924215758,135.77913924215758,351.1487543208634,215.36961507870583,150.75873055509408,21.536961507870586,43.07392301574117,6.788956962107879,73.84593361818665,80.63489058029452,max-electron,constant-demand
CZ,2044,122.6862810665104,122.6862810665104,351.1487543208634,228.46247325435303,159.92373127804711,22.846247325435304,45.69249465087061,6.134314053325521,78.33521282945256,84.46952688277808,max-electron,constant-demand
CZ,2045,109.5934228908632,109.5934228908632,351.1487543208634,241.55533143000022,169.08873200100015,24.155533143000024,48.31106628600005,5.47967114454316,82.82449204071847,88.30416318526163,max-electron,constant-demand
CZ,2046,96.50056471521596,96.50056471521596,351.1487543208634,254.64818960564747,178.25373272395322,25.46481896056475,50.9296379211295,4.825028235760798,87.31377125198439,92.13879948774519,max-electron,constant-demand
CZ,2047,83.40770653956875,83.40770653956875,351.1487543208634,267.7410477812947,187.4187334469063,26.77410477812947,53.54820955625894,4.170385326978438,91.80305046325032,95.97343579022875,max-electron,constant-demand
CZ,2048,70.31484836392154,70.31484836392154,351.1487543208634,280.83390595694186,196.5837341698593,28.083390595694187,56.166781191388374,3.5157424181960772,96.29232967451622,99.80807209271231,max-electron,constant-demand
CZ,2049,57.221990188274326,57.221990188274326,351.1487543208634,293.9267641325891,205.74873489281234,29.39267641325891,58.78535282651782,2.8610995094137164,100.78160888578212,103.64270839519584,max-electron,constant-demand
CZ,2050,44.1291320126271,44.1291320126271,351.1487543208634,307.0196223082363,214.9137356157654,30.701962230823632,61.403924461647264,2.206456600631355,105.27088809704806,107.47734469767941,max-electron,constant-demand
DE,2025,21531.887138225848,21531.887138225848,21531.887138225848,0.0,0.0,0.0,0.0,1076.5943569112924,0.0,1076.5943569112924,max-electron,constant-demand
DE,2026,19604.937917096755,19604.937917096755,21531.887138225848,1926.9492211290926,1348.8644547903648,192.69492211290927,385.38984422581854,980.2468958548378,660.7123489407433,1640.959244795581,max-electron,constant-demand
DE,2027,17677.988695967662,17677.988695967662,21531.887138225848,3853.8984422581852,2697.7289095807296,385.38984422581854,770.7796884516371,883.8994347983831,1321.4246978814865,2205.3241326798698,max-electron,constant-demand
DE,2028,15751.039474838568,15751.039474838568,21531.887138225848,5780.84766338728,4046.5933643710955,578.084766338728,1156.169532677456,787.5519737419285,1982.1370468222303,2769.689020564159,max-electron,constant-demand
DE,2029,13824.090253709479,13824.090253709479,21531.887138225848,7707.796884516369,5395.457819161457,770.779688451637,1541.559376903274,691.204512685474,2642.849395762972,3334.0539084484462,max-electron,constant-demand
DE,2030,11897.141032580384,11897.141032580384,21531.887138225848,9634.746105645463,6744.322273951824,963.4746105645463,1926.9492211290926,594.8570516290192,3303.561744703716,3898.4187963327354,max-electron,constant-demand
DE,2031,11780.853187901033,11780.853187901033,21531.887138225848,9751.033950324814,6825.72376522737,975.1033950324814,1950.206790064963,589.0426593950517,3343.4345208873724,3932.4771802824243,max-electron,constant-demand
DE,2032,11664.565343221671,11664.565343221671,21531.887138225848,9867.321795004176,6907.125256502923,986.7321795004177,1973.4643590008354,583.2282671610836,3383.3072970710314,3966.535564232115,max-electron,constant-demand
DE,2033,11548.277498542315,11548.277498542315,21531.887138225848,9983.609639683533,6988.526747778473,998.3609639683533,1996.7219279367066,577.4138749271158,3423.1800732546894,4000.593948181805,max-electron,constant-demand
DE,2034,11431.989653862956,11431.989653862956,21531.887138225848,10099.897484362891,7069.928239054024,1009.9897484362891,2019.9794968725782,571.5994826931478,3463.052849438348,4034.6523321314958,max-electron,constant-demand
DE,2035,11315.7018091836,11315.7018091836,21531.887138225848,10216.185329042248,7151.329730329573,1021.6185329042248,2043.2370658084496,565.78509045918,3502.9256256220056,4068.7107160811856,max-electron,constant-demand
DE,2036,11199.413964504243,11199.413964504243,21531.887138225848,10332.473173721604,7232.731221605122,1033.2473173721605,2066.494634744321,559.9706982252122,3542.798401805663,4102.769100030875,max-electron,constant-demand
DE,2037,11083.126119824885,11083.126119824885,21531.887138225848,10448.761018400963,7314.132712880673,1044.8761018400962,2089.7522036801925,554.1563059912443,3582.6711779893217,4136.827483980566,max-electron,constant-demand
DE,2038,10966.838275145528,10966.838275145528,21531.887138225848,10565.04886308032,7395.534204156223,1056.504886308032,2113.009772616064,548.3419137572764,3622.5439541729797,4170.885867930256,max-electron,constant-demand
DE,2039,10850.550430466174,10850.550430466174,21531.887138225848,10681.336707759674,7476.935695431771,1068.1336707759674,2136.267341551935,542.5275215233087,3662.416730356637,4204.944251879946,max-electron,constant-demand
DE,2040,10734.262585786812,10734.262585786812,21531.887138225848,10797.624552439036,7558.337186707325,1079.7624552439036,2159.524910487807,536.7131292893406,3702.2895065402963,4239.002635829637,max-electron,constant-demand
DE,2041,9931.429196558176,9931.429196558176,21531.887138225848,11600.457941667672,8120.3205591673695,1160.045794166767,2320.091588333534,496.5714598279088,3977.565019039011,4474.13647886692,max-electron,constant-demand
DE,2042,9128.595807329537,9128.595807329537,21531.887138225848,12403.29133089631,8682.303931627417,1240.3291330896311,2480.6582661792622,456.4297903664769,4252.840531537727,4709.270321904203,max-electron,constant-demand
DE,2043,8325.762418100898,8325.762418100898,21531.887138225848,13206.12472012495,9244.287304087464,1320.6124720124951,2641.2249440249902,416.28812090504493,4528.116044036442,4944.404164941487,max-electron,constant-demand
DE,2044,7522.92902887226,7522.92902887226,21531.887138225848,14008.958109353589,9806.270676547512,1400.895810935359,2801.791621870718,376.146451443613,4803.391556535158,5179.538007978771,max-electron,constant-demand
DE,2045,6720.09563964362,6720.09563964362,21531.887138225848,14811.791498582228,10368.254049007559,1481.179149858223,2962.358299716446,336.00478198218104,5078.667069033873,5414.6718510160545,max-electron,constant-demand
