country,scenario,year,steel_production,eaf_production,dri_network_gas_production,dri_hydrogen_production,blastfurnace_bof_production,h2_demand,ch4_demand
RO,GA|full-dri-eaf,2044,3448322.0,1606695.5796122358,0.0,1399636.0794947008,441990.34089306346,107771.97812109196,0.0
RO,GA|full-dri-eaf,2045,3448322.0,1626273.1496768633,0.0,1457639.0802585094,364409.7700646273,112238.20917990521,0.0
RO,GA|full-dri-eaf,2046,3448322.0,1645850.7197414907,0.0,1514075.8754171478,288395.40484136157,116583.84240712038,0.0
RO,GA|full-dri-eaf,2047,3448322.0,1665428.289806118,0.0,1568946.4649706162,213947.24522326584,120808.87780273744,0.0
RO,GA|full-dri-eaf,2048,3448322.0,1685005.859870745,0.0,1622250.8489189146,141065.29121034034,124913.31536675642,0.0
RO,GA|full-dri-eaf,2049,3448322.0,1704583.4299353727,0.0,1673989.0272620423,69749.54280258506,128897.15509917725,0.0
RO,GA|full-dri-eaf,2050,3448322.0,1724161.0,0.0,1724161.0,0.0,132760.397,0.0
SE,GA|full-dri-eaf,2019,4720850.000000001,1595647.3,,,3125202.700000001,,
SE,GA|full-dri-eaf,2020,4720850.000000001,1620317.548387097,,,3100532.4516129037,,
SE,GA|full-dri-eaf,2021,4720850.000000001,1644987.7967741939,,,3075862.2032258073,,
SE,GA|full-dri-eaf,2022,4720850.000000001,1669658.0451612903,,,3051191.954838711,,
SE,GA|full-dri-eaf,2023,4720850.000000001,1694328.2935483872,,,3026521.7064516135,,
SE,GA|full-dri-eaf,2024,4720850.000000001,1718998.541935484,,,3001851.458064517,,
SE,GA|full-dri-eaf,2025,4720850.000000001,1743668.7903225808,,,2977181.20967742,,
SE,GA|full-dri-eaf,2026,4720850.000000001,1768339.0387096778,118100.43845161294,0.0,2834410.5228387103,0.0,26938.71001081291
SE,GA|full-dri-eaf,2027,4720850.000000001,1793009.2870967744,234227.25703225815,0.0,2693613.4558709688,0.0,53427.23732905808
SE,GA|full-dri-eaf,2028,4720850.000000001,1817679.5354838714,348380.4557419355,0.0,2554790.008774194,0.0,79465.58195473549
SE,GA|full-dri-eaf,2029,4720850.000000001,1842349.7838709678,460560.03458064527,0.0,2417940.1815483877,0.0,105053.74388784518
SE,GA|full-dri-eaf,2030,4720850.000000001,1867020.0322580647,570765.9935483873,0.0,2283063.9741935492,0.0,130191.72312838715
SE,GA|full-dri-eaf,2031,4720850.000000001,1891690.2806451616,611098.4993806452,67899.83326451613,2150161.386709678,5228.287161367742,139391.56770872517
SE,GA|full-dri-eaf,2032,4720850.000000001,1916360.5290322583,628205.6414967744,157051.4103741936,2019232.4190967747,12092.958598812907,143293.70682541424
SE,GA|full-dri-eaf,2033,4720850.000000001,1941030.7774193552,622679.5058580646,266862.645367742,1890277.071354839,20548.423693316134,142033.19528622454
SE,GA|full-dri-eaf,2034,4720850.000000001,1965701.0258064517,595112.1784258066,396741.4522838711,1763295.3434838715,30549.091825858075,135745.0878989265
SE,GA|full-dri-eaf,2035,4720850.000000001,1990371.2741935488,546095.7451612905,546095.7451612905,1638287.2354838713,42049.37237741937,124564.43947129036
SE,GA|full-dri-eaf,2036,4720850.000000001,2015041.5225806455,476222.2920258066,714333.4380387098,1515252.747354839,55003.67472898065,108626.30481108649
SE,GA|full-dri-eaf,2037,4720850.000000001,2039711.7709677422,386083.9049806453,900862.4449548388,1394191.8790967744,69366.40826152259,88065.73872608518
SE,GA|full-dri-eaf,2038,4720850.000000001,2064382.019354839,276272.6699870968,1105090.6799483874,1275104.6307096777,85091.98235602584,63017.79602405678
SE,GA|full-dri-eaf,2039,4720850.000000001,2089052.2677419358,147380.67300645163,1326426.057058065,1157991.0021935485,102134.80639347101,33617.53151277162
SE,GA|full-dri-eaf,2040,4720850.000000001,2113722.5161290327,0.0,1564276.4903225808,1042850.9935483874,120449.28975483873,0.0
SE,GA|full-dri-eaf,2041,4720850.000000001,2138392.764516129,0.0,1652772.630709678,929684.6047741938,127263.4925646452,0.0
SE,GA|full-dri-eaf,2042,4720850.000000001,2163063.012903226,0.0,1739295.151225807,818491.835870968,133925.72664438712,0.0
SE,GA|full-dri-eaf,2043,4720850.000000001,2187733.261290323,0.0,1823844.051870968,709272.68683871,140435.99199406453,0.0
SE,GA|full-dri-eaf,2044,4720850.000000001,2212403.50967742,0.0,1906419.3326451615,602027.1576774195,146794.28861367743,0.0
SE,GA|full-dri-eaf,2045,4720850.000000001,2237073.758064517,0.0,1987020.9935483874,496755.2483870967,153000.61650322584,0.0
SE,GA|full-dri-eaf,2046,4720850.000000001,2261744.0064516133,0.0,2065649.0345806456,393456.95896774204,159054.9756627097,0.0
SE,GA|full-dri-eaf,2047,4720850.000000001,2286414.25483871,0.0,2142303.455741936,292132.2894193549,164957.36609212906,0.0
SE,GA|full-dri-eaf,2048,4720850.000000001,2311084.5032258066,0.0,2216984.257032259,192781.2397419354,170707.78779148392,0.0
SE,GA|full-dri-eaf,2049,4720850.000000001,2335754.7516129036,0.0,2289691.4384516133,95403.80993548408,176306.24076077424,0.0
SE,GA|full-dri-eaf,2050,4720850.000000001,2360425.0000000005,0.0,2360425.0000000005,0.0,181752.72500000003,0.0
SI,GA|full-dri-eaf,2019,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2020,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2021,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2022,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2023,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2024,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2025,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2026,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2027,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2028,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2029,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2030,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2031,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2032,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2033,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2034,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2035,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2036,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2037,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2038,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2039,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2040,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2041,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2042,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2043,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2044,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2045,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2046,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2047,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2048,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2049,623195.0,623195.0,,,0.0,,
SI,GA|full-dri-eaf,2050,623195.0,623195.0,,,0.0,,
SK,GA|full-dri-eaf,2019,3936731.457,271634.47052906407,,,3665096.986470936,,
SK,GA|full-dri-eaf,2020,3936731.457,326367.7369152233,,,3610363.7200847766,,
SK,GA|full-dri-eaf,2021,3936731.457,381101.00330138253,,,3555630.4536986174,,
SK,GA|full-dri-eaf,2022,3936731.457,435834.26968754176,,,3500897.187312458,,
SK,GA|full-dri-eaf,2023,3936731.457,490567.536073701,,,3446163.920926299,,
SK,GA|full-dri-eaf,2024,3936731.457,545300.8024598602,,,3391430.6545401397,,
SK,GA|full-dri-eaf,2025,3936731.457,600034.0688460195,,,3336697.3881539805,,
SK,GA|full-dri-eaf,2026,3936731.457,654767.3352321787,131278.56487071284,0.0,3150685.5568971084,0.0,29944.640647009597
SK,GA|full-dri-eaf,2027,3936731.457,709500.6016183378,258178.46843053296,0.0,2969052.386951129,0.0,58890.508649004565
SK,GA|full-dri-eaf,2028,3936731.457,764233.8680044971,380699.7106794603,0.0,2791797.8783160425,0.0,86837.6040059849
SK,GA|full-dri-eaf,2029,3936731.457,818967.1343906563,498842.291617495,0.0,2618922.0309918486,0.0,113785.92671795061
SK,GA|full-dri-eaf,2030,3936731.457,873700.4007768156,612606.2112446369,0.0,2450424.8449785477,0.0,139735.47678490166
SK,GA|full-dri-eaf,2031,3936731.457,928433.6671629748,649792.3226047974,72199.1469560886,2286306.3202761393,5559.334315618822,148217.6287861543
SK,GA|full-dri-eaf,2032,3936731.457,983166.933549134,661598.453252994,165399.6133132485,2126566.4568846235,12735.770225120134,150910.60718700793
SK,GA|full-dri-eaf,2033,3936731.457,1037900.1999352933,649338.2015824943,278287.80067821185,1971205.2548040005,21428.160652222312,148114.04378096695
SK,GA|full-dri-eaf,2034,3936731.457,1092633.4663214525,614325.1659865662,409550.1106577108,1820222.7140342705,31535.35852064373,140127.57036153576
SK,GA|full-dri-eaf,2035,3936731.457,1147366.7327076115,557872.9448584777,557872.9448584777,1673618.8345754328,42956.21675410278,127250.81872221876
SK,GA|full-dri-eaf,2036,3936731.457,1202099.9990937707,481295.1365914964,721942.7048872446,1531393.6164274884,55589.58827631784,109783.42065652033
SK,GA|full-dri-eaf,2037,3936731.457,1256833.26547993,385905.33957889007,900445.7923507433,1393547.0595904363,69334.32601100723,88025.00795794482
SK,GA|full-dri-eaf,2038,3936731.457,1311566.5318660892,273017.1522139267,1092068.608855707,1260079.1640642772,84089.28288188945,62275.212419996686
SK,GA|full-dri-eaf,2039,3936731.457,1366299.7982522487,143944.17288987405,1295497.5560088668,1130989.9298490104,99753.31181268273,32833.66583618027
SK,GA|full-dri-eaf,2040,3936731.457,1421033.0646384077,0.0,1509419.0354169554,1006279.3569446371,116225.26572710557,0.0
SK,GA|full-dri-eaf,2041,3936731.457,1475766.3310245671,0.0,1575017.680624277,885947.4453511557,121276.36140806934,0.0
SK,GA|full-dri-eaf,2042,3936731.457,1530499.5974107261,0.0,1636237.6645207065,769994.1950685675,125990.3001680944,0.0
SK,GA|full-dri-eaf,2043,3936731.457,1585232.8637968854,0.0,1693078.9871062422,658419.6060968721,130367.08200718065,0.0
SK,GA|full-dri-eaf,2044,3936731.457,1639966.1301830446,0.0,1745541.6483808863,551223.6784360693,134406.70692532824,0.0
SK,GA|full-dri-eaf,2045,3936731.457,1694699.3965692038,0.0,1793625.648344637,448406.412086159,138109.17492253703,0.0
SK,GA|full-dri-eaf,2046,3936731.457,1749432.662955363,0.0,1837330.9869974952,349967.80704714195,141474.48599880713,0.0
SK,GA|full-dri-eaf,2047,3936731.457,1804165.9293415223,0.0,1876657.6643394602,255907.86331901723,144502.64015413844,0.0
SK,GA|full-dri-eaf,2048,3936731.457,1858899.1957276815,0.0,1911605.6803705331,166226.5809017853,147193.63738853106,0.0
SK,GA|full-dri-eaf,2049,3936731.457,1913632.4621138407,0.0,1942175.0350907128,80923.95979544637,149547.4777019849,0.0
SK,GA|full-dri-eaf,2050,3936731.457,1968365.7285,0.0,1968365.7285,0.0,151564.16109449998,0.0
