country,scenario,year,naphta_total,naphta_domestic,naphta_imported,electricity_demand_from_naphta,ch4_demand_from_naphta,h2_demand_from_naphta,demand_factor,import_share
FR,intermediary-eu-naphta,2041,46302225.88136266,46302225.88136266,0.0,2716088.5702007334,737131.4360312936,413941.8993793822,0.5763728214635535,0.0
FR,intermediary-eu-naphta,2042,44913159.10492178,44913159.10492178,0.0,2634605.9130947115,715017.4929503547,401523.6423980007,0.5590816368196468,0.0
FR,intermediary-eu-naphta,2043,43565764.33177412,43565764.33177412,0.0,2555567.7357018697,693566.9681618441,389477.93312606064,0.5423091877150574,0.0
FR,intermediary-eu-naphta,2044,42258791.4018209,42258791.4018209,0.0,2478900.703630814,672759.9591169887,377793.5951322788,0.5260399120836057,0.0
FR,intermediary-eu-naphta,2045,40991027.65976627,40991027.65976627,0.0,2404533.6825218895,652577.160343479,366459.78727831045,0.5102587147210975,0.0
FR,intermediary-eu-naphta,2046,39556341.69167445,39556341.69167445,0.0,2320375.003633623,629736.9597314572,353633.69472356956,0.4923996597058591,0.0
FR,intermediary-eu-naphta,2047,38171869.73246585,38171869.73246585,0.0,2239161.8785064467,607696.1661408563,341256.5154082447,0.4751656716161541,0.0
FR,intermediary-eu-naphta,2048,36835854.29182955,36835854.29182955,0.0,2160791.2127587213,586426.8003259264,329312.53736895614,0.4585348731095887,0.0
FR,intermediary-eu-naphta,2049,35546599.39161551,35546599.39161551,0.0,2085163.5203121656,565901.8623145189,317786.5985610427,0.4424861525507531,0.0
FR,intermediary-eu-naphta,2050,34302468.412908964,34302468.412908964,0.0,2012182.7971012397,546095.2971335107,306664.06761140615,0.4269991372114767,0.0
GR,intermediary-eu-naphta,2019,48888.99999999999,48888.99999999999,0.0,2867.8287399999995,778.3128799999998,437.06765999999993,1.0,0.0
GR,intermediary-eu-naphta,2020,48693.443999999996,48693.443999999996,0.0,2856.3574250399997,775.1996284799999,435.31938935999995,0.996,0.0
GR,intermediary-eu-naphta,2021,48498.670223999994,48498.670223999994,0.0,2844.9319953398394,772.09882996608,433.57811180255993,0.992016,0.0
GR,intermediary-eu-naphta,2022,48304.67554310399,48304.67554310399,0.0,2833.55226735848,769.0104346462156,431.8437993553497,0.988047936,0.0
GR,intermediary-eu-naphta,2023,48111.456840931576,48111.456840931576,0.0,2822.218058289046,765.9343929076307,430.1164241579283,0.984095744256,0.0
GR,intermediary-eu-naphta,2024,47919.01101356785,47919.01101356785,0.0,2810.9291860558897,762.8706553360001,428.3959584612966,0.980159361278976,0.0
GR,intermediary-eu-naphta,2025,47727.33496951358,47727.33496951358,0.0,2799.685469311666,759.8191727146561,426.6823746274514,0.97623872383386,0.0
GR,intermediary-eu-naphta,2026,47536.425629635516,47536.425629635516,0.0,2788.486727434419,756.7798960237974,424.9756451289415,0.9723337689385245,0.0
GR,intermediary-eu-naphta,2027,47346.27992711698,47346.27992711698,0.0,2777.3327805246818,753.7527764397023,423.2757425484258,0.9684444338627705,0.0
GR,intermediary-eu-naphta,2028,47156.89480740851,47156.89480740851,0.0,2766.2234494025834,750.7377653339436,421.5826395782321,0.9645706561273194,0.0
GR,intermediary-eu-naphta,2029,46968.26722817888,46968.26722817888,0.0,2755.1585556049727,747.7348142726078,419.89630901991916,0.9607123735028101,0.0
GR,intermediary-eu-naphta,2030,42102.35474333954,42102.35474333954,0.0,2469.7241292442973,670.2694875139655,376.39505140545555,0.861182571607919,0.0
GR,intermediary-eu-naphta,2031,41260.30764847275,41260.30764847275,0.0,2420.3296466594115,656.8640977636862,368.8671503773464,0.8439589201757606,0.0
GR,intermediary-eu-naphta,2032,40435.101495503295,40435.101495503295,0.0,2371.9230537262233,643.7268158084124,361.48980736979945,0.8270797417722453,0.0
GR,intermediary-eu-naphta,2033,39626.399465593226,39626.399465593226,0.0,2324.4845926516987,630.8522794922442,354.2600112224034,0.8105381469368004,0.0
GR,intermediary-eu-naphta,2034,38833.87147628136,38833.87147628136,0.0,2277.9949007986647,618.2352339023993,347.1748109979554,0.7943273839980644,0.0
GR,intermediary-eu-naphta,2035,38057.194046755736,38057.194046755736,0.0,2232.4350027826913,605.8705292243513,340.23131477799626,0.778440836318103,0.0
GR,intermediary-eu-naphta,2036,36915.47822535306,36915.47822535306,0.0,2165.46195269921,587.6944133476206,330.0243753346563,0.7550876112285598,0.0
GR,intermediary-eu-naphta,2037,35808.013878592465,35808.013878592465,0.0,2100.498094118234,570.063580947192,320.1236440746166,0.7324349828917031,0.0
GR,intermediary-eu-naphta,2038,34733.77346223469,34733.77346223469,0.0,2037.4831512946869,552.9616735187763,310.51993475237816,0.7104619334049519,0.0
GR,intermediary-eu-naphta,2039,33691.76025836765,33691.76025836765,0.0,1976.3586567558461,536.372823313213,301.2043367098068,0.6891480754028034,0.0
