country,year,jet_fossil_kt_per_yr,jet_total_kt_per_yr,jet_esaf_kt_per_yr,h2_esaf_kt_per_yr
FI,2045,20845.444548940985,43894.29509133363,23048.850542392647,11524.425271196324
FI,2046,19404.515202239996,43455.3521404203,24050.836938180302,12025.418469090151
FI,2047,17963.585855539,43020.798619016095,25057.212763477095,12528.606381738547
FI,2048,16522.656508838016,42590.59063282593,26067.934123987914,13033.967061993957
FI,2049,15081.727162137026,42164.68472649767,27082.957564360644,13541.478782180322
FI,2050,13640.797815436035,41743.037879232696,28102.24006379666,14051.12003189833
FR,2025,62311.37375994731,62311.37375994731,0.0,0.0
FR,2026,61688.26002234784,61688.26002234784,0.0,0.0
FR,2027,61071.37742212436,61071.37742212436,0.0,0.0
FR,2028,60460.663647903115,60460.663647903115,0.0,0.0
FR,2029,59856.05701142408,59856.05701142408,0.0,0.0
FR,2030,59257.496441309835,59257.496441309835,0.0,0.0
FR,2031,58664.92147689674,58664.92147689674,0.0,0.0
FR,2032,58078.27226212777,58078.27226212777,0.0,0.0
FR,2033,56381.38323804302,57497.489539506496,1116.1063014634783,558.0531507317392
FR,2034,52979.53914553994,56922.51464411143,3942.97549857149,1971.487749285745
FR,2035,49577.69505303685,56353.28949767032,6775.594444633469,3387.7972223167344
FR,2036,46175.85096053375,55789.75660269361,9613.905642159858,4806.952821079929
FR,2037,42774.00686803066,55231.859036666676,12457.852168636018,6228.926084318009
FR,2038,39372.16277552756,54679.5404463,15307.37767077244,7653.68883538622
FR,2039,35970.318683024474,54132.745041837006,18162.426358812532,9081.213179406266
FR,2040,32568.474590521382,53591.417591418634,21022.943000897252,10511.471500448626
FR,2041,30895.43651224118,53055.50341550445,22160.06690326327,11080.033451631634
FR,2042,29222.398433960974,52524.94838134941,23302.549947388434,11651.274973694217
FR,2043,27549.36035568076,51999.69889753591,24450.33854185515,12225.169270927576
FR,2044,25876.32227740056,51479.70190856055,25603.37963115999,12801.689815579995
FR,2045,24203.284199120342,50964.90488947495,26761.620690354608,13380.810345177304
FR,2046,22530.24612084014,50455.2558405802,27925.009719740057,13962.504859870029
FR,2047,20857.208042559927,49950.70328217439,29093.495239614465,14546.747619807233
FR,2048,19184.16996427972,49451.19624935265,30267.02628507293,15133.513142536465
FR,2049,17511.131885999515,48956.68428685912,31445.552400859604,15722.776200429802
FR,2050,15838.093807719306,48467.11744399053,32629.023636271224,16314.511818135612
GR,2025,69022.13981941585,69022.13981941585,0.0,0.0
GR,2026,68331.9184212217,68331.9184212217,0.0,0.0
GR,2027,67648.59923700948,67648.59923700948,0.0,0.0
GR,2028,66972.11324463939,66972.11324463939,0.0,0.0
GR,2029,66302.39211219299,66302.39211219299,0.0,0.0
GR,2030,65639.36819107106,65639.36819107106,0.0,0.0
GR,2031,64982.97450916035,64982.97450916035,0.0,0.0
GR,2032,64333.14476406874,64333.14476406874,0.0,0.0
GR,2033,62453.50539149411,63689.81331642806,1236.3079249339498,618.1539624669749
GR,2034,58685.29191089952,63052.91518326377,4367.623272364253,2183.8116361821267
GR,2035,54917.07843030492,62422.38603143113,7505.307601126209,3752.6538005631046
GR,2036,51148.86494971031,61798.162171116826,10649.297221406516,5324.648610703258
GR,2037,47380.65146911571,61180.18054940565,13799.52908028994,6899.76454014497
GR,2038,43612.43798852111,60568.37874391159,16955.940755390482,8477.970377695241
GR,2039,39844.22450792651,59962.69495647248,20118.470448545966,10059.235224272983
GR,2040,36076.011027331915,59363.06800690776,23287.056979575842,11643.528489787921
GR,2041,34222.791282777194,58769.43732683868,24546.646044061483,12273.323022030741
GR,2042,32369.571538222473,58181.74295357029,25812.171415347817,12906.085707673908
GR,2043,30516.35179366774,57599.92552403459,27083.573730366847,13541.786865183423
GR,2044,28663.13204911303,57023.92626879425,28360.79421968122,14180.39710984061
GR,2045,26809.912304558304,56453.6870061063,29643.774701547998,14821.887350773999
GR,2046,24956.692560003587,55889.15013604523,30932.457576041645,15466.228788020822
GR,2047,23103.47281544886,55330.25863468478,32226.785819235924,16113.392909617962
GR,2048,21250.253070894138,54776.95604833793,33526.7029774438,16763.3514887219
GR,2049,19397.03332633942,54229.18648785455,34832.15316151513,17416.076580757566
GR,2050,17543.813581784696,53686.89462297601,36143.08104119131,18071.540520595656
HR,2025,0.0,0.0,0.0,0.0
HR,2026,0.0,0.0,0.0,0.0
