country,base_scenario,scenario,year,nh3_consumption_t,nh3_domestic_t,nh3_imported_t,nh3_domestic_ch4_to_h2_to_nh3_t,nh3_domestic_h2_to_nh3_t,h2_demand_network_t,h2_produced_onsite_t,nh3_core_t,nh3_maritime_t,ch4_demand_for_h2_t,ch4_demand_for_nh3_t,hb_electricity_kwh,domestic_share,h2_route_share_of_domestic
AT,DE,full-eu-nh3,2019,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2020,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2021,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2022,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2023,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2024,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2025,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2026,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2027,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2028,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2029,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2030,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2031,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2032,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2033,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2034,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,DE,full-eu-nh3,2035,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,DE,full-eu-nh3,2036,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,DE,full-eu-nh3,2037,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,DE,full-eu-nh3,2038,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,DE,full-eu-nh3,2039,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,DE,full-eu-nh3,2040,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,DE,full-eu-nh3,2041,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,DE,full-eu-nh3,2042,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,DE,full-eu-nh3,2043,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,DE,full-eu-nh3,2044,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,DE,full-eu-nh3,2045,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,DE,full-eu-nh3,2046,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,DE,full-eu-nh3,2047,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,DE,full-eu-nh3,2048,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,DE,full-eu-nh3,2049,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,DE,full-eu-nh3,2050,455000.0,455000.0,0.0,0.0,455000.0,81900.0,0.0,455000.0,0.0,0.0,0.0,448275.1,1.0,1.0
AT,GA,full-eu-nh3,2019,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2020,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2021,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2022,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2023,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2024,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2025,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2026,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2027,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2028,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2029,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2030,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2031,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2032,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2033,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2034,455000.0,455000.0,0.0,455000.0,0.0,0.0,81900.0,455000.0,0.0,215526.3157894737,215526.3157894737,448275.1,1.0,0.0
AT,GA,full-eu-nh3,2035,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,GA,full-eu-nh3,2036,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,GA,full-eu-nh3,2037,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,GA,full-eu-nh3,2038,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,GA,full-eu-nh3,2039,455000.0,455000.0,0.0,341250.0,113750.0,20475.0,61425.0,455000.0,0.0,161644.73684210528,161644.73684210528,448275.1,1.0,0.25
AT,GA,full-eu-nh3,2040,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,GA,full-eu-nh3,2041,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,GA,full-eu-nh3,2042,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,GA,full-eu-nh3,2043,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,GA,full-eu-nh3,2044,455000.0,455000.0,0.0,227500.0,227500.0,40950.0,40950.0,455000.0,0.0,107763.15789473685,107763.15789473685,448275.1,1.0,0.5
AT,GA,full-eu-nh3,2045,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,GA,full-eu-nh3,2046,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,GA,full-eu-nh3,2047,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,GA,full-eu-nh3,2048,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,GA,full-eu-nh3,2049,455000.0,455000.0,0.0,113750.0,341250.0,61425.0,20475.0,455000.0,0.0,53881.57894736843,53881.57894736843,448275.1,1.0,0.75
AT,GA,full-eu-nh3,2050,455000.0,455000.0,0.0,0.0,455000.0,81900.0,0.0,455000.0,0.0,0.0,0.0,448275.1,1.0,1.0
BE,DE,full-eu-nh3,2019,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2020,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2021,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2022,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2023,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2024,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2025,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2026,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2027,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2028,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2029,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2030,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2031,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2032,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2033,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2034,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,DE,full-eu-nh3,2035,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,DE,full-eu-nh3,2036,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,DE,full-eu-nh3,2037,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,DE,full-eu-nh3,2038,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,DE,full-eu-nh3,2039,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,DE,full-eu-nh3,2040,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,DE,full-eu-nh3,2041,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,DE,full-eu-nh3,2042,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,DE,full-eu-nh3,2043,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,DE,full-eu-nh3,2044,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,DE,full-eu-nh3,2045,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,DE,full-eu-nh3,2046,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,DE,full-eu-nh3,2047,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,DE,full-eu-nh3,2048,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,DE,full-eu-nh3,2049,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,DE,full-eu-nh3,2050,870000.0,870000.0,0.0,0.0,870000.0,156600.0,0.0,870000.0,0.0,0.0,0.0,857141.4,1.0,1.0
BE,GA,full-eu-nh3,2019,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2020,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2021,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2022,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2023,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2024,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2025,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2026,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2027,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2028,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2029,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2030,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2031,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2032,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2033,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2034,870000.0,870000.0,0.0,870000.0,0.0,0.0,156600.0,870000.0,0.0,412105.2631578948,412105.2631578948,857141.4,1.0,0.0
BE,GA,full-eu-nh3,2035,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,GA,full-eu-nh3,2036,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,GA,full-eu-nh3,2037,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,GA,full-eu-nh3,2038,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,GA,full-eu-nh3,2039,870000.0,870000.0,0.0,652500.0,217500.0,39150.0,117450.0,870000.0,0.0,309078.94736842107,309078.94736842107,857141.4,1.0,0.25
BE,GA,full-eu-nh3,2040,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,GA,full-eu-nh3,2041,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,GA,full-eu-nh3,2042,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,GA,full-eu-nh3,2043,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,GA,full-eu-nh3,2044,870000.0,870000.0,0.0,435000.0,435000.0,78300.0,78300.0,870000.0,0.0,206052.6315789474,206052.6315789474,857141.4,1.0,0.5
BE,GA,full-eu-nh3,2045,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,GA,full-eu-nh3,2046,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,GA,full-eu-nh3,2047,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,GA,full-eu-nh3,2048,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,GA,full-eu-nh3,2049,870000.0,870000.0,0.0,217500.0,652500.0,117450.0,39150.0,870000.0,0.0,103026.3157894737,103026.3157894737,857141.4,1.0,0.75
BE,GA,full-eu-nh3,2050,870000.0,870000.0,0.0,0.0,870000.0,156600.0,0.0,870000.0,0.0,0.0,0.0,857141.4,1.0,1.0
BG,DE,full-eu-nh3,2019,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2020,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2021,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2022,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2023,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2024,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2025,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2026,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2027,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2028,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2029,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2030,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2031,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2032,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2033,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2034,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,DE,full-eu-nh3,2035,230000.0,230000.0,0.0,172500.0,57500.0,10350.0,31050.0,230000.0,0.0,81710.52631578948,81710.52631578948,226600.6,1.0,0.25
BG,DE,full-eu-nh3,2036,230000.0,230000.0,0.0,172500.0,57500.0,10350.0,31050.0,230000.0,0.0,81710.52631578948,81710.52631578948,226600.6,1.0,0.25
BG,DE,full-eu-nh3,2037,230000.0,230000.0,0.0,172500.0,57500.0,10350.0,31050.0,230000.0,0.0,81710.52631578948,81710.52631578948,226600.6,1.0,0.25
BG,DE,full-eu-nh3,2038,230000.0,230000.0,0.0,172500.0,57500.0,10350.0,31050.0,230000.0,0.0,81710.52631578948,81710.52631578948,226600.6,1.0,0.25
BG,DE,full-eu-nh3,2039,230000.0,230000.0,0.0,172500.0,57500.0,10350.0,31050.0,230000.0,0.0,81710.52631578948,81710.52631578948,226600.6,1.0,0.25
BG,DE,full-eu-nh3,2040,230000.0,230000.0,0.0,115000.0,115000.0,20700.0,20700.0,230000.0,0.0,54473.68421052632,54473.68421052632,226600.6,1.0,0.5
BG,DE,full-eu-nh3,2041,230000.0,230000.0,0.0,115000.0,115000.0,20700.0,20700.0,230000.0,0.0,54473.68421052632,54473.68421052632,226600.6,1.0,0.5
BG,DE,full-eu-nh3,2042,230000.0,230000.0,0.0,115000.0,115000.0,20700.0,20700.0,230000.0,0.0,54473.68421052632,54473.68421052632,226600.6,1.0,0.5
BG,DE,full-eu-nh3,2043,230000.0,230000.0,0.0,115000.0,115000.0,20700.0,20700.0,230000.0,0.0,54473.68421052632,54473.68421052632,226600.6,1.0,0.5
BG,DE,full-eu-nh3,2044,230000.0,230000.0,0.0,115000.0,115000.0,20700.0,20700.0,230000.0,0.0,54473.68421052632,54473.68421052632,226600.6,1.0,0.5
BG,DE,full-eu-nh3,2045,230000.0,230000.0,0.0,57500.0,172500.0,31050.0,10350.0,230000.0,0.0,27236.84210526316,27236.84210526316,226600.6,1.0,0.75
