country,base_scenario,scenario,year,nh3_consumption_t,nh3_domestic_t,nh3_imported_t,nh3_domestic_ch4_to_h2_to_nh3_t,nh3_domestic_h2_to_nh3_t,h2_demand_network_t,h2_produced_onsite_t,nh3_core_t,nh3_maritime_t,ch4_demand_for_h2_t,ch4_demand_for_nh3_t,hb_electricity_kwh,domestic_share,h2_route_share_of_domestic
HR,GA,intermediary-eu-nh3,2020,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,intermediary-eu-nh3,2021,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,intermediary-eu-nh3,2022,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,intermediary-eu-nh3,2023,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,intermediary-eu-nh3,2024,394000.0,385557.14285714284,8442.85714285716,385557.14285714284,0.0,0.0,69400.28571428571,394000.0,0.0,182632.33082706766,182632.33082706766,379858.6082857143,0.9785714285714285,0.0
HR,GA,intermediary-eu-nh3,2025,394000.0,385557.14285714284,8442.85714285716,321297.61904761905,64259.5238095238,11566.714285714284,57833.57142857143,394000.0,0.0,152193.6090225564,152193.6090225564,379858.6082857143,0.9785714285714285,0.16666666666666666
HR,GA,intermediary-eu-nh3,2026,394000.0,385557.14285714284,8442.85714285716,321297.61904761905,64259.5238095238,11566.714285714284,57833.57142857143,394000.0,0.0,152193.6090225564,152193.6090225564,379858.6082857143,0.9785714285714285,0.16666666666666666
HR,GA,intermediary-eu-nh3,2027,394000.0,385557.14285714284,8442.85714285716,321297.61904761905,64259.5238095238,11566.714285714284,57833.57142857143,394000.0,0.0,152193.6090225564,152193.6090225564,379858.6082857143,0.9785714285714285,0.16666666666666666
HR,GA,intermediary-eu-nh3,2028,394000.0,385557.14285714284,8442.85714285716,321297.61904761905,64259.5238095238,11566.714285714284,57833.57142857143,394000.0,0.0,152193.6090225564,152193.6090225564,379858.6082857143,0.9785714285714285,0.16666666666666666
HR,GA,intermediary-eu-nh3,2029,394000.0,377114.28571428574,16885.71428571426,314261.9047619048,62852.380952380954,11313.42857142857,56567.14285714286,394000.0,0.0,148860.9022556391,148860.9022556391,371540.5365714286,0.9571428571428572,0.16666666666666666
