country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
BE,2037,more-molecule,decline-1pct,27733.451049919597,62110.65678796503,27733.451049919597,34377.205738045435,73764.1550258563,14015.189454912696,0.38400000000000006
BE,2038,more-molecule,decline-1pct,24971.977885195054,61489.55022008537,24971.977885195054,36517.57233489032,78356.80093968927,14887.792178540962,0.41600000000000004
BE,2039,more-molecule,decline-1pct,22210.504720470515,60874.65471788452,22210.504720470515,38664.149997414,82962.77411505417,15762.927081860293,0.44800000000000006
BE,2040,more-molecule,decline-1pct,19449.03155574598,60265.908170705676,19449.03155574598,40816.87661495969,87581.94127933562,16640.56884307377,0.48
BE,2041,more-molecule,decline-1pct,18160.078040997385,59663.24908899862,18160.078040997385,41503.17104800124,89054.54290199261,16920.363151378595,0.512
BE,2042,more-molecule,decline-1pct,16871.124526248797,59066.61659810863,16871.124526248797,42195.49207185983,90540.07595318668,17202.61443110547,0.544
BE,2043,more-molecule,decline-1pct,15582.1710115002,58475.950432127545,15582.1710115002,42893.77942062735,92038.41111863255,17487.298112540186,0.5760000000000001
BE,2044,more-molecule,decline-1pct,14293.217496751611,57891.190927806274,14293.217496751611,43597.97343105466,93549.42037718765,17774.389871665655,0.6080000000000001
BE,2045,more-molecule,decline-1pct,13004.263982003018,57312.27901852821,13004.263982003018,44308.01503652519,95072.97698792089,18063.86562770497,0.64
BE,2046,more-molecule,decline-1pct,11715.310467254425,56739.15622834292,11715.310467254425,45023.845761088494,96608.95547731049,18355.701540688995,0.672
BE,2047,more-molecule,decline-1pct,10426.356952505834,56171.7646660595,10426.356952505834,45745.407713553665,98157.23162656993,18649.874009048286,0.7040000000000001
BE,2048,more-molecule,decline-1pct,9137.40343775724,55610.0470193989,9137.40343775724,46472.64358164166,99717.68245910046,18946.359667229088,0.7360000000000001
BE,2049,more-molecule,decline-1pct,7848.4499230086485,55053.946549204906,7848.4499230086485,47205.496626196255,101290.18622806936,19245.135383333178,0.7680000000000001
BE,2050,more-molecule,decline-1pct,6559.496408260056,54503.40708371286,6559.496408260056,47943.910675452804,102874.6224041123,19546.17825678134,0.8
BG,2025,more-molecule,decline-1pct,9844.36986663091,9844.36986663091,9844.36986663091,0.0,0.0,0.0,0.0
BG,2026,more-molecule,decline-1pct,9197.889624454938,9745.9261679646,9197.889624454938,548.0365435096628,1175.9377089378193,223.42816469818567,0.032
BG,2027,more-molecule,decline-1pct,8551.40938227896,9648.466906284955,8551.40938227896,1097.0575240059952,2353.9877525153765,447.2576729779216,0.064
BG,2028,more-molecule,decline-1pct,7904.929140102983,9551.982237222106,7904.929140102983,1647.0530971191229,3534.1290073862588,671.4845114033892,0.09600000000000002
BG,2029,more-molecule,decline-1pct,7258.448897927007,9456.462414849884,7258.448897927007,2198.013516922877,4716.340561437531,896.1047066731309,0.128
BG,2030,more-molecule,decline-1pct,6611.968655751033,9361.897790701385,6611.968655751033,2749.929134950352,5900.601711677388,1121.1143252187037,0.16
BG,2031,more-molecule,decline-1pct,6224.010431286404,9268.278812794371,6224.010431286404,3044.268381507967,6532.173863838704,1241.1130341293538,0.19200000000000003
BG,2032,more-molecule,decline-1pct,5836.052206821775,9175.596024666427,5836.052206821775,3339.543817844652,7165.754825224454,1361.4934167926463,0.22400000000000003
BG,2033,more-molecule,decline-1pct,5448.093982357146,9083.840064419763,5448.093982357146,3635.7460820626166,7801.324507742399,1482.2516564710559,0.256
BG,2034,more-molecule,decline-1pct,5060.135757892518,8993.001663775565,5060.135757892518,3932.865905883047,8438.863024181212,1603.3839745944301,0.28800000000000003
BG,2035,more-molecule,decline-1pct,4672.177533427889,8903.07164713781,4672.177533427889,4230.89411370992,9078.350686201687,1724.8866303783207,0.32
BG,2036,more-molecule,decline-1pct,4284.219308963261,8814.040930666431,4284.219308963261,4529.82162170317,9719.76800234801,1846.7559204461218,0.35200000000000004
BG,2037,more-molecule,decline-1pct,3896.261084498632,8725.900521359767,3896.261084498632,4829.6394368611345,10363.095676078918,1968.9881784549943,0.38400000000000006
BG,2038,more-molecule,decline-1pct,3508.3028600340035,8638.641516146168,3508.3028600340035,5130.338656112164,11008.314603818564,2091.5797747255274,0.41600000000000004
BG,2039,more-molecule,decline-1pct,3120.3446355693745,8552.255100984708,3120.3446355693745,5431.910465415334,11655.405873026873,2214.527115875106,0.44800000000000006
BG,2040,more-molecule,decline-1pct,2732.3864111047465,8466.73254997486,2732.3864111047465,5734.346138870114,12304.35076028914,2337.8266444549367,0.48
BG,2041,more-molecule,decline-1pct,2551.3018641364297,8382.06522447511,2551.3018641364297,5830.763360338681,12511.235954093552,2377.134831277775,0.512
BG,2042,more-molecule,decline-1pct,2370.217317168113,8298.24457223036,2370.217317168113,5928.027255062247,12719.93787895266,2416.7881970010053,0.544
BG,2043,more-molecule,decline-1pct,2189.132770199796,8215.262126508056,2189.132770199796,6026.12935630826,12930.438367555915,2456.7832898356237,0.5760000000000001
BG,2044,more-molecule,decline-1pct,2008.0482232314798,8133.109505242976,2008.0482232314798,6125.061282011497,13142.719434265875,2497.1166925105163,0.6080000000000001
BG,2045,more-molecule,decline-1pct,1826.9636762631633,8051.778410190546,1826.9636762631633,6224.814733927383,13356.76327330147,2537.7850219272796,0.64
BG,2046,more-molecule,decline-1pct,1645.879129294846,7971.2606260886405,1645.879129294846,6325.381496793794,13572.552256939449,2578.7849288184952,0.672
BG,2047,more-molecule,decline-1pct,1464.7945823265297,7891.548019827755,1464.7945823265297,6426.753437501225,13790.068933733784,2620.113097409419,0.7040000000000001
BG,2048,more-molecule,decline-1pct,1283.7100353582134,7812.632539629477,1283.7100353582134,6528.922504271263,14009.296026752912,2661.7662450830535,0.7360000000000001
BG,2049,more-molecule,decline-1pct,1102.6254883898966,7734.506214233182,1102.6254883898966,6631.880725843285,14230.216431834588,2703.7411220485715,0.7680000000000001
BG,2050,more-molecule,decline-1pct,921.54094142158,7657.161152090851,921.54094142158,6735.620210669271,14452.813215858185,2746.034511013055,0.8
CY,2025,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,2026,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.032
CY,2027,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.064
CY,2028,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.09600000000000002
CY,2029,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.128
CY,2030,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.16
CY,2031,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.19200000000000003
CY,2032,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003
CY,2033,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.256
CY,2034,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
CY,2035,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.32
CY,2036,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.35200000000000004
CY,2037,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.38400000000000006
CY,2038,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004
CY,2039,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.44800000000000006
CY,2040,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.48
CY,2041,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.512
CY,2042,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.544
CY,2043,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001
CY,2044,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.6080000000000001
CY,2045,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.64
CY,2046,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.672
CY,2047,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001
CY,2048,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.7360000000000001
CY,2049,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.7680000000000001
CY,2050,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.8
CZ,2025,more-molecule,decline-1pct,5123.173404523795,5123.173404523795,5123.173404523795,0.0,0.0,0.0,0.0
CZ,2026,more-molecule,decline-1pct,4786.734360873808,5071.941670478557,4786.734360873808,285.20730960474884,611.9774934735063,116.27572375996621,0.032
CZ,2027,more-molecule,decline-1pct,4450.295317223821,5021.222253773772,4450.295317223821,570.9269365499504,1225.0542809388382,232.76031337837927,0.064
CZ,2028,more-molecule,decline-1pct,4113.8562735738315,4971.010031236035,4113.8562735738315,857.1537576622031,1839.2193694560842,349.451680196656,0.09600000000000002
CZ,2029,more-molecule,decline-1pct,3777.417229923845,4921.299930923674,3777.417229923845,1143.882700999829,2454.4618760147087,466.34775644279466,0.128
CZ,2030,more-molecule,decline-1pct,3440.9781862738573,4872.086931614436,3440.9781862738573,1431.108745340579,3070.7710264343077,583.4464950225184,0.16
CZ,2031,more-molecule,decline-1pct,3239.0782897268296,4823.3660622982925,3239.0782897268296,1584.287772571463,3399.4516527035917,645.8958140136824,0.19200000000000003
CZ,2032,more-molecule,decline-1pct,3037.1783931798013,4775.13240167531,3037.1783931798013,1737.9540084955083,3729.1776966210155,708.5437623579929,0.22400000000000003
CZ,2033,more-molecule,decline-1pct,2835.278496632774,4727.381077658557,2835.278496632774,1892.102581025783,4059.9387040100974,771.3883537619186,0.256
CZ,2034,more-molecule,decline-1pct,2633.378600085746,4680.107266881971,2633.378600085746,2046.7286667962248,4391.72432523612,834.427621794863,0.28800000000000003
CZ,2035,more-molecule,decline-1pct,2431.478703538718,4633.306194213151,2431.478703538718,2201.8274906744327,4724.524314160718,897.6596196905364,0.32
CZ,2036,more-molecule,decline-1pct,2229.5788069916907,4586.9731322710195,2229.5788069916907,2357.3943252793288,5058.328527106902,961.0824201503113,0.35200000000000004
