country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
AT,2044,181.66830997931353,181.66830997931353,399.1144952186198,217.4461852393063,152.21232966751438,21.74461852393063,43.48923704786126,9.083415498965676,74.55794799485332,83.641363493819,more-molecule,decline-1pct
AT,2045,160.94645402375508,160.94645402375508,395.1233502664336,234.1768962426785,163.92382736987494,23.41768962426785,46.8353792485357,8.047322701187754,80.2945741836896,88.34189688487736,more-molecule,decline-1pct
AT,2046,140.22459806819663,140.22459806819663,391.1721167637693,250.94751869557265,175.66326308690086,25.094751869557268,50.189503739114535,7.0112299034098315,86.04488521033794,93.05611511374777,more-molecule,decline-1pct
AT,2047,119.50274211263816,119.50274211263816,387.26039559613156,267.7576534834934,187.43035743844538,26.775765348349342,53.551530696698684,5.975137105631909,91.80874422642022,97.78388133205212,more-molecule,decline-1pct
AT,2048,98.78088615707966,98.78088615707966,383.38779164017024,284.6069054830906,199.22483383816342,28.46069054830906,56.92138109661812,4.939044307853983,97.5860157520421,102.52506005989608,more-molecule,decline-1pct
AT,2049,78.05903020152122,78.05903020152122,379.5539137237685,301.4948835222473,211.04641846557308,30.14948835222473,60.29897670444946,3.9029515100760612,103.37656566210813,107.2795171721842,more-molecule,decline-1pct
AT,2050,57.33717424596276,57.33717424596276,375.75837458653086,318.42120034056813,222.89484023839768,31.842120034056816,63.68424006811363,2.866858712298138,109.180261172774,112.04711988507214,more-molecule,decline-1pct
BE,2025,4791.17589363786,4791.17589363786,4791.17589363786,0.0,0.0,0.0,0.0,239.558794681893,0.0,239.558794681893,more-molecule,decline-1pct
BE,2026,4349.71929125686,4349.71929125686,4743.264134701481,393.5448434446216,275.4813904112351,39.354484344462165,78.70896868892433,217.485964562843,134.93865592029184,352.42462048313485,more-molecule,decline-1pct
BE,2027,3908.262688875859,3908.262688875859,4695.831493354466,787.568804478607,551.2981631350249,78.75688044786071,157.51376089572142,195.41313444379296,270.04159167962473,465.4547261234177,more-molecule,decline-1pct
BE,2028,3466.806086494859,3466.806086494859,4648.873178420922,1182.0670919260633,827.4469643482443,118.20670919260634,236.41341838521268,173.34030432474296,405.30716447960856,578.6474688043515,more-molecule,decline-1pct
BE,2029,3025.3494841138586,3025.3494841138586,4602.384446636713,1577.0349625228541,1103.9244737659978,157.70349625228542,315.40699250457084,151.26747420569293,540.7337479498362,692.0012221555291,more-molecule,decline-1pct
BE,2030,2583.8928817328583,2583.8928817328583,4556.360602170345,1972.467720437487,1380.727404306241,197.2467720437487,394.4935440874974,129.1946440866429,676.3197319836055,805.5143760702484,more-molecule,decline-1pct
BE,2031,2587.8834498899755,2587.8834498899755,4510.796996148642,1922.9135462586669,1346.0394823810668,192.2913546258667,384.5827092517334,129.39417249449878,659.3285967411716,788.7227692356704,more-molecule,decline-1pct
BE,2032,2591.8740180470922,2591.8740180470922,4465.689026187156,1873.8150081400636,1311.6705056980445,187.38150081400636,374.7630016280127,129.5937009023546,642.493689991065,772.0873908934196,more-molecule,decline-1pct
BE,2033,2595.864586204207,2595.864586204207,4421.032135925284,1825.1675497210767,1277.6172848047536,182.5167549721077,365.0335099442154,129.79322931021036,625.8134494483627,755.606678758573,more-molecule,decline-1pct
BE,2034,2599.855154361325,2599.855154361325,4376.821814566031,1776.9666602047064,1243.8766621432944,177.69666602047064,355.3933320409413,129.99275771806626,609.2863284509897,739.279086169056,more-molecule,decline-1pct
BE,2035,2603.8457225184407,2603.8457225184407,4333.053596420371,1729.2078739019303,1210.4455117313512,172.92078739019303,345.84157478038605,130.19228612592204,592.9107958034938,723.1030819294158,more-molecule,decline-1pct
BE,2036,2607.836290675558,2607.836290675558,4289.723060456167,1681.8867697806095,1177.3207388464266,168.18867697806095,336.3773539561219,130.3918145337779,576.6853356223754,707.0771501561533,more-molecule,decline-1pct
BE,2037,2611.8268588326737,2611.8268588326737,4246.825829851606,1634.998971018932,1144.4992797132522,163.49989710189323,326.99979420378645,130.59134294163368,560.6084471829713,691.199790124605,more-molecule,decline-1pct
BE,2038,2615.81742698979,2615.81742698979,4204.357571553089,1588.5401445632988,1111.9781011943091,158.85401445632988,317.70802891265976,130.7908713494895,544.6786447678638,675.4695161173534,more-molecule,decline-1pct
BE,2039,2619.8079951469063,2619.8079951469063,4162.313995837559,1542.5060006906524,1079.7542004834565,154.25060006906526,308.5012001381305,130.99039975734533,528.8944575168108,659.8848572741562,more-molecule,decline-1pct
BE,2040,2623.7985633040225,2623.7985633040225,4120.690855879183,1496.8922925751604,1047.8246048026122,149.68922925751605,299.3784585150321,131.18992816520114,513.2544292781708,644.4443574433719,more-molecule,decline-1pct
BE,2041,2418.284303212529,2418.284303212529,4079.4839473203906,1661.1996441078618,1162.8397508755031,166.1199644107862,332.2399288215724,120.91421516062644,569.5921339717036,690.50634913233,more-molecule,decline-1pct
BE,2042,2212.7700431210355,2212.7700431210355,4038.6891078471867,1825.9190647261512,1278.1433453083057,182.59190647261514,365.1838129452303,110.63850215605179,626.0711289133027,736.7096310693545,more-molecule,decline-1pct
